content_format,video_id,hybrid_decision_score,model_score_percentile,model_score,prediction_rank,decision_score,confidence_level
videos,F7bKYRoVU_4,38.342,27.5717,0.00020069,8788,54.4975,high
videos,8XfsycyMf48,38.3411,16.7326,3.992e-05,10103,70.7538,high
videos,KAXaiAIgP54,38.3383,63.8971,0.09120815,4381,0.0,
videos,VKaslzzv1QM,38.3333,63.8889,0.09104342,4382,0.0,
videos,RYjIPb_b-gU,38.3284,63.8806,0.09097993,4383,0.0,
videos,rJgtb2s7Oz8,38.3234,63.8724,0.09091813,4384,0.0,
videos,FZ13jS1nTtM,38.3208,23.4421,0.00011181,9289,60.6388,high
videos,JLm6hQPbr4k,38.3185,63.8642,0.09075726,4385,0.0,
videos,fFT4qLPkTz0,38.3135,63.8559,0.09075051,4386,0.0,
videos,DJjQxnhPWuE,38.3134,17.1365,4.31e-05,10054,70.0787,high
videos,6RnQRo9kEx4,38.3086,63.8477,0.09063036,4387,0.0,
videos,LGedaC4z0T0,38.3036,63.8394,0.09051155,4388,0.0,
videos,sQBvRooPgKs,38.2987,23.912,0.00012108,9232,59.8788,high
videos,_ycmoGn6vKA,38.2987,63.8312,0.0904583,4389,0.0,
videos,I3xC9p86uw0,38.2972,23.7554,0.00011703,9251,60.1099,high
videos,6CSg8I7dXwE,38.2964,24.2994,0.00012725,9185,59.2919,high
videos,sWYXP4pBUyo,38.2944,25.7089,0.00015443,9014,57.1727,high
videos,d5rZXRXwj98,38.2937,63.8229,0.09030986,4390,0.0,
videos,yrtD5qe1s_s,38.2892,23.7966,0.00011775,9246,60.0282,high
videos,Zu18N5pHGMA,38.2888,63.8147,0.08996627,4391,0.0,
videos,dA8XrnlFY5w,38.286,18.9004,5.807e-05,9840,67.3643,high
videos,2w-_tZV0yQQ,38.2839,63.8065,0.08987175,4392,0.0,
videos,uDqjNXliwdg,38.2789,63.7982,0.08957338,4393,0.0,
videos,iqp_yT3qjKQ,38.274,63.79,0.08956346,4394,0.0,
videos,lJEygNrvp6w,38.269,63.7817,0.08940224,4395,0.0,
videos,6bAZlmA-kwQ,38.2641,63.7735,0.08926962,4396,0.0,
videos,gXJ1MxhhJRw,38.2591,63.7652,0.08921662,4397,0.0,
videos,p8rtUuoJ0a4,38.2493,63.7488,0.08900352,4399,0.0,
videos,BHP8BNx8O8o,38.2443,63.7405,0.0889099,4400,0.0,
videos,h_G5spN1nJk,38.2404,21.6205,8.819e-05,9510,63.1702,high
videos,AulSyeZGR-s,38.2364,22.519,9.817e-05,9401,61.8124,high
videos,imfVeCSof50,38.2344,63.724,0.08871985,4402,0.0,
videos,qxCiwfC4bjs,38.2295,63.7158,0.08870844,4403,0.0,
videos,aI1my7tsEnI,38.2246,63.7076,0.08850371,4404,0.0,
videos,4UVhim1TnMY,38.2196,63.6993,0.0883105,4405,0.0,
videos,ECUcFtxnAsI,38.2147,63.6911,0.08830275,4406,0.0,
videos,xTeJj6JsTG0,38.2097,63.6828,0.088121,4407,0.0,
videos,PPHpHq-u6WI,38.2048,63.6746,0.08807641,4408,0.0,
videos,IlKMZaRnQ3k,38.1998,63.6663,0.08780523,4409,0.0,
videos,PUuvdwXnYSM,38.1949,63.6581,0.08779325,4410,0.0,
videos,oXKkhajzwgE,38.186,18.2822,5.2e-05,9915,68.0418,high
videos,vn44Ku2ItZg,38.185,63.6416,0.08749035,4412,0.0,
videos,pTKuRPlGAmk,38.1821,26.6156,0.00017459,8904,55.5319,high
videos,pFTGqQ9IGfg,38.18,63.6334,0.08714951,4413,0.0,
videos,sg4PuodTVNY,38.1751,63.6251,0.08697761,4414,0.0,
videos,7nqtw9XgS6A,38.1701,63.6169,0.08658559,4415,0.0,
videos,trdxsqHFuyI,38.1652,63.6086,0.0863513,4416,0.0,
videos,DBc8uFJb3vM,38.1602,63.6004,0.0861482,4417,0.0,
videos,pWJzT7BvtHs,38.1553,63.5922,0.08591468,4418,0.0,
videos,iz2n6UfXYEE,38.1503,63.5839,0.08545427,4419,0.0,
videos,phyDsmSBkYg,38.1454,63.5757,0.08543792,4420,0.0,
videos,dINaARuMamo,38.1404,63.5674,0.08539952,4421,0.0,
videos,q3zFgIEEVIA,38.1355,63.5592,0.0851581,4422,0.0,
videos,WcQ5vgXFbSg,38.131,27.3162,0.00019242,8818,54.3533,high
videos,koanrqKynGY,38.1305,63.5509,0.08511281,4423,0.0,
videos,M7glXs_KQY8,38.1256,63.5427,0.08495431,4424,0.0,
videos,KEKdEitksmo,38.1207,63.5345,0.08482634,4425,0.0,
videos,iyl5TtOELIc,38.1157,63.5262,0.0846683,4426,0.0,
videos,uNI_nkjZql0,38.1108,63.518,0.0846646,4427,0.0,
videos,M1lLLP4bIZ8,38.1058,63.5097,0.08456606,4428,0.0,
videos,Aht_sohXkYY,38.1025,29.3274,0.000258,8575,51.2651,high
videos,8HkCSDZc_70,38.1009,63.5015,0.0844824,4429,0.0,
videos,B8NvdfssGac,38.0959,63.4932,0.08383928,4430,0.0,
videos,bPfxIkn96EQ,38.0861,63.4768,0.08352194,4432,0.0,
videos,z1pfrKslKOw,38.0811,63.4685,0.08343296,4433,0.0,
videos,YownFMHa1S4,38.0762,63.4603,0.08301746,4434,0.0,
videos,HmHOSsP17d8,38.0712,63.452,0.08293069,4435,0.0,
videos,XbBp6MLXkDM,38.0693,28.5938,0.00023294,8664,52.2825,high
videos,HYung60RIFk,38.0663,63.4438,0.082907,4436,0.0,
videos,9BfAlLN5TVA,38.0613,63.4355,0.08272659,4437,0.0,
videos,RMbChAY3u5I,38.0564,63.4273,0.0824471,4438,0.0,
videos,AsD7Li-lkBU,38.0515,63.4191,0.08240635,4439,0.0,
videos,ROeC_fF04ks,38.0465,63.4108,0.08211548,4440,0.0,
videos,1_2KX-WSH_U,38.0438,26.731,0.00017681,8890,55.0131,high
videos,QVVDubYlEM8,38.0416,63.4026,0.08210225,4441,0.0,
videos,h76o6yE4lpc,38.0366,63.3943,0.08188971,4442,0.0,
videos,g0gCSixuPIY,38.0317,63.3861,0.08151432,4443,0.0,
videos,LrWVYeCUOrQ,38.0293,22.3211,9.519e-05,9425,61.5917,high
videos,LQDTYjIit9Y,38.0267,63.3778,0.08150979,4444,0.0,
videos,zj0BKLv9r8Y,38.0218,63.3696,0.0814439,4445,0.0,
videos,mKz9iGEvdks,38.0168,63.3614,0.08141152,4446,0.0,
videos,7fKSJ2nzSXA,38.0147,26.6568,0.00017498,8899,55.0515,high
videos,wwqKWsc46BA,38.0119,63.3531,0.08116099,4447,0.0,
videos,csGDX7faEHg,38.0069,63.3449,0.08099557,4448,0.0,
videos,cghbwrnwV1M,38.002,63.3366,0.08098538,4449,0.0,
videos,pdO-vsZrfmM,37.9995,24.7445,0.00013529,9131,57.882,high
videos,FE35LdRzrg8,37.997,63.3284,0.08097127,4450,0.0,
videos,qZU_f28ZPik,37.9921,63.3201,0.08076063,4451,0.0,
videos,YsLm4kVfrvk,37.9871,63.3119,0.08072553,4452,0.0,
videos,3YHIPPx2jZc,37.9822,63.3037,0.08066807,4453,0.0,
videos,Lk9BseIi5FU,37.9772,63.2954,0.0801446,4454,0.0,
videos,bH2nP-aCFjk,37.9723,63.2872,0.08011743,4455,0.0,
videos,WVEngsk1RuQ,37.9712,19.9472,6.889e-05,9713,65.0072,high
videos,NC3kOn5cjlY,37.9673,63.2789,0.08006535,4456,0.0,
videos,Vm4-x9vSoH4,37.9624,63.2707,0.07988235,4457,0.0,
videos,A2Ip5-LDUpI,37.9591,26.2446,0.00016648,8949,55.5309,high
videos,dbAz9kzA7yU,37.9525,63.2542,0.07969488,4459,0.0,
videos,Hjsu6fiaQaM,37.9476,63.246,0.07966673,4460,0.0,
videos,tkwe7NULUcU,37.9426,63.2377,0.07939627,4461,0.0,
videos,jDkZu4UKaI8,37.9377,63.2295,0.07939268,4462,0.0,
videos,yneQYdCha2Q,37.9322,26.8876,0.00017942,8871,54.4991,high
videos,7PY7jbupwSg,37.9294,21.8348,9.105e-05,9484,62.0713,high
videos,p6ZCO6d2Y1M,37.9278,63.213,0.07911317,4464,0.0,
videos,aXJ4iTgVm7c,37.9228,63.2047,0.07897715,4465,0.0,
videos,RrAWfQXKa4A,37.9179,63.1965,0.07888798,4466,0.0,
videos,jG_cmrBvQA4,37.913,63.1883,0.07866056,4467,0.0,
videos,JPhKYvSngkk,37.9095,22.0739,9.316e-05,9455,61.6629,high
videos,4dMBbkp-Mj0,37.908,63.18,0.0786568,4468,0.0,
videos,11B_HGzz0fE,37.8981,63.1635,0.07859395,4470,0.0,
videos,W5Y5V4-71hI,37.8932,63.1553,0.07859042,4471,0.0,
videos,R6VQrYkJf74,37.8921,22.7003,0.00010082,9379,60.6798,high
videos,f0Cv9wHeLS8,37.8882,63.147,0.07848283,4472,0.0,
videos,0GmokuFXa_o,37.8861,18.6779,5.584e-05,9867,66.6984,high
videos,zcAhKgfHA7c,37.8833,63.1388,0.07846327,4473,0.0,
videos,fpdUBzSJicc,37.8823,19.4857,6.361e-05,9769,65.4771,high
videos,ikmOZYgU1ow,37.8784,63.1306,0.07832679,4474,0.0,
videos,gb0NU0ooFAA,37.8734,63.1223,0.07820712,4475,0.0,
videos,3yclgbbj9nU,37.8685,63.1141,0.07798617,4476,0.0,
videos,xr5HWHBiaGE,37.8635,63.1058,0.07793694,4477,0.0,
videos,dueMnp5n8nQ,37.8599,27.2008,0.00018876,8833,53.8485,high
videos,uwHay1uWcrg,37.8586,63.0976,0.07791711,4478,0.0,
videos,MWwdGHF291Y,37.8536,63.0894,0.07786032,4479,0.0,
videos,bjFyP8D_XvM,37.8494,17.969,4.97e-05,9953,67.6699,high
videos,-7R_yASwE4w,37.8487,63.0811,0.07745121,4480,0.0,
videos,jffDd5nDPB8,37.8437,63.0729,0.07731257,4481,0.0,
videos,yUPJYuH19YM,37.8388,63.0646,0.07726741,4482,0.0,
videos,i5NT3UdKhGM,37.8338,63.0564,0.07720091,4483,0.0,
videos,lU3vK-T6amo,37.8289,63.0481,0.07718617,4484,0.0,
videos,_BW3Frga8wQ,37.819,63.0317,0.07701436,4486,0.0,
videos,wqSFg0kVHe0,37.814,63.0234,0.07686949,4487,0.0,
videos,_NpBgM-BPtg,37.8109,24.7857,0.00013589,9126,57.3488,high
videos,ua05spQUCVM,37.8091,63.0152,0.07683421,4488,0.0,
videos,WMUsoJWxKVU,37.8054,15.5786,3.327e-05,10243,71.1456,high
videos,764wuV71sO0,37.8041,63.0069,0.07674052,4489,0.0,
videos,vhOmWh624Nw,37.8037,23.607,0.0001144,9269,59.0988,high
videos,q__FKs64J28,37.802,18.1586,5.088e-05,9930,67.267,high
videos,Dxdd5rDvjVk,37.7992,62.9987,0.07650835,4490,0.0,
videos,vwU2YHQQkM8,37.7942,62.9904,0.07644724,4491,0.0,
videos,HnsMvE9djM0,37.7924,29.4758,0.00026331,8557,50.2674,high
videos,1rk_vG7d0O4,37.7893,62.9822,0.07622689,4492,0.0,
videos,jCCxkdVlP6E,37.7844,62.974,0.07621379,4493,0.0,
videos,YFc40YFhMvk,37.7794,62.9657,0.07607228,4494,0.0,
videos,KifWI7WDleI,37.7745,62.9575,0.07603566,4495,0.0,
videos,9xEkAPhFLkk,37.7695,62.9492,0.07601959,4496,0.0,
videos,kr6qAkxlCQY,37.7646,62.941,0.07583087,4497,0.0,
videos,4rQVndBsQ80,37.7638,23.6894,0.00011577,9259,58.8754,high
videos,cXadEMhRmsI,37.7596,62.9327,0.07575798,4498,0.0,
videos,_cE5NirfHEw,37.7547,62.9245,0.0756539,4499,0.0,
videos,Kbdc_tChYio,37.7536,19.0076,5.913e-05,9827,65.8725,high
videos,CYaOty_GpHg,37.7532,24.8187,0.00013657,9122,57.1549,high
videos,BbE_LDs2WYQ,37.7498,62.9163,0.07559619,4500,0.0,
videos,VSzOTuDapZw,37.7448,62.908,0.07540828,4501,0.0,
videos,YGuZnhatjas,37.7338,24.151,0.00012488,9203,58.108,high
videos,FkMdhQTeGj4,37.7319,22.3623,9.55e-05,9420,60.7862,high
videos,zxaZhfLkTLk,37.7302,24.695,0.00013466,9137,57.2831,high
videos,dlGfZ3KjzwI,37.73,62.8833,0.07513432,4504,0.0,
videos,rNJsmOyRAxY,37.7282,21.9255,9.161e-05,9472,61.4323,high
videos,SiQ3bMsRXHs,37.725,62.875,0.07501737,4505,0.0,
videos,zMVQNRR6LDg,37.7201,62.8668,0.07499637,4506,0.0,
videos,iOgc_cfHk20,37.7152,62.8586,0.07496493,4507,0.0,
videos,QsdwSpDV31o,37.7102,62.8503,0.07491642,4508,0.0,
videos,2lpx-QqgdoY,37.7053,62.8421,0.07416103,4509,0.0,
videos,IHfJJl6EH2Q,37.7003,62.8338,0.07401612,4510,0.0,
videos,WsPrtlNnE7E,37.6968,24.0768,0.00012375,9212,58.1269,high
videos,yMeGSbZKjjY,37.6904,62.8173,0.07371494,4512,0.0,
videos,zKVTf33NjTQ,37.6855,62.8091,0.07349581,4513,0.0,
videos,WfG6TGszcwc,37.6815,23.8048,0.00011796,9245,58.4966,high
videos,twHn_vfcG3s,37.6805,62.8009,0.07334182,4514,0.0,
videos,mXMgtmPfwkk,37.6756,62.7926,0.07333202,4515,0.0,
videos,LCvUO0WOLPs,37.6706,62.7844,0.07331846,4516,0.0,
videos,e-JJhIgYgpE,37.6659,21.2331,8.365e-05,9557,62.3151,high
videos,9TMQb_Ky_Fw,37.6607,62.7679,0.07318753,4518,0.0,
videos,h9kh7KssnMc,37.6558,62.7596,0.07318168,4519,0.0,
videos,tk-2iRLqGiw,37.6508,62.7514,0.07312436,4520,0.0,
videos,fyxg17y0kcU,37.6459,62.7432,0.07301198,4521,0.0,
videos,zfNPPFcYi-A,37.6409,62.7349,0.07291795,4522,0.0,
videos,pfqFryqWAHo,37.6397,26.4177,0.0001712,8928,54.4728,high
videos,O6oP8zPkkTA,37.636,62.7267,0.07289924,4523,0.0,
videos,NrEVboJXWj0,37.631,62.7184,0.07278067,4524,0.0,
videos,KIyyDKSOqn0,37.6261,62.7102,0.07277144,4525,0.0,
videos,EacdQel6X24,37.6162,62.6937,0.072641,4527,0.0,
videos,dOnf1vxhjoI,37.6113,62.6855,0.07261109,4528,0.0,
videos,UUx4jzNshzE,37.6063,62.6772,0.07257301,4529,0.0,
videos,KiSf_72ty8Q,37.6014,62.669,0.07240223,4530,0.0,
videos,JII6i55hkJs,37.5964,62.6607,0.07232459,4531,0.0,
videos,XlughDi_FpU,37.5915,62.6525,0.07225139,4532,0.0,
videos,JdlGCzOq0uI,37.5865,62.6442,0.07221873,4533,0.0,
videos,wEa5ryQ4QIQ,37.5862,26.1457,0.0001653,8961,54.747,high
videos,3RDhA7NzQXc,37.5816,62.636,0.07219925,4534,0.0,
videos,RnT_izvRznQ,37.5767,62.6278,0.07217736,4535,0.0,
videos,sLm1trCe7C0,37.5744,23.8872,0.00012001,9235,58.1052,high
videos,H1fy1Brpa3Q,37.574,19.8483,6.803e-05,9725,64.1626,high
videos,TuyzhS93bb4,37.5717,62.6195,0.07217119,4536,0.0,
videos,54XEAAOMBSo,37.5686,24.5054,0.00013121,9160,57.1634,high
videos,pazDWrWCNKQ,37.5668,62.6113,0.07192418,4537,0.0,
videos,xKIhgMFXMvM,37.5631,19.5681,6.478e-05,9759,64.5555,high
videos,Y_lNqvIy_qU,37.5618,62.603,0.07172093,4538,0.0,
videos,l99crzrYFoc,37.561,27.4233,0.00019526,8806,52.7675,high
videos,5jMioqhztYQ,37.5569,62.5948,0.0715931,4539,0.0,
videos,J5jmfF2oZdo,37.5519,62.5865,0.07157656,4540,0.0,
videos,qenlj8RD-eE,37.547,62.5783,0.07155563,4541,0.0,
videos,yFFnfCY6yQ0,37.5469,25.3215,0.00014473,9061,55.8851,high
videos,CIllcpzyt40,37.5421,62.5701,0.07152439,4542,0.0,
videos,7E6kDJq9H0Q,37.5409,25.8985,0.00015965,8991,55.0044,high
videos,NlOlydVqI8M,37.5371,62.5618,0.07149912,4543,0.0,
videos,rbbMgCB90fk,37.5343,19.9637,6.912e-05,9711,63.8902,high
videos,a5arljFT3H8,37.5305,23.1536,0.00010663,9324,59.0959,high
videos,iCg-tOwIgNs,37.5223,62.5371,0.07112177,4546,0.0,
videos,ZkmbybL0K4E,37.5173,62.5288,0.07109434,4547,0.0,
videos,QUhSDy-kQIM,37.516,23.9367,0.0001214,9229,57.8849,high
videos,xfDxPHaJdQo,37.5124,62.5206,0.07104145,4548,0.0,
videos,oQAw87ubd28,37.5124,26.3518,0.00016986,8936,54.2533,high
videos,jJmQHyKSG7c,37.5074,62.5124,0.07093141,4549,0.0,
videos,e_KQNR2VcIs,37.4993,24.2582,0.00012714,9190,57.361,high
videos,SR3LXrGL6Vo,37.4975,62.4959,0.0708791,4551,0.0,
videos,Lr5KjJgY-rU,37.4926,62.4876,0.07083188,4552,0.0,
videos,CweTB5n7UUY,37.4876,62.4794,0.07080903,4553,0.0,
videos,V3pDrvyRSEM,37.4827,62.4712,0.07079455,4554,0.0,
videos,ICP6S0o2W7Y,37.4777,62.4629,0.070794,4555,0.0,
videos,SUV_QDgHJWM,37.4728,62.4547,0.0707695,4556,0.0,
videos,e_2rx7gJ0Nw,37.4678,62.4464,0.07064783,4557,0.0,
videos,k_2Wly7Y5n4,37.4669,23.2361,0.00010797,9314,58.813,high
videos,thNwEdAy1s8,37.4629,62.4382,0.07060777,4558,0.0,
videos,UqgfIAdkWZo,37.4594,23.2278,0.00010796,9315,58.8069,high
videos,V3xPHYsB6ko,37.4579,62.4299,0.07059653,4559,0.0,
videos,Q35qWg5lkrM,37.4481,62.4135,0.07043509,4561,0.0,
videos,RUDBhauy7d4,37.4431,62.4052,0.07035899,4562,0.0,
videos,6xN7_BPX_M8,37.4403,18.9746,5.873e-05,9831,65.1389,high
videos,afCLtEzSLJ0,37.4382,62.397,0.07034405,4563,0.0,
videos,piRgDOU7j0Q,37.4332,62.3887,0.07033036,4564,0.0,
videos,rwzLdMZ_o0U,37.4283,62.3805,0.07022196,4565,0.0,
videos,Z-XHhcFemnk,37.4233,62.3722,0.07021995,4566,0.0,
videos,JTe02Nr7xbo,37.4202,20.0956,7.101e-05,9695,63.4071,high
videos,sCU-z1Ogc4Q,37.4135,62.3558,0.07012036,4568,0.0,
videos,pZpTd45UHtw,37.4116,18.4636,5.367e-05,9893,65.8337,high
videos,_B88GxtkPkY,37.4092,19.5434,6.447e-05,9762,64.2078,high
videos,HZQkRc1RH_0,37.4085,62.3475,0.0699483,4569,0.0,
videos,TBRKnGACWEs,37.4036,62.3393,0.06970492,4570,0.0,
videos,r3_jHC7_2eM,37.3986,62.331,0.06962509,4571,0.0,
videos,lcRLSTU3dOs,37.3937,62.3228,0.06957884,4572,0.0,
videos,uQg9kLBXdqc,37.3887,62.3145,0.06947515,4573,0.0,
videos,jSRFcuiNw20,37.3845,22.5107,9.808e-05,9402,59.6953,high
videos,d-_jvH_3wVQ,37.3838,62.3063,0.06944914,4574,0.0,
videos,oAieEWbxSmM,37.3789,62.2981,0.06944426,4575,0.0,
videos,_qbtCBS0ybc,37.3739,62.2898,0.069213,4576,0.0,
videos,ixiKGaaPWSI,37.369,62.2816,0.06907544,4577,0.0,
videos,jSJ1FWcSVWg,37.364,62.2733,0.06903814,4578,0.0,
videos,Qqa-Y5pzMy4,37.3601,18.1256,5.065e-05,9934,66.2119,high
videos,IfFdDLOfMlU,37.3591,62.2651,0.069019,4579,0.0,
videos,-dNDN6LqOD0,37.3541,62.2568,0.06897237,4580,0.0,
videos,N8h2Bc8erT8,37.3492,62.2486,0.0688089,4581,0.0,
videos,dgrCi28etQc,37.3442,62.2404,0.06877472,4582,0.0,
videos,KuThpd4yS74,37.3393,62.2321,0.06875317,4583,0.0,
videos,8i_FS3tarec,37.3374,18.4059,5.324e-05,9900,65.7346,high
videos,Hm5haQ4RW04,37.3294,62.2156,0.06871361,4585,0.0,
videos,HJzYBQAo298,37.3244,62.2074,0.06849164,4586,0.0,
videos,BI_bXHjwMpU,37.3195,62.1991,0.06848202,4587,0.0,
videos,CLQv-VMqJ0s,37.3145,62.1909,0.06847675,4588,0.0,
videos,45NS2aG-p1U,37.3096,62.1827,0.06844223,4589,0.0,
videos,lBTmChG6McU,37.3046,62.1744,0.06839263,4590,0.0,
videos,8ivmaIKxEag,37.2997,62.1662,0.0682827,4591,0.0,
videos,eGmGoahyI-U,37.2947,62.1579,0.06825928,4592,0.0,
videos,QrrAv6Iog6M,37.2898,62.1497,0.06821299,4593,0.0,
videos,yBcfcuX93ZM,37.2848,62.1414,0.06817989,4594,0.0,
videos,d-9YmFleTOc,37.2799,62.1332,0.06814747,4595,0.0,
videos,Kfhwh6DeCNc,37.275,62.125,0.06797459,4596,0.0,
videos,MzsWhI4BvZ8,37.2651,62.1085,0.06785454,4598,0.0,
videos,t_bm9cBt9go,37.263,21.7441,9.041e-05,9495,60.5413,high
videos,DJvAarhwfPs,37.2601,62.1002,0.06777982,4599,0.0,
videos,gaOZZ1TYILU,37.2598,16.2298,3.672e-05,10164,68.8049,high
videos,TsNNu5Qjw5s,37.2557,23.8131,0.00011809,9244,57.4196,high
videos,tpAyWLonlPA,37.2552,62.092,0.06775603,4600,0.0,
videos,pPfR9yquVbQ,37.2502,62.0837,0.06752448,4601,0.0,
videos,OUcnoYwLcro,37.2453,62.0755,0.06739996,4602,0.0,
videos,U5CJwK3Fz1E,37.2404,62.0673,0.06733087,4603,0.0,
videos,Mo53EBGkLCM,37.2364,22.0244,9.25e-05,9461,60.0544,high
videos,rq2FMp5a2T0,37.2354,62.059,0.06728892,4604,0.0,
videos,M0zWTt1oXq4,37.2305,62.0508,0.06715265,4605,0.0,
videos,LxFZ5cwCw5Q,37.2255,62.0425,0.06708808,4606,0.0,
videos,Wa6t9J-H2VE,37.2206,62.0343,0.06702894,4607,0.0,
videos,abK1ui8pnAs,37.2184,23.574,0.00011361,9273,57.685,high
videos,hQAG-2z36jI,37.2156,62.026,0.06700224,4608,0.0,
videos,DJr9d7avxM8,37.2107,62.0178,0.06698058,4609,0.0,
videos,ZxxHzMLG5qc,37.2058,62.0096,0.0669198,4610,0.0,
videos,nL2JrFWqgtU,37.2008,62.0013,0.06686955,4611,0.0,
videos,ufL97NQYxxI,37.1959,61.9931,0.06686522,4612,0.0,
videos,OStPjZv04Vs,37.1909,61.9848,0.06684213,4613,0.0,
videos,XE95CcmJ7Pk,37.186,61.9766,0.06681907,4614,0.0,
videos,wn08AjA-V2M,37.1849,24.9835,0.00013904,9102,55.4869,high
videos,LSeG-cyV_4E,37.181,61.9683,0.06679285,4615,0.0,
videos,hkLtkgQdI2U,37.1761,61.9601,0.06670412,4616,0.0,
videos,34jnzi6Cr1w,37.1711,61.9519,0.06669816,4617,0.0,
videos,nuc9r_8Fsmc,37.1662,61.9436,0.06655055,4618,0.0,
videos,W7GhyOdVRCo,37.164,23.9202,0.00012115,9231,57.0297,high
videos,ARTDqrMnKxU,37.1612,61.9354,0.06651256,4619,0.0,
videos,1FaRGb_g6IM,37.1587,19.3703,6.269e-05,9783,63.8412,high
videos,lOJSTqZ8Ktk,37.158,22.6261,9.989e-05,9388,58.9559,high
videos,mYhxzdhQnps,37.1573,26.3023,0.00016867,8942,53.4397,high
videos,tKPRN0tfhz0,37.1563,61.9271,0.0660953,4620,0.0,
videos,wZBBnciTACo,37.1562,16.1556,3.614e-05,10173,68.657,high
videos,EZLeWRbCEbA,37.1513,61.9189,0.06605593,4621,0.0,
videos,tcA9_NnSR78,37.1498,25.3627,0.00014576,9056,54.8304,high
videos,8sRUCgivzAY,37.1464,61.9106,0.06587483,4622,0.0,
videos,RjVk7bd71uE,37.1414,61.9024,0.06582559,4623,0.0,
videos,jfsLsEdGKxw,37.1365,61.8942,0.0657478,4624,0.0,
videos,QLlnnVlR7OU,37.1325,28.1817,0.00022075,8714,50.5588,high
videos,TUSbI3pqiCM,37.1315,61.8859,0.06562609,4625,0.0,
videos,dqqbLS57ZWk,37.1266,61.8777,0.06541632,4626,0.0,
videos,wyv8WUYDmdI,37.1247,22.5931,9.937e-05,9392,58.922,high
videos,39BvveajCCk,37.1216,61.8694,0.06525342,4627,0.0,
videos,e79K_3ljq3A,37.1167,61.8612,0.06506214,4628,0.0,
videos,r_0vnL483Yw,37.1118,61.853,0.06505905,4629,0.0,
videos,YiihTonco6U,37.1068,61.8447,0.06505678,4630,0.0,
videos,6fKCLtDas-g,37.1056,24.728,0.00013514,9133,55.672,high
videos,9n-Tiy4cfQI,37.1031,18.274,5.199e-05,9916,65.3468,high
videos,TLdMXZSABH8,37.1025,20.2687,7.261e-05,9674,62.3532,high
videos,t6GzhyGTKCo,37.1019,61.8365,0.06505639,4631,0.0,
videos,f9AFrDB-73g,37.0969,61.8282,0.06504803,4632,0.0,
videos,6kxhpNmGLGk,37.087,61.8117,0.06487642,4634,0.0,
videos,e5ory4NWVaQ,37.0836,19.0488,6.011e-05,9822,64.1358,high
videos,l0gUGtdaGY8,37.0821,61.8035,0.06471948,4635,0.0,
videos,wJhxzyXJbBI,37.0803,23.6317,0.00011466,9266,57.2531,high
videos,pwOqC6ZUp1s,37.0772,61.7953,0.06469933,4636,0.0,
videos,oZBg9kbhNwk,37.0724,25.6924,0.00015371,9016,54.1424,high
videos,o8Q4IG3FqB8,37.0722,61.787,0.06441687,4637,0.0,
videos,iS7q7XwomZE,37.0714,15.6611,3.369e-05,10233,69.1869,high
videos,I66LDF9iWts,37.0698,16.0237,3.566e-05,10189,68.6389,high
videos,drCellUmsfM,37.0673,61.7788,0.06434114,4638,0.0,
videos,bxwo7NtPOMQ,37.0623,61.7705,0.06423837,4639,0.0,
videos,y4V-wAtDEfQ,37.0596,21.8513,9.117e-05,9482,59.872,high
videos,-EZ5W_kF8Us,37.0574,61.7623,0.06381235,4640,0.0,
videos,-6SWrQ0kiFk,37.057,15.6775,3.376e-05,10231,69.1262,high
videos,UYITWB_9ccM,37.0524,61.754,0.06380054,4641,0.0,
videos,o4MoFGMcGxI,37.0475,61.7458,0.06376947,4642,0.0,
videos,nSbwf6MB0Yc,37.0464,23.1454,0.00010639,9325,57.8978,high
videos,0DbMzWJKij4,37.0423,25.2473,0.00014304,9070,54.7349,high
videos,4hXVbnPbYls,37.0376,61.7293,0.06337974,4644,0.0,
videos,RZKHHbEo9sY,37.0327,61.7211,0.06316768,4645,0.0,
videos,e5Z-IooaIQw,37.0228,61.7046,0.06299359,4647,0.0,
videos,FXvt5o8TnLs,37.0178,61.6963,0.06296205,4648,0.0,
videos,s0m_QvsVVpE,37.0129,61.6881,0.0629221,4649,0.0,
videos,RtCDqPRlu48,37.0092,20.4913,7.517e-05,9647,61.786,high
videos,UO0Y49VHdGs,37.0079,61.6799,0.06290614,4650,0.0,
videos,ZaOJNCS-UdM,37.003,61.6716,0.06284513,4651,0.0,
videos,seu69-hMmGw,36.9989,15.3396,3.19e-05,10272,69.4879,high
videos,BTXgcnbB8-I,36.998,61.6634,0.06283043,4652,0.0,
videos,m9QL508jLtE,36.9931,61.6551,0.06269401,4653,0.0,
videos,NvM7pALQ4pc,36.9908,20.7962,7.919e-05,9610,61.2827,high
videos,XkooOral3ms,36.9881,61.6469,0.06260606,4654,0.0,
videos,aazcN06kvs8,36.9838,23.541,0.00011263,9277,57.1479,high
videos,GpihTyqTGPA,36.9832,61.6386,0.06256076,4655,0.0,
videos,uE0Le1YQ3VI,36.9749,24.1922,0.00012565,9198,56.1489,high
videos,4nnyMBe1B2k,36.9733,61.6222,0.06246417,4657,0.0,
videos,zfTPnaofxpc,36.9728,20.5654,7.623e-05,9638,61.5838,high
videos,bwuerJFgUjU,36.9683,61.6139,0.06233047,4658,0.0,
videos,O5H3D1fxBYU,36.9634,61.6057,0.06232009,4659,0.0,
