execution_date,channel_id,channel_name,videos_tracked,median_views_delta,median_engagement_rate,avg_duration_seconds,shorts_ratio,total_views_delta,new_videos,top_video_id,top_video_title,top_video_views_delta,channel_growth_percentile,channel_momentum_score
2026-05-22T12:02:39.617608+00:00,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,4,12390174,0.013501,21.25,1,60104745,0,QAkEMtJpq3c,"Hit The Button, Win $1,000",30713102,100,100
2026-05-22T12:02:39.617608+00:00,UCGmnsW623G1r-Chmo5RB4Yw,KSI,4,1037293,0.020556,34,1,9779453,0,A_TI_Wct288,"$1 vs $50,000 Katana",7658687,99.57265,99.57265
2026-05-22T12:02:39.617608+00:00,UCK8sQmJBp8GCxrOtXWBpyEA,Google,8,10795,0.019341,38.875,0.875,6592791,0,uW4B6ziQqvY,What is Gemini Omni?,6523153,99.145299,99.145299
2026-05-22T12:02:39.617608+00:00,UCrPseYLGpNygVi34QpGNqpA,Ludwig,10,43237,0.029287,28,1,2827152,1,_iQKpZvj7UQ,Maybe I shouldn't have lied to him...,2034465,97.435897,97.435897
2026-05-22T12:02:39.617608+00:00,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,31,38503,0.025514,28.129032,1,3850831,1,0YW_Sct6bZM,VAR replay,1249753,98.717949,98.717949
2026-05-22T12:02:39.617608+00:00,UCWsDFcIhY2DBi3GB5uykGXA,IShowSpeed,3,280568,0.047302,33.666667,1,1436616,0,KHooqK3Hijs,iShowSpeed vs Jamal Jump Challenge,1109520,94.871795,94.871795
2026-05-22T12:02:39.617608+00:00,UCvCfpQXRXdJdL07pzTIA6Cw,Kai Cenat Live,22,52479.5,0.022923,16,1,3079327,2,t5BxJhllmi4,Fanum Can't Get Over How Tall Kai Cenat Is 😭,751544,97.863248,97.863248
2026-05-22T12:02:39.617608+00:00,UCE_M8A5yxnLfW0KghEeajjw,Apple,7,134345,0.003332,33,1,1452920,0,jQK-S-HyHgc,Watch Annie Choi turn her sketch into a fashion film,664312,95.299145,95.299145
2026-05-22T12:02:39.617608+00:00,UCRijo3ddMTht_IHyNSNXpNQ,Dude Perfect,2,304178,0.014937,31.5,1,608356,0,fp77qbUJJbQ,"Break The Glass, YOU LOSE",570990,91.880342,91.880342
2026-05-22T12:02:39.617608+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,64,7205,0.046757,54.25,1,2767629,2,gNwzZxHjEOs,I Tried Anti-Scream Devices,569262,97.008547,97.008547
2026-05-22T12:02:39.617608+00:00,UC415bOPUcGSamy543abLmRA,Cleo Abram,18,58050,0.043192,53.611111,0.888889,1895271,1,Qqwn4rzZ-Dk,Is There Life on Venus?,532554,96.153846,96.153846
2026-05-22T12:02:39.617608+00:00,UC_x5XG1OV2P6uZZ5FSM9Ttw,Google for Developers,7,317433,0.003201,49.428571,1,1491104,0,s7ssP0U7QkQ,What’s new in Android (Google I/O 2026 recap),428058,95.726496,95.726496
2026-05-22T12:02:39.617608+00:00,UCY1kMZp36IQSyNx_9h4mpCg,Mark Rober,2,254826,0.01955,34,1,509652,0,NnvIwG0S8WE,Tennis Ball Cannon vs Human Strength,427512,90.598291,90.598291
2026-05-22T12:02:39.617608+00:00,UC36xmz34q02JYaZYKrMwXng,Nate Gentile,6,6473.5,0.028213,44,1,435859,0,ImKo5rVlFfI,"🤖: ""Quiero más RAM.""",411698,88.888889,88.888889
2026-05-22T12:02:39.617608+00:00,UCTv-XvfzLX3i4IGWAm4sbmA,LALIGA EA SPORTS,85,178,0.028368,18.788235,1,555742,4,i4egKreJdd0,Los 3 jugadores españoles con mejor promedio goleador son...,409058,91.025641,91.025641
2026-05-22T12:02:39.617608+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,91,5894.5,0.028564,44.076923,1,2366146,3,sUyOBppOtDs,Muslim Husband Wants 3 Wives,365612,96.581197,96.581197
2026-05-22T12:02:39.617608+00:00,UCvgfXK4nTYKudb0rFR6noLA,UFC,53,950,0.014967,28.150943,0.924528,604588,1,bN78MvnoNxQ,Carlos Prates KO's Leon Edwards #ufc,340823,91.452991,91.452991
2026-05-22T12:02:39.617608+00:00,UCpEhnqL0y41EpW2TvWAHD7Q,SET India,76,3060,0.007376,55.289474,0.815789,1077771,4,_rP6bizVcKw,Anshika-Manraj Ne Gaya 'Koi Mil Gaya' | Indian Idol S16 | #indianidol #musicshow #shorts,326220,94.444444,94.444444
2026-05-22T12:02:39.617608+00:00,UCupvZG-5ko_eiXAupbDfxWw,CNN,136,396,0.018573,48.735294,0.845588,771831,14,V_3edJ3u1O8,Vance won’t rule out compensating Jan. 6 defendants,314497,92.735043,92.735043
2026-05-22T12:02:39.617608+00:00,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,120,4264,0.027519,33.85,1,3801637,7,cXYZ70M33cE,"With every finisher used, Roman Reigns and Jacob Fatu gave us a #WWEBacklash classic! 🙌",285711,98.290598,98.290598
2026-05-22T12:02:39.617608+00:00,UCbCmjCuTUZos6Inko4u57UQ,Cocomelon - Nursery Rhymes,7,127810,0.009444,33,1,815424,1,dGlonEIK7Io,A is for Apple🍎! Learn ABCs with JJ!,269994,93.589744,93.589744
2026-05-22T12:02:39.617608+00:00,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,25,6011,0.087466,24.96,1,708275,0,eY2JASSgF-s,LE SSERAFIM (르세라핌) 'BOOMPALA' MV TEASER 2,265167,92.307692,92.307692
2026-05-22T12:02:39.617608+00:00,UCaY_-ksFSQtTGk0y1HA_3YQ,Ibai,2,128767.5,0.069625,37.5,1,257535,0,G-gtlAc65-A,A Roro se le ha ido la cabeza,253479,86.324786,86.324786
2026-05-22T12:02:39.617608+00:00,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,27,2426,0.05624,22,1,457998,1,gM1DToU76x4,Misiles conducidos por PALOMAS,242418,89.316239,89.316239
2026-05-22T12:02:39.617608+00:00,UChBEbMKI1eCcejTtmI32UEw,Joshua Weissman,1,214475,0.015988,25,1,214475,0,JZy3yPf7dkc,Steak Sandwich w/@tomsegura,214475,84.188034,84.188034
2026-05-22T12:02:39.617608+00:00,UCurvRE5fGcdUgCYWgh-BDsg,DAZN Boxing,79,684,0.01338,32.620253,0.974684,788074,15,-vhmvlcRTXs,Yes or No with Rico Verhoeven 👀🍿,210920,93.162393,93.162393
2026-05-22T12:02:39.617608+00:00,UCqynl7rdtktKMQESdSBmE-g,Sapnap,2,105946.5,0.038892,45,1,211893,0,aEqsCOxrQ3Y,Minecraft Arrow Toss...,209063,83.333333,83.333333
2026-05-22T12:02:39.617608+00:00,UC55-mxUj5Nj3niXFReG44OQ,Platzi,23,16,0.026265,36.695652,1,200592,1,WZ1AGTxFHgU,"Ya párenle a la AI, ¿no? A menos que...",184985,82.478632,82.478632
2026-05-22T12:02:39.617608+00:00,UCK1i2UviaXLUNrZlAFpw_jA,El Reino Infantil,4,22485,0.008378,26.5,1,215658,1,3UW3HIfih5Y,Familia Granja ¿Dónde estás?  #Shorts #LaGranjaDeZenon,184170,84.615385,84.615385
2026-05-22T12:02:39.617608+00:00,UCM-GvgUy0EAZU7ZwXKLarkg,López-Dóriga,37,445,0.029277,35.540541,1,387073,2,Wy942KTM4pI,¡Aquí no estás en la casa de la risa! Así la entrevista con Sergio Mayer,172479,88.034188,88.034188
2026-05-22T12:02:39.617608+00:00,UC-cnbLlplnXA4oc7rR21qzg,Lyna,2,135960.5,0.011461,8.5,1,271921,0,u97JbeRu8DU,Cuando le COPIAS el OUTFIT a tu AMIGO en Brookhaven Roblox,160674,87.606838,87.606838
2026-05-22T12:02:39.617608+00:00,UCjiXtODGCCulmhwypZAWSag,Jynxzi,2,90893,0.027534,19.5,1,181786,0,dOl-IZ7uzpY,Jynxzi Gets Trolled By FAN At R6 Major 😂,159994,82.051282,82.051282
2026-05-22T12:02:39.617608+00:00,UCUBIrDsIVzRpKsClMlSlTpQ,BBC News Mundo,20,394,0.027099,49.95,0.9,157336,1,PMuja9qaKTs,Quiso probar su Tesla Cybertruck en un lago y terminó siendo detenido,134145,78.632479,78.632479
2026-05-22T12:02:39.617608+00:00,UCoGDh1Xa3kUCpok24JN5DKA,enchufetv,9,6395,0.047307,34.444444,1,177582,1,qRKYM3C5kAc,Calentamiento Mortal,132414,81.623932,81.623932
2026-05-22T12:02:39.617608+00:00,UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,4,19933,0.094479,15.5,1,171799,0,KpUycVAiDSM,ITZY “Motto” M/V TEASER 2,131132,80.34188,80.34188
2026-05-22T12:02:39.617608+00:00,UCi7TVXyvrIwqeS9tfYD8UDA,DjMaRiiO,18,1399,0.029034,22.833333,1,233998,1,-Z90xU_jaEg,EL GOLAZO DE KELVIN EN LA FINAL KINGS LEAGUE 😳 #djmariio #kingsleague,113752,85.042735,85.042735
2026-05-22T12:02:39.617608+00:00,UCRzPUBhXUZHclB7B5bURFXw,Eater,2,60193,0.027907,96,0,120386,0,v1HaeSCvIXw,It took 2 years to perfect the atta chicken at Ambassadors Clubhouse #shorts,105242,74.358974,74.358974
2026-05-22T12:02:39.617608+00:00,UCcdwLMPsaU2ezNSJU1nFoBQ,Baby Shark - Pinkfong Kids’ Songs & Stories,4,57554,0.008229,15.5,1,235484,0,8CpnQTibL10,Oh weeee #ninimo #orangecat,105066,85.470085,85.470085
2026-05-22T12:02:39.617608+00:00,UCujyjxsq5FZNVnQro51zKSQ,fuslie,11,2131.5,0.024853,34.818182,0.909091,170207,1,sttEtFlVpvM,Squeex Fails The Friendship Test,103961,79.91453,79.91453
2026-05-22T12:02:39.617608+00:00,UCUsm-fannqOY02PNN67C0KA,NMás,242,40,0.014859,48.404959,0.822314,253051,21,zDpDYPUKnAk,Policía Alerta por Venado “Ebrio” en Francia | N+,94804,85.897436,85.897436
2026-05-22T12:02:39.617608+00:00,UCiWLfSweyRNmLpgEHekhoAg,ESPN,308,43.5,0.014474,25.724026,1,480594,42,JrVxk9PZh_s,"No mercy 😂 (via @VVinzetta/X, Erin Bailey Carter)",94264,90.17094,90.17094
2026-05-22T12:02:39.617608+00:00,UCBYyJBCtCvgqA4NwtoPMwpQ,The Wild Project,6,3953,0.021212,48.5,1,113525,0,WgvMTuBZ_34,Las secuelas físicas del boxeo…,92808,73.931624,73.931624
2026-05-22T12:02:39.617608+00:00,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,205,212,0.02056,20.843902,1,840716,12,T6kbViiurM0,Stephon Castle with the mean poster 😤,92541,94.017094,94.017094
2026-05-22T12:02:39.617608+00:00,UCXuqSBlHAE6Xw-yeJA0Tunw,Linus Tech Tips,2,50247.5,0.027192,39,1,100495,0,9uyS40FPbfs,Dropping the Steam Controller INTENTIONALLY,90546,71.794872,71.794872
2026-05-22T12:02:39.617608+00:00,UCAOtE1V7Ots4DjM8JLlrYgg,Peppa Pig - Official Channel,7,26161.5,0.012253,35.428571,1,212694,1,pSlonWJbi2U,George’s Balloon 🎈 #shorts #peppapig,88921,83.760684,83.760684
2026-05-22T12:02:39.617608+00:00,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,194,141.5,0.031673,33.525773,1,478193,2,nZ0flY52BCM,"""How Do I Raise My Prices?""",87518,89.74359,89.74359
2026-05-22T12:02:39.617608+00:00,UCoLrcjPV5PbUrUyXq5mjc_A,MLB,119,410,0.019238,17.420168,1,426190,7,P1HnByWNyiI,Shohei Ohtani rounded the bases on one of the weirdest Little League homers you'll see! 😲,71583,88.461538,88.461538
2026-05-22T12:02:39.617608+00:00,UCUP6qv-_EIL0hwTsJaKYnvw,Azteca Noticias,155,92,0.028149,39.354839,1,261332,15,UVcbYoaKP34,Momento de tensión en Michoacán: toro cae de una camioneta y provoca alarma entre habitantes,70304,86.752137,86.752137
2026-05-22T12:02:39.617608+00:00,UCoz3Kpu5lv-ALhR4h9bDvcw,shroud,1,61656,0.014897,29,1,61656,0,N6jUOpkMCMg,cache turns me into a DEMON,61656,68.803419,68.803419
2026-05-22T12:02:39.617608+00:00,UCu59yAFE8fM0sVNTipR4edw,Masha and The Bear,4,25559.5,0.011118,29.5,1,123155,0,DKi3HiBN3QM,No Paint! 🚱🎨 #Unfriended #MashaAndTheBear #Shorts #mashaandthebear #kids #cartoons #animation,60708,75.213675,75.213675
2026-05-22T12:02:39.617608+00:00,UCgFXm4TI8htWmCyJ6cVPG_A,Toys and Colors,1,60241,0.011306,43,1,60241,0,s97mv7dh-xg,Ben Gets Saved by Spiderman!,60241,68.376068,68.376068
2026-05-22T12:02:39.617608+00:00,UCYQo8CdhXD22qfwUBUw591Q,El Payaso Plim Plim,6,23526,0,39.333333,1,161763,1,L8FsRxiGg7c,"Soy Un Pequeño Constructor, En Mi Excavadora... ¡Aquí Voy! 👷🎵 #CancionesInfantiles #PlimPlim #Shorts",59692,79.059829,79.059829
2026-05-22T12:02:39.617608+00:00,UCYiGq8XF7YQD00x7wAd62Zg,JuegaGerman,2,58566,0.032472,29.5,1,58566,1,7lCBKAxPsfs,Cosas Que DEBES Buscar En GOOGLE,58566,67.948718,67.948718
2026-05-22T12:02:39.617608+00:00,UCpcTrCXblq78GZrTUTLWeBw,FIFA,41,707,0.026495,37.292683,0.95122,128583,2,90snEm7abe0,When Pogba Scored In The FIFA World Cup Final #shorts #france #pogba,54809,76.495726,76.495726
2026-05-22T12:02:39.617608+00:00,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,1,53950,0.029688,59,1,53950,0,VIE2Ri2DQJg,Why Fitbit Air Could Be Huge,53950,66.666667,66.666667
2026-05-22T12:02:39.617608+00:00,UCzYfz8uibvnB7Yc1LjePi4g,Aphmau,6,18532,0.028952,24.5,1,137390,0,I8poL_Uxv8I,QUICK! HIDE!... Tutorial (Part 3),53011,76.923077,76.923077
2026-05-22T12:02:39.617608+00:00,UC16niRr50-MSBwiO3YDb3RA,BBC News,124,206,0.012261,40.524194,1,267178,9,k-uwHunGzpM,How do Trump and Putin's China visits compare? Russia #China #US #News #BBCNews,51845,87.179487,87.179487
2026-05-22T12:02:39.617608+00:00,UCTrQ7HXWRRxr7OsOtodr2_w,Channel 4 News,71,104.5,0.013691,33.957746,1,146341,7,JR2gjpDPcm4,‘Not very British’ - Chancellor responds to heckler,47653,78.205128,78.205128
2026-05-22T12:02:39.617608+00:00,UC2xjgvWb9cx5F637XjsUNxw,toycantando,5,14693,0.009058,35.8,1,104551,0,jEBrYu09ta8,Mariposita 🦋 estaba en la cocina 💃🏼,47028,72.649573,72.649573
2026-05-22T12:02:39.617608+00:00,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,9,7491.5,0.061331,43.777778,1,111093,1,vmRbevilfpU,Números de la suerte 🍀,41720,73.504274,73.504274
2026-05-22T12:02:39.617608+00:00,UCuFFtHWoLl5fauMMD5Ww2jA,CBC News,8,349,0.016134,42.125,1,56899,1,InDbkyr7qug,Carney responds to U.S. walking away from defence board with Canada,38038,67.521368,67.521368
2026-05-22T12:02:39.617608+00:00,UCq-Fj5jknLsUf-MWSy4_brA,T-Series,21,1132,0.008468,38.285714,1,94073,2,ybiXjkFVFcY,PEDDI: Ram Charan's Iconic Step😍✨- Chikiri Chikiri | Janhvi Kapoor | #YTShortsIndia,35671,70.940171,70.940171
2026-05-22T12:02:39.617608+00:00,UCH3h4jRKn3lJo0uORqqESPg,Acenix,2,22889.5,0.041457,14,1,45779,0,ly36dHSv67k,Cuando estas enfermo y extrañas no estarlo,34818,64.957265,64.957265
2026-05-22T12:02:39.617608+00:00,UCKAqou7V9FAWXpZd9xtOg3Q,Little Baby Bum - Nursery Rhymes & Kids Songs,7,18873,0.006648,24.571429,1,126111,0,ZrgPEkB1534,We Found A Lion! 🦁🏹 #LBB #Short #Lion,34313,75.641026,75.641026
2026-05-22T12:02:39.617608+00:00,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,64,320,0.015005,33.3125,1,107831,7,kGK8-g4iZLw,Texas man faces charges after driving Tesla Cybertruck into lake,34133,73.076923,73.076923
2026-05-22T12:02:39.617608+00:00,UCYLNGLIzMhRTi6ZOLjAPSmw,Shakira,1,32680,0.051256,17,1,32680,0,QiTWdB3WNC0,@fifa World Cup vibes 🐺⚽️,32680,61.111111,61.111111
2026-05-22T12:02:39.617608+00:00,UChqUTb7kYRX8-EiaN3XFrSQ,Reuters,261,30,0.018107,41.145594,1,141848,22,WnZdJSl_6qg,"Fire guts 1,200-year-old Japanese temple for sacred 'eternal flame'",31071,77.777778,77.777778
2026-05-22T12:02:39.617608+00:00,UCV6KDgJskWaEckne5aPA0aQ,Graham Stephan,9,1537,0.017728,48,1,42021,1,y6qdHjPPMqc,Togi ROASTS Graham Stephan 🤣,30291,63.675214,63.675214
2026-05-22T12:02:39.617608+00:00,UCz8QaiQxApLq8sLNcszYyJw,Firstpost,129,220,0.008659,36.217054,1,169427,21,8XfB9WzomJo,‘Need More Sambandh’ Iceland PM Praises PM Modi’s Hindi Word | Subscribe to Firstpost,30061,79.487179,79.487179
2026-05-22T12:02:39.617608+00:00,UClHVl2N3jPEbkNJVx-ItQIQ,HealthyGamerGG,18,1782.5,0.045981,74.166667,0.333333,102413,2,8OJ1BlqSLFU,The Biggest Risk For Cheating,29778,72.222222,72.222222
2026-05-22T12:02:39.617608+00:00,UCTHaNTsP7hsVgBxARZTuajw,LUZU TV,67,125.5,0.023583,40.134328,1,173879,7,hrhGmoT5SIE,Papaaaaaaaaaaa #Aqn #antesquenadie #luzutv,29452,80.769231,80.769231
2026-05-22T12:02:39.617608+00:00,UC4PooiX37Pld1T8J5SYT-SQ,Good Mythical Morning,5,6820,0.024412,39.6,1,44003,1,_bQ_-bCrFj4,"Dear Diary, Rhett loves butter spaghetti",28121,64.529915,64.529915
2026-05-22T12:02:39.617608+00:00,UCGXbLrVe8vnkiFv7q2vYv3w,El Mundo,371,23,0.013812,40.396226,0.967655,204412,33,08vAEVFBB7s,Aldama declara que Zapatero empleaba teléfonos desechables como los de la trama de las mascarillas,27716,82.905983,82.905983
2026-05-22T12:02:39.617608+00:00,UC3tNpTOHsTnkmbwztCs30sA,Northernlion,1,25322,0.030949,20,1,25322,0,Z1MoI-YdUOA,they cooked me with this one,25322,56.837607,56.837607
2026-05-22T12:02:39.617608+00:00,UC5PYHgAzJ1wLEidB58SK6Xw,Blippi - Educational Videos for Kids,8,19095,0.00875,36.125,1,128098,1,Okv6wTeo-5E,Blippi Helps his Sad Puppy 🐶 🦴find BONES with his Excavator!,24383,76.068376,76.068376
2026-05-22T12:02:39.617608+00:00,UCNye-wNBqNL5ZzHSJj3l8Bg,Al Jazeera English,134,84,0.034394,65.895522,0.559701,138343,7,c1nkFsiGP4Y,Ben Gvir sparks outrage over video taunting abducted activists | AJ #shorts,24155,77.350427,77.350427
2026-05-22T12:02:39.617608+00:00,UCJHA_jMfCvEnv-3kRjTCQXw,Binging with Babish,4,2582,0.01974,58.75,1,26706,1,yceaDonIVEs,The iconic pasta all'amatriciana from Eat Pray Love,23358,57.264957,57.264957
2026-05-22T12:02:39.617608+00:00,UCTl3QQTvqHFjurroKxexy2Q,Olympics,37,535,0.015803,33.540541,1,95052,4,5ORoZzU9ZF8,How many tries did it take? BE HONEST 👀 🫵 (Admin got it after four attempts... 😆),22776,71.367521,71.367521
2026-05-22T12:02:39.617608+00:00,UCwd8Byi93KbnsYmCcKLExvQ,Negocios TV,136,178.5,0.017833,45.948529,0.801471,174856,22,7GXMpV77Egk,ÚLTIMA HORA | ¿Sin dinero para la guerra? Filtran cuándo podría EEUU colapsar militarmente ante Irán,21825,81.196581,81.196581
2026-05-22T12:02:39.617608+00:00,UC9CoOnJkIBMdeijd9qYoT_g,Ariana Grande,2,21610.5,0.18438,22,1,43221,0,CmJaEi7orQ4,"May 18, 2026",21635,64.102564,64.102564
2026-05-22T12:02:39.617608+00:00,UCCEmjNPpJYhGDgaEqeeA4HA,TheGrefg,4,1317,0.030726,38.75,1,24928,0,Az7HwLCX_2o,?????,21108,56.410256,56.410256
2026-05-22T12:02:39.617608+00:00,UCnsvJeZO4RigQ898WdDNoBw,EL PAÍS,177,26,0.015052,73.384181,0.542373,91572,17,COFXbLofKZ8,Récord de ascensiones al MONTE EVEREST en un mismo día por la ruta nepalí #shorts,20870,70.512821,70.512821
2026-05-22T12:02:39.617608+00:00,UC3IEYr87JpgBeVbbc0gP9DA,Irene Albacete,2,15173,0.066396,47.5,1,30346,0,Iq1KIId4Xww,Necesitas reconocer lo lejos que has llegado.,20710,58.547009,58.547009
2026-05-22T12:02:39.617608+00:00,UCUe6ZpY6TJ0no8jI4l2iLxw,Nick Jr.,4,13416,0.018184,31.75,1,37644,1,yL_IybiFmNU,MEET THE TEENY MUTANT NINJA TURTLES! | New Original TMNT Series | Premieres July 24th,20698,62.393162,62.393162
2026-05-22T12:02:39.617608+00:00,UC8p1vwvWtl6T73JiExfWs1g,CBS News,35,54,0.010527,74.714286,0.428571,37698,6,oPsdfz0O_7k,JD Vance defends the Trump administration’s proposed DOJ “anti-weaponization fund” #shorts,19920,62.820513,62.820513
2026-05-22T12:02:39.617608+00:00,UC4YImPQT-_0kCh5joATwyhw,Blippi en Español,3,12357,0.007227,30,1,24714,1,EdBDy7csgQQ,A Blippi le gusta construir 🚧👷 #Videoseducativos #Blippi #Construcción,18343,55.982906,55.982906
