execution_date,video_id,channel_id,channel_name,title,topic_primary,topic_secondary,topic_confidence,semantic_cluster_id,semantic_cluster_label,matched_semantic_scores,title_pattern_primary,title_patterns,hook_semantic_type,views_delta,engagement_rate,alpha_score,decision_score,hybrid_decision_score,topic_opportunity_score,topic_saturation_score
2026-05-05T01:25:27.695105+00:00,7jg0cSWJpCA,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,La gente que gana hace más que tu #shorts,unknown,unknown,0.0,1,que_lo_te,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",promise_gain,promise_gain,promise,66.0,0.048136,67.872819,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,VjqsnOrW3AM,UCFBpVaKCC0ajGps1vf0AgBg,Humphrey Yang,"If I wanted to hit my first $100,000 by 35 - here's what I'd do",unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",numbered_list,numbered_list,unknown,65.0,0.025637,42.195049,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,M_FKC2NTb24,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,Gasto culposo de Sofía Niño de Rivera,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,65.0,0.020334,47.701257,77.7008,31.0803,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,TekYNY3eGC0,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,ARTEMIS II FOTOGRAFÍA NUESTRA GALAXIA EN PLENO VIAJE 🌌,ai_tools,unknown,23.5,5,de_el_shorts,"{""ai_tools"": 10.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",semantic_ai_tool,semantic_ai_tool,ai,65.0,0.060171,56.74576,0.0,0.0,65.3976,63.7046
2026-05-05T01:25:27.695105+00:00,x2r3FTy9HHE,UCPdaxSov0mgwh77JvjQO2jQ,Man Carrying Thing,how i imagine they wrote the Michael Jackson movie,unknown,unknown,0.0,0,the_is_you,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,65.0,0.067282,53.838325,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,wdCDxH9KBss,UCaVPhFg-Ax873wvhbNitsrQ,El Robot de Platón,Qué Pasa con el Centro de la Tierra,unknown,unknown,0.0,6,la_más_con,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,65.0,0.052422,58.15936,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,Hpl10gpuOGw,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Así son las personas con alta inteligencia emocional #shorts,ai_tools,unknown,23.5,6,la_más_con,"{""ai_tools"": 10.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",semantic_ai_tool,semantic_ai_tool,ai,65.0,0.056374,68.018923,0.0,0.0,65.3976,63.7046
2026-05-05T01:25:27.695105+00:00,bouvNyq8xCY,UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse,Earth's Crust and Mantle Explained: Crash Course Geology #3,ai_tools,unknown,23.5,5,de_el_shorts,"{""ai_tools"": 10.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",numbered_list,numbered_list|semantic_ai_tool,ai,64.0,0.068271,52.849006,65.0462,26.0185,65.3976,63.7046
2026-05-05T01:25:27.695105+00:00,Gl_2LVRaM8U,UCX9NJ471o7Wie1DQe94RVIg,Fazt,"Python para Backend en 2026 Cloud, Rust, MCP, AI",ai_tools,unknown,23.5,5,de_el_shorts,"{""ai_tools"": 10.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",numbered_list,numbered_list|semantic_ai_tool,ai,64.0,0.07813,66.745101,0.0,0.0,65.3976,63.7046
2026-05-05T01:25:27.695105+00:00,FBq_mtNPweg,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,Me ligó su mejor amigo #chisme #comedia #podcast,ai_tools,unknown,23.5,3,chisme_podcast_chisme_comedia,"{""ai_tools"": 10.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",semantic_ai_tool,semantic_ai_tool,ai,63.0,0.031938,53.137652,0.0,0.0,65.3976,63.7046
2026-05-05T01:25:27.695105+00:00,Cql6TAdpPDU,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,Guía Completa de ChatGPT Agents,tutorial,ai_tools,29.5,5,de_el_shorts,"{""ai_tools"": 10.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 20.0, ""news_trends"": 0.0}",new_tool,new_tool|tutorial_how_to|semantic_ai_tool,tutorial,62.0,0.038524,56.879889,0.0,0.0,20.5199,48.5932
2026-05-05T01:25:27.695105+00:00,WB1bBLedJQ4,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,Cancelé la boda por su familia #chisme #comedia #podcast,ai_tools,unknown,23.5,3,chisme_podcast_chisme_comedia,"{""ai_tools"": 10.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",semantic_ai_tool,semantic_ai_tool,ai,62.0,0.023387,49.094028,0.0,0.0,65.3976,63.7046
2026-05-05T01:25:27.695105+00:00,iQxwDGnuByc,UCxcDzs-4quJV4QsairlFYNg,Alejavi Rivera,La IA China acaba de Explotar en el TOP 1: Y esto puedes hacer ahora 🔥,news_trends,ai_tools,14.5,1,que_lo_te,"{""ai_tools"": 10.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 20.0}",numbered_list,numbered_list|news_update|semantic_ai_tool,news,62.0,0.055971,53.491698,0.0,0.0,52.8878,24.3158
2026-05-05T01:25:27.695105+00:00,JRHTVNoJjb0,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,"“Si no la tienes, no la gastes”",unknown,unknown,0.0,4,no_compuestos_compuestos_andresgarza,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,62.0,0.05044,65.147675,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,Q5rmW96IGqA,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Our First 100K,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",numbered_list,numbered_list,unknown,61.0,0.038243,54.508246,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,f9AFrDB-73g,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,EL DÍA QUE HUBBLE LO CAMBIÓ TODO 🛰️,unknown,unknown,0.0,1,que_lo_te,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,61.0,0.078208,66.597266,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,sbzsqNJuZvg,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Price Your Upsells Like This,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,60.0,0.022427,47.795172,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,wJOakc64crg,UCRDQzsHtx2cXvzEXnEhbxBg,Mister Krax,¿Argentina ha mejorado o empeorado con Milei?,unknown,unknown,0.0,6,la_más_con,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",question,question|warning|promise_gain,warning,59.0,0.069591,63.663835,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,TRVnxUYQAmI,UCPgVPrgqpALC1s2e63fgKyg,elWacky,El Contenido De Twitch Evoluciona,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,58.0,0.084893,61.393591,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,LkaaMQx9uZ0,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,El TRUCO del DINERO INVISIBLE que TODOS hacemos,finance_personal,unknown,23.5,6,la_más_con,"{""ai_tools"": 0.0, ""finance_personal"": 10.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",promise_save,promise_save|semantic_finance,finance,58.0,0.051003,54.620887,0.0,0.0,36.5098,35.0541
2026-05-05T01:25:27.695105+00:00,31WQ21L6kE8,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,You Have To Be The Exception,unknown,unknown,0.0,0,the_is_you,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,58.0,0.058427,59.769931,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,eYDQWSBQ47s,UC1m55IoeEf7LKC9s68PDHDg,DonebyLaura,Creo una app con IA pero usando solo el móvil.,ai_tools,unknown,23.5,6,la_más_con,"{""ai_tools"": 10.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",semantic_ai_tool,semantic_ai_tool,ai,58.0,0.071857,58.343211,0.0,0.0,65.3976,63.7046
2026-05-05T01:25:27.695105+00:00,ftk4VdOcaj8,UC30ajuhy8cViP2DiM1QLjmg,98grados,Que no te pase lo que a mí. Ten en cuenta estas 3 cosas para elegir bien #pc #mouse #perifericos,unknown,unknown,0.0,1,que_lo_te,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",numbered_list,numbered_list,unknown,58.0,0.12175,70.061503,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,kf9ghd5-VII,UCPgVPrgqpALC1s2e63fgKyg,elWacky,Al Parecer Los Viajes En El Tiempo Son Real,productivity,ai_tools,27.5,1,que_lo_te,"{""ai_tools"": 10.0, ""finance_personal"": 0.0, ""productivity"": 16.6667, ""tutorial"": 0.0, ""news_trends"": 0.0}",semantic_ai_tool,semantic_ai_tool,ai,57.0,0.076299,58.047743,0.0,0.0,46.9321,12.1212
2026-05-05T01:25:27.695105+00:00,-pNi4dh7VFo,UCQX_MZRCaluNKxkywkLEgfA,Date un Vlog,20 MILLONES de G… Saitama rompe la física,ai_tools,unknown,23.5,5,de_el_shorts,"{""ai_tools"": 10.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",numbered_list,numbered_list|semantic_ai_tool,ai,57.0,0.059972,47.325772,0.0,0.0,65.3976,63.7046
2026-05-05T01:25:27.695105+00:00,mbGPgjXCx24,UCJQQVLyM6wtPleV4wFBK06g,VisualPolitik,La GUARDIA REVOLUCIONARIA toma el poder y MERZ dice que IRÁN está HUMILLANDO a TRUMP @VisualPolitik,ai_tools,unknown,23.5,1,que_lo_te,"{""ai_tools"": 10.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",semantic_ai_tool,semantic_ai_tool,ai,57.0,0.041577,50.062837,0.0,0.0,65.3976,63.7046
2026-05-05T01:25:27.695105+00:00,nnUFM61waQU,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,"""Para todo tienes que invertir""",finance_personal,unknown,23.5,1,que_lo_te,"{""ai_tools"": 0.0, ""finance_personal"": 10.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",semantic_finance,semantic_finance,finance,57.0,0.026834,58.911474,0.0,0.0,36.5098,35.0541
2026-05-05T01:25:27.695105+00:00,Rpw1_eKZCEA,UCP7PV59jal4PobLeo5cSG_Q,Santiago Amat,trading de impulsos,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,57.0,0.083582,74.535211,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,Ycdklm6W1_o,UC7DdEm33SyaTDtWYGO2CwdA,Physics Girl,What happened to my face,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,56.0,0.072454,50.236304,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,FZbMPtLRr00,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,Fast-Forward Your Life,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,56.0,0.039526,41.518698,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,9oVPXnEkegY,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,Compré la NUEVA Toyota Rav4: Te cuento MI EXPERIENCIA | Review Honesto,ai_tools,unknown,23.5,5,de_el_shorts,"{""ai_tools"": 10.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",numbered_list,numbered_list|personal_experiment|semantic_ai_tool,ai,56.0,0.044545,51.098871,0.0,0.0,65.3976,63.7046
2026-05-05T01:25:27.695105+00:00,9rRvmcDpWwA,UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,The Cost of Getting Rich,unknown,unknown,0.0,0,the_is_you,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,56.0,0.039508,54.831767,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,THMW7bXTog4,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,Zuckerberg compró INSTAGRAM por $1000M y Wall Street se BURLÓ,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",numbered_list,numbered_list,unknown,55.0,0.077738,53.883867,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,kTlm_3HwRFg,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Togi Needs $5 Million Before He Gets Canceled,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",numbered_list,numbered_list,unknown,55.0,0.023989,35.01286,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,lWj_3TE2UsE,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,If You're At Rock Bottom,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,55.0,0.04475,53.85361,73.5202,29.4081,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,tFD4653hJYE,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,👉🏻 Te dejo la Guía Pro de ChatGPT fijada en los comentarios de este video.,tutorial,ai_tools,29.5,2,la_guía_de_guía,"{""ai_tools"": 10.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 20.0, ""news_trends"": 0.0}",new_tool,new_tool|tutorial_how_to|semantic_ai_tool,tutorial,55.0,0.033956,61.234493,0.0,0.0,20.5199,48.5932
2026-05-05T01:25:27.695105+00:00,q4PUKnyy3QQ,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Por esto te sientes estancado #shorts,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,55.0,0.090113,72.415027,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,AzNb2nQrM7U,UC-bFpJCtP1lXn5vBxJ0b9dw,Diego Revuelta,Llegaron sin nada y hoy viven aquí. ¿Lo harías?,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",question,question,unknown,54.0,0.049943,49.025676,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,HVPhcOmSMtM,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,La Verdad que Nadie te Dice sobre Cómo los Colombianos Están Gastando Su Dinero | VP de Mastercard,tutorial,ai_tools,29.5,1,que_lo_te,"{""ai_tools"": 10.0, ""finance_personal"": 10.0, ""productivity"": 0.0, ""tutorial"": 20.0, ""news_trends"": 0.0}",promise_save,promise_save|tutorial_how_to|contrarian|semantic_ai_tool|semantic_finance,curiosity,54.0,0.031745,50.391784,0.0,0.0,20.5199,48.5932
2026-05-05T01:25:27.695105+00:00,0DB_Qj43O6Q,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,"""I Post 5X A Day, But Get No Views""",unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",numbered_list,numbered_list,unknown,54.0,0.054418,56.39,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,UtXLbVdM7wk,UCdNnEDbRWhanA1O8zhCn3ZA,Omar - Educación Financiera,Importancia de tener un buen historial crediticio #shorts #creditos #dinero #bancos,finance_personal,ai_tools,29.5,5,de_el_shorts,"{""ai_tools"": 10.0, ""finance_personal"": 20.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",promise_save,promise_save|semantic_ai_tool|semantic_finance,finance,54.0,0.042033,54.997674,0.0,0.0,36.5098,35.0541
2026-05-05T01:25:27.695105+00:00,rn0fCmYeDaI,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Empieza un proyecto #shorts,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,54.0,0.096405,75.069122,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,hXPy19kPego,UCaVPhFg-Ax873wvhbNitsrQ,El Robot de Platón,El Gran Vacío de Nuestro Genoma,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,52.0,0.081946,57.180653,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,bfENsVP77VQ,UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,The Only Investing Video You’ll Ever Need (Start With $0),unknown,unknown,0.0,0,the_is_you,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",numbered_list,numbered_list,unknown,51.0,0.02419,44.261645,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,sXV44nHGfAA,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,6 Ways To Become Who You Want,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",numbered_list,numbered_list,unknown,51.0,0.058999,62.165913,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,k7aOM--Ycts,UCM55RjebjSevVWPnj2LEymw,viyaura,which nail art should i try? #art #artist,ai_tools,unknown,23.5,5,de_el_shorts,"{""ai_tools"": 10.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",question,question|semantic_ai_tool,ai,50.0,0.069754,57.12372,0.0,0.0,65.3976,63.7046
2026-05-05T01:25:27.695105+00:00,Rax-kdRVG74,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Así funciona la vida #shorts,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,49.0,0.049583,61.386476,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,EFhMcL3Kf1c,UC1VLQPn9cYSqx8plbk9RxxQ,The Action Lab,How To Eliminate Gravity,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,48.0,0.044282,42.951048,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,2gFNJ6_ogzg,UCbUYAYd1WUznxEEl498z7vA,Woshingo Streams,estos whitexicans son peor de lo que imaginas,unknown,unknown,0.0,1,que_lo_te,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",warning,warning,warning,48.0,0.050592,54.902677,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,40-68Uco_u0,UCPTlwyaEoJOVyvDLzHagzNQ,WATOP,"Mientras Egipto Gritaba, Etiopía Se Apoderó Del Nilo Y Ahora Podría Privar A Egipto De Toda Su Agua",unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,48.0,0.046509,58.30383,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,ByJAH8vTgfw,UC5PwIMtLiIBCBhsu8f_-6UQ,Santiago Bilinkis,El día que descubrí el futuro,unknown,unknown,0.0,1,que_lo_te,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,47.0,0.032669,49.636377,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,NRELko2BoRk,UCX9NJ471o7Wie1DQe94RVIg,Fazt,Probé TODOS los Agentes de IA para Código… Esto Aprendí,ai_tools,unknown,29.5,5,de_el_shorts,"{""ai_tools"": 20.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",personal_experiment,personal_experiment|semantic_ai_tool,ai,47.0,0.058038,57.792956,0.0,0.0,65.3976,63.7046
2026-05-05T01:25:27.695105+00:00,toJGQUZbdqc,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Me voló la cabeza cuando Jaime Higuera dijo esto #shorts,ai_tools,unknown,23.5,7,dijo_dijo_esto_jaime,"{""ai_tools"": 10.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",semantic_ai_tool,semantic_ai_tool,ai,47.0,0.090679,71.902695,0.0,0.0,65.3976,63.7046
2026-05-05T01:25:27.695105+00:00,fxb9BMISN54,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Haz esto con tu producto #shorts,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,47.0,0.085919,73.755853,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,nHH771Vtkxw,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,Por qué Israel ''manda'' en Estados Unidos?,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",question,question,curiosity,46.0,0.08316,53.029337,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,Xbang1Y_jbA,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,Dos amantes en su funeral #chisme #comedia #podcast,ai_tools,unknown,23.5,3,chisme_podcast_chisme_comedia,"{""ai_tools"": 10.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",semantic_ai_tool,semantic_ai_tool,ai,46.0,0.02739,47.305321,0.0,0.0,65.3976,63.7046
2026-05-05T01:25:27.695105+00:00,CPJhzRv9y_8,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Pay Your Employees More,unknown,unknown,0.0,5,de_el_shorts,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,46.0,0.019957,46.54381,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,q8AEtTOo2ZU,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Esta es la fuerza ás poderosa que puedes tener en tu vida #shorts,unknown,unknown,0.0,1,que_lo_te,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,46.0,0.05609,68.142853,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,sj1y9FDJKCM,UCJkMlOu7faDgqh4PfzbpLdg,Nerdwriter1,The Film That Attacks You,unknown,unknown,0.0,0,the_is_you,"{""ai_tools"": 0.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",unknown,unknown,unknown,45.0,0.057948,52.230595,0.0,0.0,66.5425,76.7796
2026-05-05T01:25:27.695105+00:00,-5kkpHpexIA,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,Se ofendieron sin contexto #chisme #comedia #podcast,ai_tools,unknown,23.5,3,chisme_podcast_chisme_comedia,"{""ai_tools"": 10.0, ""finance_personal"": 0.0, ""productivity"": 0.0, ""tutorial"": 0.0, ""news_trends"": 0.0}",semantic_ai_tool,semantic_ai_tool,ai,44.0,0.020258,42.082817,0.0,0.0,65.3976,63.7046
