execution_date,video_id,channel_id,channel_name,title,alpha_breakout,trend_burst,accelerating_video,evergreen_candidate,packaging_problem,metadata_change_watch,high_engagement_low_reach,low_confidence_metric,max_signal_score,top_signal_type,alert_count
2026-05-04T22:25:03.058095+00:00,C4OiZ15VTxw,UCtT7zEoC9-HNyLYb8cYWoww,Ale Marin,soy una fracasada.,53.2298,63.2133,49.7951,0.0,75.8087,0.0,80.5929,38.5,65.0787,high_engagement_low_reach,2
2026-05-04T22:25:03.058095+00:00,C9V8L2emj9M,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,¿Qué es renta fija? (explicado fácil),18.4613,0.0,49.7951,0.0,35.6214,0.0,66.4904,1.0,66.1579,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,CE6tiT3Q6c4,UCOvzFyIAr32yspwxx77BHcQ,Rob Paper Clips,El Hermano de Fofo Márquez es PEOR de lo que Imaginas... @robertochairez,58.2673,59.6474,49.7951,0.0,53.9931,0.0,58.3644,30.0,50.7003,trend_burst,0
2026-05-04T22:25:03.058095+00:00,CF4oRpaLSqw,UCbUYAYd1WUznxEEl498z7vA,Woshingo Streams,lunes de whitexicanadas y ratones,34.9506,39.3777,49.7951,0.0,29.614,0.0,50.8589,11.5,47.9345,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,CPJhzRv9y_8,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Pay Your Employees More,50.226,57.2268,49.7951,0.0,0.0,0.0,12.2684,21.0,51.218,trend_burst,0
2026-05-04T22:25:03.058095+00:00,CZe8DucT3qA,UCPgVPrgqpALC1s2e63fgKyg,elWacky,Actualización Repugnante,38.3364,0.0,49.7951,0.0,57.0003,0.0,71.3531,5.0,69.5693,high_engagement_low_reach,1
2026-05-04T22:25:03.058095+00:00,CZtseHx5dAM,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,You Just Need To Pick One...,20.6203,0.0,49.7951,0.0,11.7664,0.0,40.2655,0.0,49.7951,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,CbDN7o5Ed_M,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,La verdadera ventaja de DeepSeek V4,78.3227,65.1724,0.0,0.0,52.9964,0.0,62.3832,28.0,67.3575,alpha_breakout,0
2026-05-04T22:25:03.058095+00:00,Cd5EHfRerGI,UC52kszkc08-acFOuogFl5jw,Tibees,The physics slop that YouTube wants me to make,49.5287,0.0,49.7951,0.0,61.0175,0.0,70.7358,18.0,64.3696,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,CdlFyd3WHbg,UCX9NJ471o7Wie1DQe94RVIg,Fazt,Este Agente de IA Vive en Tu Servidor y Aprende Solo 😮,53.4419,53.3297,49.7951,0.0,32.0291,0.0,56.5755,30.0,48.0892,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,Cit2bKRejmc,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Tu pareja dice mucho de ti #shorts,77.0852,63.9087,0.0,0.0,48.9021,0.0,62.9041,28.0,66.2933,alpha_breakout,0
2026-05-04T22:25:03.058095+00:00,Cp3DxMyEBIM,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,Por qué EE.UU. necesita a México más que nunca | Dimes y Billetes #447,54.3525,0.0,49.7951,0.0,0.0,0.0,15.046,0.0,54.3525,alpha_breakout,0
2026-05-04T22:25:03.058095+00:00,Cql6TAdpPDU,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,Guía Completa de ChatGPT Agents,69.0463,61.6742,49.7951,0.0,21.5403,100.0,30.7103,14.0,93.0,metadata_change_watch,1
2026-05-04T22:25:03.058095+00:00,Cr7oGnSzmb4,UC415bOPUcGSamy543abLmRA,Cleo Abram,What If Earth Was Hollow?,45.7898,0.0,49.7951,0.0,5.2043,0.0,38.9941,11.0,47.0564,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,Cs1nC8kqS5k,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,Polémica en el Mitin de María Corina Machado.,44.0908,0.0,49.7951,0.0,53.6953,0.0,66.4811,0.0,66.4811,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,Cyfs-ngasus,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,Las 2 Tipos De Sonrisas 😁 #Compuestos #AndresGarza #BárbaraTijerina #Sonrisa,47.8929,47.6214,49.7951,0.0,9.9531,0.0,45.8953,24.5,43.6952,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,CzIJ566XexE,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,Por esto NO DEBES vender BARATO,38.7572,40.304,49.7951,0.0,19.8919,0.0,40.0724,13.0,46.5584,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,Czf68kDF_7Y,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,This Mother Makes BANK,56.1013,0.0,49.7951,0.0,0.0,0.0,6.9512,0.0,56.1013,alpha_breakout,0
2026-05-04T22:25:03.058095+00:00,D3h2gmgCBFg,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,👉🏻 Te dejo la Guía Pro de ChatGPT fijada en los comentarios de este video.,22.2507,29.6949,49.7951,0.0,32.1277,0.0,50.3373,7.0,48.5755,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,D4fkiQfzw_I,UChhw6DlKKTQ9mYSpTfXUYqA,Starter Story,How I Work: $77K/Month Solopreneur,62.593,0.0,49.7951,0.0,30.9385,0.0,38.1291,17.0,57.2726,alpha_breakout,0
2026-05-04T22:25:03.058095+00:00,DB1fSfulSJQ,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,This Is What Wasted Potential Actually Looks Like,23.0746,0.0,49.7951,0.0,22.5561,0.0,47.1468,0.0,49.7951,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,DB302vKJ2Go,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,¿La gente olvidó cómo utilizar Google?,65.6638,69.5983,49.7951,0.0,67.665,0.0,71.4933,24.5,62.7353,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,DBWMP58IOcw,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,No te rindas si tu vida parece un caos #shorts,51.8455,43.7278,49.7951,0.0,63.2997,0.0,77.9441,14.0,72.488,high_engagement_low_reach,1
2026-05-04T22:25:03.058095+00:00,DHk0gFHyHeE,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,ChatGPT 5.5 es un cambio de era 🔥🚀,43.8234,0.0,49.7951,0.0,23.7498,0.0,32.2084,0.0,49.7951,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,DQiQ30VepbU,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,¿Qué hizo OpenAI para vencer a Anthropic?,47.2684,0.0,49.7951,0.0,39.2975,0.0,49.1512,0.0,49.7951,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,DSRfs1qKWR0,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,Big news,37.501,0.0,49.7951,0.0,9.673,0.0,23.7161,0.0,49.7951,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,DWt3zfqtI6g,UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,Top 10 AI-Exposed Occupations,30.9656,0.0,49.7951,0.0,13.802,0.0,33.3415,15.0,46.0605,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,DYhg0nWZ1UQ,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,La cruda REALIDAD FINANCIERA de las MUJERES,68.7447,73.1546,49.7951,0.0,68.4812,0.0,72.7722,19.5,66.022,trend_burst,0
2026-05-04T22:25:03.058095+00:00,DYkyYUjOZTk,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Movie Scenes That Were Improvised,51.0627,0.0,49.7951,0.0,14.4693,0.0,44.989,0.0,51.0627,alpha_breakout,0
2026-05-04T22:25:03.058095+00:00,DerWppSGkmE,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,Si ya usas VS Code este es tu siguiente paso en la IA,39.8713,41.9081,49.7951,0.0,65.6964,0.0,75.865,14.0,70.5545,high_engagement_low_reach,1
2026-05-04T22:25:03.058095+00:00,DfeXyiagVDE,UCdfnfXWCGkBAx2cN2l-4u2w,Semo Historia,¿De dónde viene el agua de CDMX?,56.3828,45.492,0.0,0.0,27.525,0.0,55.4474,45.0,43.6967,alpha_breakout,0
2026-05-04T22:25:03.058095+00:00,DgX6SMZaC_8,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,UN PLANETA GIGANTE ORBITANDO UNA PEQUEÑA ESTRELLA 🛰️,48.0081,0.0,49.7951,0.0,46.287,0.0,70.3596,3.0,69.3042,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,Dic-fJdWqhY,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,¿Cómo Transmitir Confianza? 🤝🏼 #Compuestos #AndresGarza #BárbaraTijerina #Confianza,33.6882,38.7339,49.7951,0.0,5.5091,0.0,41.6886,21.0,44.5666,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,DmcKWMeNWaQ,UCtT7zEoC9-HNyLYb8cYWoww,Ale Marin,⚠️ El Documental que NETFLIX no quiere que veas ❌ sobre MORIA CASAN y SUSANA l Ale Marin,69.7601,59.9699,0.0,0.0,17.6035,0.0,39.5474,42.0,55.1105,alpha_breakout,0
2026-05-04T22:25:03.058095+00:00,Duk_kOhIimU,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,El hombre que se hizo famoso gracias a la paja...,69.1802,56.0381,0.0,0.0,11.7935,0.0,25.3011,34.0,57.4195,alpha_breakout,0
2026-05-04T22:25:03.058095+00:00,DykSRxbFZZo,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Shrink Your Competition,22.4327,0.0,49.7951,0.0,26.7824,0.0,47.2221,0.0,49.7951,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,E6IrH04B8wg,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,👉🏻 Te dejo el PROMPT Completo para añadir a tus personajes favoritos fijado en los comentarios.,11.126,0.0,49.7951,0.0,12.584,0.0,31.369,0.0,49.7951,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,E7PxcFm-Xs8,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,9 Business Lessons From My CEO Wife,15.6471,0.0,49.7951,0.0,38.2805,0.0,61.2904,0.0,61.2904,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,EFhMcL3Kf1c,UC1VLQPn9cYSqx8plbk9RxxQ,The Action Lab,How To Eliminate Gravity,39.7638,0.0,49.7951,0.0,25.3851,0.0,38.4778,18.0,45.3135,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,EGTF9mGda4U,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Biggest Lawsuits Ever,45.8313,0.0,49.7951,0.0,24.3199,0.0,49.1197,0.0,49.7951,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,EJfh57hfc_E,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Me cambió la vida cuando Jaime Higuera dijo esto #shorts,26.5524,0.0,49.7951,0.0,50.0931,0.0,75.1554,0.0,75.1554,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,ERWIJPTNZVM,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,JYNXZI vs GOTHAM CHESS BATTLE,51.3416,0.0,49.7951,0.0,7.776,0.0,22.1427,0.0,51.3416,alpha_breakout,0
2026-05-04T22:25:03.058095+00:00,ERxzxl6fXbw,UCRDQzsHtx2cXvzEXnEhbxBg,Mister Krax,Un mundial para ricos? #mundial2026 #méxico,31.7245,0.0,49.7951,0.0,45.9728,0.0,73.4205,0.0,73.4205,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,EXOQ7vN2NXk,UC4FHiPgS1KXkUMx3dxBUtPg,HolaMundo,¿Cuál es la mejor IA para programar?,41.3292,0.0,49.7951,0.0,46.7209,0.0,49.5865,14.0,46.3094,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,EZLeWRbCEbA,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,El Método Exacto para Invertir en CTDs (Renta Fija) y Crear Patrimonio | Experto en Inversiones,45.9625,0.0,49.7951,0.0,23.4395,0.0,41.2278,1.0,49.5461,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,EnLpF9i3I4I,UC9mrBfjgyOsqJ0J-zw7kZLQ,Atherion,querido desconocido…,43.7322,0.0,49.7951,0.0,37.4556,0.0,71.1594,14.0,66.1783,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,Enic64S66_s,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,👉🏻 Te dejo la Guía Pro de ChatGPT fijada en los comentarios de este video.,15.1448,0.0,49.7951,0.0,15.2868,0.0,39.7009,0.0,49.7951,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,EvauKuWaNmk,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,Mis Agentes OpenClaw están empezando a putearse entre ellos 😡,38.9634,0.0,49.7951,0.0,56.0004,0.0,56.8594,0.0,56.8594,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,ExlWYbISs6I,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,How Much Money Does It Take To Empty A Vending Machine?,64.8905,68.1592,49.7951,0.0,0.3402,0.0,31.0011,14.0,63.3881,trend_burst,0
2026-05-04T22:25:03.058095+00:00,F1D4G7VTBnY,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,¿Qué te separa de los demás?,22.8361,0.0,49.7951,0.0,27.1,0.0,55.3386,0.0,55.3386,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,F1gM7N-WXdU,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,Intermediate Chess Masterclass: 1300 to 2000 Elo,38.0566,0.0,49.7951,0.0,21.525,0.0,29.7809,0.0,49.7951,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,F4ZxeuNDoUw,UCRDQzsHtx2cXvzEXnEhbxBg,Mister Krax,¿Te gustó supernova Genesis? #supernovagenesis #mexico,18.4015,0.0,49.7951,0.0,37.026,0.0,59.9904,0.0,59.9904,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,FAerQflosns,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,Aprendí a cobrar mi trabajo,13.6059,0.0,49.7951,0.0,35.6305,0.0,53.1949,0.0,53.1949,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,FBq_mtNPweg,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,Me ligó su mejor amigo #chisme #comedia #podcast,51.5819,55.6044,49.7951,0.0,0.0,0.0,25.6337,17.5,50.739,trend_burst,0
2026-05-04T22:25:03.058095+00:00,FCaTFLdtsco,UCC552Sd-3nyi_tk2BudLUzA,AsapSCIENCE,The call is coming from inside the house,0.0,40.0388,0.0,0.0,88.3727,0.0,93.0864,52.6667,68.5736,high_engagement_low_reach,2
2026-05-04T22:25:03.058095+00:00,FHeTJmwxo5s,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,La industria no quiere que sepas esto  #shorts,38.0749,33.3015,49.7951,0.0,72.4777,0.0,89.4555,10.5,84.759,high_engagement_low_reach,2
2026-05-04T22:25:03.058095+00:00,FJNk3OGtmbk,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,Solo escucha a su mamá #chisme #comedia #podcast,49.9348,49.2772,49.7951,0.0,0.0,0.0,19.7514,21.0,44.6917,alpha_breakout,0
2026-05-04T22:25:03.058095+00:00,FMdrD_jcYgE,UC7_gcs09iThXybpVgjHZ_7g,PBS Space Time,We Found Galaxies Too Old for the Universe,66.1655,75.4225,49.7951,0.0,34.1866,0.0,48.1428,36.5,61.6579,trend_burst,0
2026-05-04T22:25:03.058095+00:00,FOyH5MIRyD4,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Me voló la cabeza cuando Jaime Higuera dijo esto #shorts,30.9168,0.0,49.7951,0.0,35.8,0.0,68.3386,0.0,68.3386,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,FR04V2DkErI,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,“Mi estrategia: hacer lo que me gusta”,19.6827,0.0,49.7951,0.0,32.3295,0.0,61.269,0.0,61.269,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,FYMdllTCrc0,UCR1IuLEqb6UEA_zQ81kwXfg,Real Engineering,The Insane Engineering of the V-22 Osprey,50.9953,0.0,49.7951,0.0,0.0,0.0,22.618,18.0,46.4057,alpha_breakout,0
2026-05-04T22:25:03.058095+00:00,FZbMPtLRr00,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,Fast-Forward Your Life,40.6781,0.0,49.7951,0.0,8.1264,0.0,31.9458,16.0,45.8115,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,FbRnMwKmmTA,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,¿Existen pasos para convertirse en experto en IA?,54.8632,53.2983,49.7951,0.0,64.4726,0.0,70.1283,21.0,62.7649,high_engagement_low_reach,1
2026-05-04T22:25:03.058095+00:00,FdFgh2vQp8I,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,¡LEVA supera a todos! Paga la TASA más ALTA de todo el mercafdo,32.1075,31.3601,49.7951,0.0,13.0844,0.0,39.2875,7.0,48.0523,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,Ff0AYRWrnGY,UC1yNl2E66ZzKApQdRuTQ4tw,Sabine Hossenfelder,The Truth About China’s Green Energy Industry,48.2045,0.0,49.7951,0.0,62.2373,0.0,67.6577,13.0,63.2599,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,FfMFahO2VE4,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,What HARD Feels Like,26.0259,0.0,49.7951,0.0,40.7879,0.0,61.6241,0.0,61.6241,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,FjxyqtLuh_M,UCbUYAYd1WUznxEEl498z7vA,Woshingo Streams,quién es Juan Martin de TikTok?,16.6342,0.0,49.7951,0.0,50.4669,0.0,63.654,8.0,61.1078,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,FpwEaued1Hc,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,What Your Passion Is Actually Covering Up,25.2098,0.0,49.7951,0.0,41.8719,0.0,59.443,0.0,59.443,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,Fy8H9I2kJkI,UCFBpVaKCC0ajGps1vf0AgBg,Humphrey Yang,Fidelity is introducing $100 ETF fees on 120+ ETFs. Here’s what you need to know+List in description,27.7997,0.0,49.7951,0.0,0.0,0.0,16.6836,12.0,46.8074,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,FzdGk0ceLCA,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,¿Hay Segundas Oportunidades En La Primera Impresión? 😮 #Compuestos #AndresGarza #BárbaraTijerina,42.2751,35.0886,49.7951,0.0,27.5045,0.0,58.3471,17.5,53.2417,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,G-i7hiu_yPU,UCrr-NczCJHrwi1oBS97uwnw,Finanzas con Gus,El Imperio Más Poderoso del Mundo Está Empezando a Romperse,32.4933,0.0,49.7951,0.0,83.7637,0.0,88.1342,18.0,80.2021,high_engagement_low_reach,2
2026-05-04T22:25:03.058095+00:00,G1xuyxMOUNM,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,¿Cómo se calculan tus rendimientos en Revolut?,5.3739,0.0,49.7951,0.0,9.5022,0.0,34.3179,0.0,49.7951,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,G9L3zK57X6Y,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,El ERROR más PELIGROSO que COMETES sin saber,33.1846,0.0,49.7951,0.0,32.8157,0.0,57.1552,2.0,56.5836,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,GAf7J_t1o8U,UC0N6ZYT8Q9bdQkGrgl9g9Ug,Pinwin,La REALIDAD de CREAR CONTENIDO en 2026...,59.8035,63.1559,49.7951,0.0,64.7702,0.0,75.5762,35.5,62.1614,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,GDex3WIPF7c,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,The Most USELESS College Degrees,64.4618,72.3804,49.7951,0.0,8.0877,0.0,19.8813,17.5,66.0471,trend_burst,0
2026-05-04T22:25:03.058095+00:00,GEXxx3JQmdw,UCvPGx8qh8AkrFZW06tESvaA,Dot Dager,A NADIE LE IMPORTA #dev #programacion,45.8018,49.4731,49.7951,0.0,51.1816,0.0,67.0555,37.0,54.6502,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,GKCz_gBPkvI,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Me quedé pensando cuando jaime Higuera dijo esto #shorts,68.5445,51.9459,0.0,0.0,37.6052,0.0,64.1983,28.0,58.9483,alpha_breakout,0
2026-05-04T22:25:03.058095+00:00,GMXWOLJHnJc,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,I Failed 9 Times In A Row,21.2082,0.0,49.7951,0.0,34.5251,0.0,54.8606,0.0,54.8606,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,GQtuLY1Qs1Q,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,Así es como se ha creado un protocolo de cómo vivir hasta los 100 años #shorts,9.7922,0.0,49.7951,0.0,26.4841,0.0,51.6315,0.0,51.6315,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,GXeBi91SkIw,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,The worst subscriber game I've ever seen. I'm done. Goodbye.,46.8397,0.0,49.7951,0.0,26.5867,0.0,33.2622,0.0,49.7951,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,GZ9itUCDrac,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,LEVA: Siempre NICAP 1 y con ganancias en alza,31.0679,31.0953,49.7951,0.0,17.0205,0.0,42.0083,14.0,46.3094,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,GfSGy5C1OIA,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,¿Tener seguro hace que pagues más?,47.6701,43.6665,49.7951,0.0,26.1775,0.0,50.3383,7.0,48.5764,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,Gl_2LVRaM8U,UCX9NJ471o7Wie1DQe94RVIg,Fazt,"Python para Backend en 2026 Cloud, Rust, MCP, AI",71.0005,60.5623,0.0,0.0,54.2667,0.0,62.7322,37.0,57.8654,alpha_breakout,0
2026-05-04T22:25:03.058095+00:00,GlgzzZEePXo,UCsmEAwbV7WbYndpQKbY4Ntw,Juan Villalvazo,La IA Fue Un Fracaso: Cuesta Más Que Contratar Programadores,76.4787,65.197,0.0,0.0,58.1163,0.0,69.6245,45.0,59.271,alpha_breakout,0
2026-05-04T22:25:03.058095+00:00,GmTuhpMe1oM,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,La ballena explosiva,42.8977,0.0,49.7951,0.0,27.0488,0.0,57.0484,7.0,55.0517,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,Gmfpq60LbVQ,UCPgVPrgqpALC1s2e63fgKyg,elWacky,Quizás Mañana Tu YouTuber Favorito Desaparezca,75.2702,74.2854,49.7951,0.0,42.6069,0.0,57.2856,29.5,64.1679,alpha_breakout,0
2026-05-04T22:25:03.058095+00:00,Gr6qcQdzDfw,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,La Verdad Económica del Nuevo Decreto Pensional en Colombia,65.5755,70.4731,49.7951,0.0,53.577,0.0,56.3071,25.5,61.4878,trend_burst,0
2026-05-04T22:25:03.058095+00:00,GybLbhXj2Nw,UCPdaxSov0mgwh77JvjQO2jQ,Man Carrying Thing,Game Theory #2: The Collapse of the Trump Empire,47.676,0.0,49.7951,0.0,57.5133,0.0,69.7366,15.0,64.5064,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,H1fy1Brpa3Q,UCBBWpss2iXVXtTzl7-4eWbg,Jessica Fernández García,Escúchalo completo en Más Allá del Rosa en YouTube,16.0873,0.0,49.7951,0.0,65.275,0.0,72.0179,8.0,69.1372,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,H3lUaL6-XQQ,UCPgVPrgqpALC1s2e63fgKyg,elWacky,YouTuber Arruina Otro Hobby,47.5281,0.0,49.7951,0.0,36.4621,0.0,57.2203,5.0,55.7898,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,H5KmfCor3mc,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,¿Cómo Tener Aura? 💫 #Compuestos #AndresGarza #BárbaraTijerina #Aura,37.6065,51.8611,49.7951,0.0,44.6363,0.0,54.8068,21.0,49.0521,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,HEW0VJx9iw0,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,Watch If You're Under $1M Year,29.4225,0.0,49.7951,0.0,14.4171,0.0,41.0286,0.0,49.7951,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,HOwVuamQvTc,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,Esta es la historia del edificio que fue el más alto de LATAM durante muchos años,32.2196,0.0,49.7951,0.0,53.2844,0.0,67.0012,1.0,66.6662,high_engagement_low_reach,0
2026-05-04T22:25:03.058095+00:00,HRxULulg_hM,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Dog Groomer Has No Idea How Much Money They Make,44.5081,0.0,49.7951,0.0,0.0,0.0,18.1512,0.0,49.7951,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,HVPhcOmSMtM,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,La Verdad que Nadie te Dice sobre Cómo los Colombianos Están Gastando Su Dinero | VP de Mastercard,53.3831,59.0672,49.7951,0.0,8.7823,0.0,25.6981,8.0,56.7045,trend_burst,0
2026-05-04T22:25:03.058095+00:00,HZ2uROlnuEg,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,Experta en Lenguaje Corporal Explica la Importancia de las Reacciones Humanas,16.2907,31.611,49.7951,0.0,13.6432,0.0,49.002,21.0,44.5666,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,H_i8nh8uBco,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,👉🏻 Te dejo la Guía Pro de ChatGPT fijada en los comentarios de este video.,38.2869,42.3781,49.7951,0.0,6.8656,0.0,31.2517,14.0,46.3094,accelerating_video,0
2026-05-04T22:25:03.058095+00:00,HeY4a7uDlkg,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,"""How Do I Get More Leads?""",40.7289,46.9964,49.7951,0.0,9.9677,0.0,36.5757,14.0,46.3094,accelerating_video,0
