execution_date,channel_id,channel_name,videos_tracked,median_views_delta,median_engagement_rate,avg_duration_seconds,shorts_ratio,total_views_delta,new_videos,top_video_id,top_video_title,top_video_views_delta,channel_growth_percentile,channel_momentum_score
2026-05-18T12:49:30.314781+00:00,UCF7UoUGGOUcSSNcVDndq7KQ,Itzcalli,4,278,0.123139,1466.5,0,1004,0,INj5n4ISAi0,YUYA ES UNA GENIA DEL MARKETING,445,17.150396,17.150396
2026-05-18T12:49:30.314781+00:00,UC2xjgvWb9cx5F637XjsUNxw,toycantando,1,426,0.003545,632,0,426,0,Ou7na99kBNA,El Baile de La Vaca Lola 🐮 Y Más Canciones Para Bailar | Toy Cantando,426,11.609499,11.609499
2026-05-18T12:49:30.314781+00:00,UCs0QXHkbkBDM_NwnRiGFoTA,Crea Y Transforma,7,175,0.050171,1515.714286,0,1234,0,NZNz-Q1hXKQ,¿Por qué la edad para comprar casa pasó de 29 a 39 años?,394,18.469657,18.469657
2026-05-18T12:49:30.314781+00:00,UCUFoQUaVRt3MVFxqwPUMLCQ,StudioBinder,2,386,0.096116,691,0,386,1,oTTaZz8PJsI,The Rules of a Great Contained Story,386,11.081794,11.081794
2026-05-18T12:49:30.314781+00:00,UC4jlzJyMNQkkcEcCN3EFG7g,Brin,2,224,0.053959,1594,0,448,0,rJx6qKcbxrs,Este STREAMER MATÓ a su HERMANITO AUTISTA por LA PEOR RAZÓN,379,12.137203,12.137203
2026-05-18T12:49:30.314781+00:00,UC-ktYMwvFKNmhQdps8VDrkg,Daniel Felipe Medina,2,190,0.056858,528,0,380,0,p57YXg-qMdM,La verdad sobre la MUERTE de los cursos online,377,10.55409,10.55409
2026-05-18T12:49:30.314781+00:00,UChl76B7zqfMcNzfMi9vJruw,Mizkif,1,375,0.10499,724,0,375,0,9qWGchmM7dY,"I Let My Chat Invest $300,000 to prove its all luck",375,10.290237,10.290237
2026-05-18T12:49:30.314781+00:00,UCuhw3KIv3wM14By2-LcxDGw,El Consejero,14,11.5,0.06931,1637.5,0,633,0,-D74V-eVYdc,El Hombre Que Entendió Tu Dolor Antes Que Tú — La Filosofía de Fyodor Dostoevsky,368,13.720317,13.720317
2026-05-18T12:49:30.314781+00:00,UCEAZeUIeJs0IjQiqTCdVSIg,Yahoo Finance,43,18,0.021529,2458.418605,0,1751,0,73it2VMb43I,A look back at Jerome Powell's 8 year legacy of purple ties and good afternoons. 👔,367,21.372032,21.372032
2026-05-18T12:49:30.314781+00:00,UC9WGON3pXofvE958Uq3Lw3Q,Exito Financiero — Finanzas Personales Y Educación,11,35,0.061381,910.818182,0,862,0,KmkqB7f4O2Q,Si Pierdes Tu Trabajo MAÑANA — Haz Estas 3 Cosas HOY,362,15.831135,15.831135
2026-05-18T12:49:30.314781+00:00,UC52kszkc08-acFOuogFl5jw,Tibees,2,278,0.075247,1088,0,556,0,Cd5EHfRerGI,The physics slop that YouTube wants me to make,361,13.456464,13.456464
2026-05-18T12:49:30.314781+00:00,UCddn8dUxYdgJz3Qr5mjADtA,NutritionFacts.org,6,141,0.061975,917.666667,0,839,1,dl8NBv2S6GU,Friday Favorites: Does Coffee Inhibit Iron Absorption? What Are the Effects of Having Too Much Iron?,352,15.567282,15.567282
2026-05-18T12:49:30.314781+00:00,UCzKnSeOq30zVvgosDFlne5g,Finect - Invertir mejor,8,25.5,0.051574,1021.625,0,530,0,wuoLa-K81bg,Así invierte uno de los FONDOS más BUSCADOS en Finect (+95% a 12 meses) 🔋📈,342,12.92876,12.92876
2026-05-18T12:49:30.314781+00:00,UCoMlNw7o21I7LqL4OsjSYAg,Feid,1,327,0.069667,363,0,327,0,RQe_YBIIwsw,PAPASITO ME SANAS LA VIDA ?? ESO LE DIJERON AL FERXXO EN ... VACAXIONES Television (CAPITULO 042),327,9.498681,9.498681
2026-05-18T12:49:30.314781+00:00,UCdfnfXWCGkBAx2cN2l-4u2w,Semo Historia,4,100,0.074866,917.5,0,501,0,gV-VoaHsy-c,El hundimiento de CDMX no es como lo cuentan #cdmx,299,12.664908,12.664908
2026-05-18T12:49:30.314781+00:00,UCsmEAwbV7WbYndpQKbY4Ntw,Juan Villalvazo,6,27,0.091133,1920.833333,0,429,0,RfskYVdrgPs,Platiquemos y Pregúntame Lo Que Quieras,298,11.873351,11.873351
2026-05-18T12:49:30.314781+00:00,UCbY9xX3_jW5c2fjlZVBI4cg,TheAIGRID,3,196,0.023973,1197.333333,0,533,0,eCxOs-r0oow,"Google's New Gemini Omni Just Shocked Everyone - Leaked Demo, Pricing, and what comes next",288,13.192612,13.192612
2026-05-18T12:49:30.314781+00:00,UCUXLlsi8mQeP0TvGbmSn8iw,Sopitas,12,4,0.042733,1935.5,0,345,0,SNMKf5a2irU,¿Ya conoces el Centrobús? Nos subimos para ver si funciona o es puro adorno para el Mundial.,265,9.762533,9.762533
2026-05-18T12:49:30.314781+00:00,UCBxr1muciHdRtlygUhruARw,Eduardo Rosas - Finanzas Personales,1,258,0.070268,174,0,258,0,lYXtLjxH1dE,La economía que intenta salvar al mundo,258,7.387863,7.387863
2026-05-18T12:49:30.314781+00:00,UCm5iBOcQ0GET_2FqFI61QDA,Cara Nicole,6,6.5,0.054886,274.666667,0,300,0,WhjPhyarsFI,Your Job Doesn't Care If You Go Broke,257,8.17942,8.17942
2026-05-18T12:49:30.314781+00:00,UCsMica-v34Irf9KVTh6xx-g,Microsoft Developer,24,6.5,0.026654,2074.958333,0,454,0,KHJfukNZFUg,Agent Academy Live,256,12.401055,12.401055
2026-05-18T12:49:30.314781+00:00,UCoXtmmnLCbXDiSo8GxsmOzA,La gata de Schrödinger,3,94,0.074134,331.666667,0,413,0,RWGr8LwG3TY,El Oscuro y Violento Mundo de la IA para NIÑOS,253,11.345646,11.345646
2026-05-18T12:49:30.314781+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2,192.5,0.066236,1375,0,385,0,cYDhCKATCbU,"Si tienes 20 y pico años, para. Necesitas ver esto.",238,10.817942,10.817942
2026-05-18T12:49:30.314781+00:00,UC3nwmvE2aDzUSJ4evQ1NhoA,IA Innova,13,13,0.046998,524.307692,0,692,0,Y8VyhsHH9Y8,¡Las NUEVAS Actualizaciones de Google Gemini son UNA LOCURA!,235,14.775726,14.775726
2026-05-18T12:49:30.314781+00:00,UCLYoURyGHMUuQ5YrfX55PWg,Aprendiz Financiero,13,25.5,0.078714,154.769231,0,678,1,qluuZfYE02A,3 Hábitos para mantener tu casa Limpia y Ordenada,224,14.511873,14.511873
2026-05-18T12:49:30.314781+00:00,UCDnUOd6PIlQAL9bPUTf9BkQ,Sapiencia práctica,5,27,0.095701,386.6,0,365,0,Mjq7A18Y7VY,6 señales de que QUIERE contigo algo MÁS QUE AMISTAD,224,10.026385,10.026385
2026-05-18T12:49:30.314781+00:00,UCrdWRLq10OHuy7HmSckV3Vg,Nathaniel Drew,1,209,0.08457,1015,0,209,0,yemarhfhVA0,Epic transformation of my 1850s house in France (start to finish),209,7.124011,7.124011
2026-05-18T12:49:30.314781+00:00,UCBHcMCGaiJhv-ESTcWGJPcw,NVIDIA Developer,4,29,0.043925,2690,0,270,0,U1D4ZhSHHd0,Build Video Analytics AI Agents with Skills,205,7.915567,7.915567
2026-05-18T12:49:30.314781+00:00,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,2,155.5,0.057868,2697,0,311,0,POn6IRgP5-A,La INFIDELIDAD está Fuera de Control...,195,9.234828,9.234828
2026-05-18T12:49:30.314781+00:00,UCqLiW00gUvXG0J5vlZZNJ1g,FranqitoM,1,194,0.050699,89,0,194,0,0GrbT_3jyoc,Comida por caminar?,194,6.860158,6.860158
2026-05-18T12:49:30.314781+00:00,UC7MkZfrLCeE4Xwh9h2QnN0A,Arcade's Books,2,155,0.092065,3015,0,310,0,_twN29IEQlc,"La DECADENCIA del PENSAMIENTO CRÍTICO 🐍 ¿Crítica, adulación o ""hate""? | Arcade's Books",193,8.970976,8.970976
2026-05-18T12:49:30.314781+00:00,UC7DdEm33SyaTDtWYGO2CwdA,Physics Girl,1,186,0.069794,157,0,186,0,Ycdklm6W1_o,What happened to my face,186,6.200528,6.200528
2026-05-18T12:49:30.314781+00:00,UCOD6LXgeBoeiUZTsPLdG-0g,Vida MRR - Programacion web,10,3,0.053246,2087.1,0,262,0,swsjPsze8kA,Adiós a GitHub Copilot #developers,185,7.651715,7.651715
2026-05-18T12:49:30.314781+00:00,UCLeusrqEwSzLNTDAVxPbi3w,Mariel de Viaje,2,95,0.045471,103,0,190,0,wPhAN_ZFSHQ,¿Qué hacer en San Francisco en la Copa? Compren sus vuelos con @VivaAerobusMX porque tienen MSI.,180,6.596306,6.596306
2026-05-18T12:49:30.314781+00:00,UCOxW1h1VV379Q8GDdUJOhgw,Mariano Trejo,3,111,0.0615,982.333333,0,308,0,daa-UCIuoY8,Cambia de Hábitos con un Reloj y una Libreta,161,8.575198,8.575198
2026-05-18T12:49:30.314781+00:00,UCHMSzZaVrEjK35aYK3J7Htw,Pequeño Cerdo Capitalista,8,23,0.073602,1042.625,0,308,0,MlcUa5-3G68,¿Realmente Vale la Pena Comprar Casa? Lo que los Números Dicen 🔢💸,156,8.575198,8.575198
2026-05-18T12:49:30.314781+00:00,UC_x5XG1OV2P6uZZ5FSM9Ttw,Google for Developers,1,145,0.029715,63,0,145,0,fFjYOvQtN-o,How to create a full-stack app with Google AI Studio,145,5.540897,5.540897
2026-05-18T12:49:30.314781+00:00,UCdulIs-x_xrRd1ezwJZR9ww,pildorasinformaticas,3,52,0.070142,1312.333333,0,186,0,JRViXLdrLEc,Enum en Java | Tipos enumerados explicados desde cero,127,6.200528,6.200528
2026-05-18T12:49:30.314781+00:00,UCXR7VjA26PcHP3vb6F2X3VQ,jonmircha,1,121,0.036379,1503,0,121,0,qTVja8sJnvI,IA Agéntica LOCAL y GRATIS: Ollama con Claude Code y OpenCode paso a paso - jonmircha,121,4.485488,4.485488
2026-05-18T12:49:30.314781+00:00,UCJkMlOu7faDgqh4PfzbpLdg,Nerdwriter1,1,115,0.056121,506,0,115,0,sj1y9FDJKCM,The Film That Attacks You,115,4.221636,4.221636
2026-05-18T12:49:30.314781+00:00,UCx2Y_55MBCq3lkc3aOtmAiw,profesor10demates,3,67.5,0.072906,733.333333,0,135,1,xLKaXws6-cg,Distribución BINOMIAL ➕ PROBABILIDAD problema resuelto Examen 2 bachillerato PAU,111,5.277045,5.277045
2026-05-18T12:49:30.314781+00:00,UC1m55IoeEf7LKC9s68PDHDg,DonebyLaura,1,101,0.065001,498,0,101,0,eYDQWSBQ47s,Creo una app con IA pero usando solo el móvil.,101,3.957784,3.957784
2026-05-18T12:49:30.314781+00:00,UC3aj05GEEyzdOqYM5FLSFeg,midulive,2,65,0.042335,656.5,0,130,0,J6Tn0FgJ768,OpenAI y ClaudeAI van a destruir consultoras,94,4.74934,4.74934
2026-05-18T12:49:30.314781+00:00,UCv85NiROLKddHa0fBATwTzw,Victor Robles WEB,4,32.5,0.056016,814.25,0,162,0,xKEjbwUJeVU,Pongo a Prueba la IA de Claude Code para maquetar webs con HTML y CSS ¡SALE MUY MAL!,91,5.804749,5.804749
2026-05-18T12:49:30.314781+00:00,UCucNB6GOncGkTMB55ZrjYvg,Recetas de Esbieta,1,91,0.074264,140,0,91,0,HMLybmFKrRM,La Arquitectura del Trigo: El Ritual del Pan sin Azúcar ni Huevo,91,3.430079,3.430079
2026-05-18T12:49:30.314781+00:00,UCXgNowiGxwwnLeQ7DXTwXPg,The Science Asylum,1,84,0.103729,391,0,84,0,Ehoi-h7_rgM,Is the Universe just a Machine?,84,3.166227,3.166227
2026-05-18T12:49:30.314781+00:00,UCrr-NczCJHrwi1oBS97uwnw,Finanzas con Gus,4,10,0.087681,765.25,0,95,0,ryP7Az156VQ,La Bolsa Está en Récords… en Medio de una Guerra,75,3.693931,3.693931
2026-05-18T12:49:30.314781+00:00,UCpLie5obXFdf8T0NG-IRHsA,El podcast de Value School,1,66,0.05401,5158,0,66,0,SqxFYSsQCls,"Capitalismo, ahorro y trabajo «duru». Una conversación con Emilio Gómez Cortina.",66,2.37467,2.37467
2026-05-18T12:49:30.314781+00:00,UCgZoKiTvvpEnr1zI6Kv_i7A,ManzDev,4,11,0.10343,5293.5,0,78,0,ck-g_MYrYmw,¿Sigues usando border-radius como en 2015?,57,2.902375,2.902375
2026-05-18T12:49:30.314781+00:00,UCSIvk78tK2TiviLQn4fSHaw,Up and Atom,1,54,0.118609,974,0,54,0,ND9eyW5Fw0s,Could a TRILLION Monkeys Write Shakespeare Before the Universe Ends?,54,1.846966,1.846966
2026-05-18T12:49:30.314781+00:00,UC04FyDIvYXNecpbG8gyOw4A,Meta,1,52,0.03389,62,0,52,0,qEUx-6av8lE,Jurassic Coast beach finds from @sams_natural_habitat on IG,52,1.583113,1.583113
2026-05-18T12:49:30.314781+00:00,UCOQEA3qmyzFmJdi6Z137yrA,Monitor fantasma,2,28.5,0.099141,626.5,0,57,0,mJsIzeo1Onw,Me equivoqué con el Dr Mariano Barbacid,46,2.110818,2.110818
2026-05-18T12:49:30.314781+00:00,UCP7PV59jal4PobLeo5cSG_Q,Santiago Amat,14,6,0.134053,1788.142857,0,133,0,cuAwxJwfm7Y,¿Por qué Argentina está tan CARA en Dólares? (La Verdadera Inflación de MILEI),37,5.013193,5.013193
2026-05-18T12:49:30.314781+00:00,UCabaQPYxxKepWUsEVQMT4Kw,Healthcare Triage,1,35,0.093906,227,0,35,0,AdttndYVY2I,Can You Backwards Walk Yourself to Health?,35,1.319261,1.319261
2026-05-18T12:49:30.314781+00:00,UCIkCzk3ezlAxX5r2OFlHLaQ,julioprofe,1,28,0.082524,720,0,28,0,oaKlwpBf8yE,Operaciones con matrices | Ej. 3 #julioprofe y #casio,28,1.055409,1.055409
2026-05-18T12:49:30.314781+00:00,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,20,0,0.033333,262.5,0,69,0,DqhWAGkXR3E,¡PROSOFIPO casi se queda SIN DINERO! ¿tu ahorro está seguro en Sofipos?,26,2.638522,2.638522
2026-05-18T12:49:30.314781+00:00,UC2RIppRBTTa6JBY-Zwv6lQw,El Maikini Dev,1,12,0.115462,297,0,12,0,qGa8y4tPUkc,Calificando comentarios de mis videos junto a ChatGPT,12,0.791557,0.791557
2026-05-18T12:49:30.314781+00:00,UCfOaXuYSAQXm7CTYWD8dUXQ,MIGALA D,1,9,0.092661,5234,0,9,0,RNUjufFVGXs,El aguacate,9,0.527704,0.527704
2026-05-18T12:49:30.314781+00:00,UCLXRGxAzeaLDGaOphqapzmg,codigofacilito,2,2.5,0.063522,3124,0,5,0,zjIxw-Rcy9E,"Bootcamp Gratuito Seguridad, Cumplimiento e Identidad - SC-900",4,0.263852,0.263852
2026-05-18T12:49:30.314781+00:00,UC4EY_qnSeAP1xGsh61eOoJA,YaleCourses,2,-2.5,0.022031,2637,0,-5,0,CMhlOWOarkY,Music and Social Action Webinar with Professor Sebastian Ruth | Yale Online,1,0,0
