content_format,video_id,hybrid_decision_score,model_score_percentile,model_score,prediction_rank,decision_score,confidence_level
shorts,W-U4c1tPW7o,51.6667,86.1111,0.69983135,796,0.0,
shorts,GlOQIsLX2rA,51.6562,86.0936,0.6993688,797,0.0,
shorts,zDpDYPUKnAk,51.6457,86.0762,0.69928232,798,0.0,
shorts,jCq63yQxKCU,51.6352,86.0587,0.69848589,799,0.0,
shorts,G-2pLhMxPMU,51.6247,86.0412,0.6979836,800,0.0,
shorts,31WQ21L6kE8,51.6186,44.6716,0.00107444,3168,62.039,high
shorts,rWebzjsjH-Y,51.6143,86.0238,0.69485581,801,0.0,
shorts,9MF9mPaFTn0,51.6038,86.0063,0.69438578,802,0.0,
shorts,yOmvurHZVGE,51.6,50.3319,0.00287761,2844,53.5021,high
shorts,G9I2qfuXIIg,51.5933,85.9888,0.69403025,803,0.0,
shorts,qF1eG94tyQc,51.5828,85.9713,0.69371756,804,0.0,
shorts,nwDdM9QtKss,51.5723,85.9539,0.69362199,805,0.0,
shorts,Y254oB1QNOE,51.5618,85.9364,0.69358849,806,0.0,
shorts,CpPEEVmalDk,51.5513,85.9189,0.69232113,807,0.0,
shorts,IW_gsKIDmgU,51.5409,85.9015,0.68997993,808,0.0,
shorts,dhbt8y_LXQY,51.5304,85.884,0.68886209,809,0.0,
shorts,jL0Sg2DcFEE,51.5199,85.8665,0.6881285,810,0.0,
shorts,Tc8n1djAKnA,51.5095,85.8491,0.68804952,811,0.0,
shorts,KEp5oyeS6wA,51.499,85.8316,0.68594547,812,0.0,
shorts,IFzFd5v5iE8,51.4885,85.8141,0.6840035,813,0.0,
shorts,8--Bq5oEsZ8,51.478,85.7966,0.6820161,814,0.0,
shorts,Oc8dAcdejYo,51.4675,85.7792,0.68134631,815,0.0,
shorts,jiQ5HtWo8QA,51.4658,42.645,0.00080268,3284,64.6969,high
shorts,awWIPcFnVuU,51.457,85.7617,0.68116133,816,0.0,
shorts,ASCJSIPDoLw,51.4486,41.5094,0.00066758,3349,66.3574,high
shorts,sOESuWWM5qE,51.4465,85.7442,0.68113589,817,0.0,
shorts,CPJhzRv9y_8,51.4361,85.7268,0.68053304,818,0.0,
shorts,cSFAR3UFosg,51.4256,85.7093,0.67978465,819,0.0,
shorts,3e7rdaSAAz0,51.4151,85.6918,0.67747636,820,0.0,
shorts,75XbfIZTx_k,51.4053,44.3396,0.0010248,3187,62.0039,high
shorts,As0Svf-ee5Y,51.4046,85.6744,0.6760598,821,0.0,
shorts,7reBIy1vTaU,51.3941,85.6569,0.67598163,822,0.0,
shorts,kGGyPqVkXzw,51.3731,85.6219,0.6747587,824,0.0,
shorts,dWwtJiMxT_E,51.372,46.2963,0.00141955,3075,58.9855,high
shorts,8fxgdGo1w-s,51.3627,85.6045,0.67408285,825,0.0,
shorts,Wdg9pM4PIEk,51.3522,85.587,0.67320065,826,0.0,
shorts,ZO50279GljY,51.3417,85.5695,0.67291259,827,0.0,
shorts,AJysZCG46Vw,51.338,41.6492,0.00068597,3341,65.8712,high
shorts,al8rD1ck2zE,51.3313,85.5521,0.67160257,828,0.0,
shorts,jIj6PuMrDGA,51.3302,38.225,0.00041754,3537,70.9879,high
shorts,mZWbkcCvirQ,51.3208,85.5346,0.6715371,829,0.0,
shorts,UU83hM6Slq8,51.3103,85.5171,0.67123833,830,0.0,
shorts,XRgk-lD9uxY,51.2998,85.4997,0.66991028,831,0.0,
shorts,ODGG9DFu1Y4,51.2893,85.4822,0.66941177,832,0.0,
shorts,Tbu6mkGyzvo,51.2677,40.2865,0.00056773,3419,67.7395,high
shorts,WgcdDVIUXcI,51.2579,85.4298,0.66752514,835,0.0,
shorts,5K-fFOEeKak,51.2527,47.7987,0.00185699,2989,56.4336,high
shorts,6u_-CElfcQM,51.2474,85.4123,0.66620895,836,0.0,
shorts,wu1MC9IYIQ0,51.2369,85.3948,0.66564652,837,0.0,
shorts,J8lOBfZNx_g,51.2264,85.3774,0.66561218,838,0.0,
shorts,BOmoHEqPhy0,51.2252,46.1216,0.00138398,3085,58.8805,high
shorts,JtLvOvP7P9E,51.2159,85.3599,0.66483963,839,0.0,
shorts,mm4ASkDweTg,51.2149,46.3487,0.00143967,3072,58.5142,high
shorts,QHE2QO8peRA,51.2054,85.3424,0.66466402,840,0.0,
shorts,uUgWXcGrTc4,51.2052,43.3613,0.0009138,3243,62.971,high
shorts,fQBAkTPyVww,51.2031,47.2921,0.00169923,3018,57.0697,high
shorts,TfhJObkI1Io,51.1949,85.3249,0.66416367,841,0.0,
shorts,Wj8owIKaQKQ,51.1884,43.6059,0.00093647,3229,62.5622,high
shorts,i2dLseWgQQY,51.1845,85.3075,0.66403795,842,0.0,
shorts,o2Lv9nkeAAQ,51.1835,41.3871,0.00065487,3356,65.8781,high
shorts,fU52XopKX_Q,51.174,85.29,0.6630924,843,0.0,
shorts,lqRVDOzP1Tc,51.1693,40.5486,0.00058959,3404,67.1004,high
shorts,JMNTClOgFl4,51.1635,85.2725,0.66068191,844,0.0,
shorts,xdlZuCezCZo,51.1531,85.2551,0.6605338,845,0.0,
shorts,911ImulBKy0,51.1321,85.2201,0.66003662,847,0.0,
shorts,5RDweB6uipg,51.1216,85.2027,0.65925676,848,0.0,
shorts,oM5A-h0jaIQ,51.1111,85.1852,0.65911551,849,0.0,
shorts,NEd8H7jFZoo,51.1084,48.0957,0.00194766,2972,55.6274,high
shorts,EDJnVvzyZXY,51.1006,85.1677,0.65853055,850,0.0,
shorts,ngpMQvRQwcQ,51.0901,85.1502,0.65816323,851,0.0,
shorts,YTk9H9XVzTA,51.0797,85.1328,0.6580885,852,0.0,
shorts,G_DfQGPlzSk,51.0726,39.3606,0.00049289,3472,68.6407,high
shorts,cLzvUVY6TxI,51.0692,85.1153,0.65710505,853,0.0,
shorts,ucFT7L44RFI,51.0607,37.4738,0.00037197,3580,71.441,high
shorts,glLSG__TGRo,51.0587,85.0978,0.65676548,854,0.0,
shorts,QMsP-D4zJ9E,51.0482,85.0804,0.65643608,855,0.0,
shorts,KXpgCNB6Dcs,51.0377,85.0629,0.65540294,856,0.0,
shorts,w_8ZCACfnTM,51.0272,85.0454,0.65446121,857,0.0,
shorts,xhCLLakHBa8,51.025,45.9294,0.00132825,3096,58.6684,high
shorts,pe_HkAV9yJM,51.0203,43.6233,0.00093903,3228,62.1159,high
shorts,BHCpoVaQyyw,51.0179,37.6136,0.00038144,3572,71.1243,high
shorts,Ye9X6KPDCu8,51.0168,85.028,0.65419674,858,0.0,
shorts,DC-XJAOZH64,51.0075,39.5877,0.00051564,3459,68.1372,high
shorts,nJ0oh5u6YbM,51.0063,85.0105,0.65343438,859,0.0,
shorts,E45fXFmkonA,50.9958,84.993,0.65290828,860,0.0,
shorts,sJTG7Bs8V4g,50.9936,43.6758,0.00094289,3225,61.9703,high
shorts,tf5z4XBLdko,50.9853,84.9755,0.65221944,861,0.0,
shorts,6zSE7SPzDz8,50.9749,84.9581,0.65202503,862,0.0,
shorts,mK3xENFCGnI,50.9644,84.9406,0.65132992,863,0.0,
shorts,l8Wf4ewQoOc,50.9558,46.471,0.00145667,3065,57.6829,high
shorts,SdCa5nTCtxw,50.9539,84.9231,0.65088869,864,0.0,
shorts,TG39Ow5fepA,50.9434,84.9057,0.65041635,865,0.0,
shorts,x9cW0AqikCM,50.9224,84.8707,0.64945612,867,0.0,
shorts,xOvp3MvVJFk,50.9119,84.8532,0.64896526,868,0.0,
shorts,ChLG_PoHOJE,50.9015,84.8358,0.64894605,869,0.0,
shorts,IpExNoQRfqs,50.891,84.8183,0.64842074,870,0.0,
shorts,d4Ck6pOvYNs,50.8805,84.8008,0.64677746,871,0.0,
shorts,qOnJdoXR8c4,50.8714,38.7142,0.00045095,3509,69.1071,high
shorts,n7ysEnpUB7Q,50.87,84.7834,0.64663432,872,0.0,
shorts,-1mOJpOZiwo,50.8595,84.7659,0.64662137,873,0.0,
shorts,il91wLNVW4M,50.849,84.7484,0.64497369,874,0.0,
shorts,tveRHTJJyy8,50.8392,45.1782,0.00116919,3139,59.3308,high
shorts,AI4kFGS8R98,50.8386,84.731,0.64299029,875,0.0,
shorts,x9lKbMZ9sQI,50.8281,84.7135,0.6412381,876,0.0,
shorts,SY53rwqE2i0,50.8253,44.7589,0.00108542,3163,59.9248,high
shorts,2UytqLv7xwc,50.8176,84.696,0.63935475,877,0.0,
shorts,DB1fSfulSJQ,50.7997,44.5667,0.00106256,3174,60.1493,high
shorts,aVhGUI1NdGc,50.7967,84.6611,0.63866712,879,0.0,
shorts,2-aIApcCDys,50.7862,84.6436,0.63781827,880,0.0,
shorts,x3P8Zqux4A4,50.7754,44.724,0.00107958,3165,59.8525,high
shorts,qvQJuwUw03w,50.7652,84.6087,0.63683777,882,0.0,
shorts,VTGNeAxxnQg,50.7627,44.0252,0.0009881,3205,60.8689,high
shorts,3kZoQyLTObo,50.7547,84.5912,0.63600014,883,0.0,
shorts,iTOXHp4c1YE,50.7506,37.3864,0.00036775,3585,70.7968,high
shorts,YGwqvGyl9f8,50.7442,84.5737,0.6358413,884,0.0,
shorts,Jl_oeoPomxQ,50.7338,84.5563,0.6353823,885,0.0,
shorts,C1Y3IsTZlRU,50.7233,84.5388,0.63499545,886,0.0,
shorts,U8-aC_RilP0,50.7128,84.5213,0.63462331,887,0.0,
shorts,kzsO9CYMlYo,50.7082,48.1132,0.00194781,2971,54.6007,high
shorts,I8UanrwBjGc,50.7025,40.4612,0.00058521,3409,66.0644,high
shorts,d-UTn28SjVo,50.7023,84.5038,0.63446041,888,0.0,
shorts,oWurGNQXqgM,50.6918,84.4864,0.63336408,889,0.0,
shorts,1P3QPUUL_DQ,50.6883,40.6709,0.00059715,3397,65.7144,high
shorts,OJMD2rFdqtg,50.6813,84.4689,0.63143109,890,0.0,
shorts,-uSQcEfnKp0,50.6708,84.4514,0.63085765,891,0.0,
shorts,GzBgWy2J8R4,50.6512,46.0168,0.00135246,3091,57.6027,high
shorts,TFoAg5gUbM4,50.6499,84.4165,0.62832948,893,0.0,
shorts,2X9uwJJCsAk,50.6394,84.399,0.62765754,894,0.0,
shorts,VMPo7rVkPPY,50.629,84.3816,0.62660153,895,0.0,
shorts,ngx0kkS1lr8,50.6185,84.3641,0.62577537,896,0.0,
shorts,T8B5NNrCCYo,50.608,84.3466,0.62410736,897,0.0,
shorts,sRGDzvDlJO0,50.5975,84.3291,0.62345558,898,0.0,
shorts,mkUGesjgU8k,50.587,84.3117,0.62220212,899,0.0,
shorts,shgZ8WYcC6k,50.5864,42.2956,0.00075745,3304,63.0226,high
shorts,TBeatQPQOMg,50.5772,43.536,0.00093052,3233,61.1389,high
shorts,cus3mgC9njg,50.5765,84.2942,0.62185912,900,0.0,
shorts,Ng9HzuDW2wQ,50.5706,46.2788,0.00141307,3076,57.0084,high
shorts,Aa1qfpfSaVY,50.5693,43.9203,0.00097968,3211,60.5428,high
shorts,xFWavSl5BE4,50.566,84.2767,0.62162049,901,0.0,
shorts,gbjF0lvT5rk,50.5556,84.2593,0.62111992,902,0.0,
shorts,XBdXWnZ59Wo,50.5451,84.2418,0.61965442,903,0.0,
shorts,cGTz8OVM0OI,50.5346,84.2243,0.61934997,904,0.0,
shorts,8lUGwV9HzMw,50.5262,38.9588,0.00046989,3495,67.8774,high
shorts,6AKcEyGeQm0,50.5241,84.2068,0.61926517,905,0.0,
shorts,u_f8bJkfg68,50.5136,84.1894,0.61826774,906,0.0,
shorts,DI1boxEwvAM,50.5055,44.2523,0.00101502,3192,59.8853,high
shorts,mErBFa5IFb4,50.5031,84.1719,0.61681378,907,0.0,
shorts,BHhsGElSTTY,50.4926,84.1544,0.61611562,908,0.0,
shorts,0gYpF6XxKZ8,50.4822,84.137,0.61409762,909,0.0,
shorts,Mbu_CcRB7SE,50.4812,44.9511,0.0011087,3152,58.7764,high
shorts,EnLpF9i3I4I,50.4761,41.754,0.00069245,3335,63.5592,high
shorts,iRach9lpIlg,50.4717,84.1195,0.61326718,910,0.0,
shorts,xI4K2AjMPS8,50.4612,84.102,0.61262643,911,0.0,
shorts,2JqlzXJKefg,50.4508,84.0846,0.61250971,912,0.0,
shorts,ESV__6UPiNs,50.4386,45.1258,0.00116638,3142,58.4079,high
shorts,zlkhwgCTypU,50.43,44.8637,0.0011061,3157,58.7795,high
shorts,wEb6ULf3TzU,50.4298,84.0496,0.61131096,914,0.0,
shorts,WNyPFioUjhE,50.4193,84.0321,0.61116652,915,0.0,
shorts,326HsfEUY0g,50.4088,84.0147,0.61034531,916,0.0,
shorts,923KJ6Owki4,50.4079,44.4969,0.00104976,3178,59.2743,high
shorts,snM0UfZxakc,50.3983,83.9972,0.61013338,917,0.0,
shorts,IvkiRiLN1SQ,50.3878,83.9797,0.60995193,918,0.0,
shorts,hX8fBLXDKH8,50.3774,83.9623,0.60968642,919,0.0,
shorts,U8na35ltZMI,50.3741,35.6219,0.00026803,3686,72.5024,high
shorts,twuREjUwTSM,50.3739,44.8463,0.00110028,3158,58.6652,high
shorts,Ifnv1Flwbdc,50.3669,83.9448,0.60953616,920,0.0,
shorts,KRt7k4NQ6RI,50.3564,83.9273,0.6081875,921,0.0,
shorts,qnsBiogID0U,50.3459,83.9099,0.60808552,922,0.0,
shorts,HEW0VJx9iw0,50.3452,44.2697,0.00102055,3191,59.4585,high
shorts,8-GjRTsZPWw,50.3383,39.6401,0.0005184,3456,66.3856,high
shorts,i31psF_U02o,50.3354,83.8924,0.60690816,923,0.0,
shorts,ixhSBbm94jc,50.3249,83.8749,0.6048701,924,0.0,
shorts,qzRC_4JF-HY,50.3123,43.3089,0.0009083,3246,60.8173,high
shorts,WZ1AGTxFHgU,50.304,83.84,0.60252127,926,0.0,
shorts,7daapzkUrqg,50.2935,83.8225,0.60216883,927,0.0,
shorts,ArA_8v8LTfY,50.283,83.805,0.60160777,928,0.0,
shorts,nPjkj3eSVYE,50.2621,83.7701,0.59819746,930,0.0,
shorts,sr6GJDaMT54,50.2411,83.7352,0.59779684,932,0.0,
shorts,oRVJREzko-M,50.2306,83.7177,0.59723882,933,0.0,
shorts,FbZoKMtTOOc,50.2201,83.7002,0.59528597,934,0.0,
shorts,48mKYNq9IGQ,50.2096,83.6827,0.59384445,935,0.0,
shorts,xIC7i6ICebE,50.1992,83.6653,0.59360262,936,0.0,
shorts,OCqIdRvNnCA,50.1887,83.6478,0.59163409,937,0.0,
shorts,hFbKN-PWjjI,50.1782,83.6303,0.59150318,938,0.0,
shorts,GMXWOLJHnJc,50.1579,43.1866,0.00088673,3253,60.6149,high
shorts,fib_asGOxyg,50.1572,83.5954,0.59130489,940,0.0,
shorts,yQn0PrcaxWQ,50.154,35.3075,0.00025352,3704,72.4238,high
shorts,K5yJobNciYQ,50.1467,83.5779,0.59024109,941,0.0,
shorts,_dASAu79K0s,50.1441,41.6317,0.00068583,3342,62.9127,high
shorts,GmTuhpMe1oM,50.1362,83.5604,0.589105,942,0.0,
shorts,tPuup43tbgA,50.1265,39.1509,0.00048296,3484,66.59,high
shorts,bn-p56Mra68,50.1258,83.543,0.58901576,943,0.0,
shorts,FqwBgCLpI88,50.1153,83.5255,0.58891832,944,0.0,
shorts,wJgLQ-lMkZg,50.1093,42.3829,0.000765,3299,61.6988,high
shorts,XD0WiNlVPZg,50.1048,83.508,0.58837367,945,0.0,
shorts,6FHDbITC74Q,50.0944,83.4906,0.58823379,946,0.0,
shorts,PaumhmcemFA,50.0839,83.4731,0.58739265,947,0.0,
shorts,0WZk7R_F5fI,50.0734,83.4556,0.58507158,948,0.0,
shorts,dGlonEIK7Io,50.0629,83.4382,0.58415401,949,0.0,
shorts,d9Cqrij45pE,50.0524,83.4207,0.58381708,950,0.0,
shorts,5E-BRRLJG-o,50.0419,83.4032,0.58374176,951,0.0,
shorts,SsMdZMkYKO4,50.0406,36.2334,0.00030009,3651,70.7513,high
shorts,YocKr8WhELQ,50.0314,83.3857,0.58305431,952,0.0,
shorts,9u69KSmLvPY,50.021,83.3683,0.58261636,953,0.0,
shorts,AM2zTjaYDzM,50.0105,83.3508,0.58221155,954,0.0,
shorts,KpUycVAiDSM,50.0,83.3333,0.58077879,955,0.0,
shorts,dt9YGlp1rek,49.9943,45.8595,0.00131559,3100,56.1966,high
shorts,e-fi6z80CoA,49.979,83.2984,0.58012151,957,0.0,
shorts,1lfzjmDm2Gc,49.9685,83.2809,0.57457054,958,0.0,
shorts,gliuNoYzXn4,49.9476,83.246,0.57274733,960,0.0,
shorts,cITiLn9jwJk,49.9452,35.6918,0.00027072,3682,71.3253,high
shorts,fH4xTkKl2Ow,49.9371,83.2285,0.57268737,961,0.0,
shorts,Xp9aYm9jiSc,49.9266,83.211,0.5723813,962,0.0,
shorts,lWj_3TE2UsE,49.9263,42.8546,0.00083385,3272,60.5338,high
shorts,9gBmiihn_II,49.9162,83.1936,0.57153672,963,0.0,
shorts,TqozFe8wuy0,49.9057,83.1761,0.57020745,964,0.0,
shorts,iNuSrPJlZjU,49.9043,35.7093,0.00027111,3681,71.1967,high
shorts,ZF2ZilSe42A,49.8964,41.0028,0.00062245,3378,63.2367,high
shorts,Hcg32XTBers,49.8952,83.1586,0.56974382,965,0.0,
shorts,eamxvBWpn0k,49.8847,83.1412,0.56940539,966,0.0,
shorts,Gi_fu4zyaqM,49.8742,83.1237,0.56799871,967,0.0,
shorts,XCl8XOIu5qY,49.8637,83.1062,0.56638797,968,0.0,
shorts,eLG-T4WOBYA,49.8532,83.0887,0.56562337,969,0.0,
shorts,ZF39mVW2l4k,49.8531,42.9071,0.00084066,3269,60.2722,high
shorts,I-rogofBX8c,49.8411,43.5185,0.00092879,3234,59.325,high
shorts,3y-FlOOOB_Y,49.8323,83.0538,0.56374868,971,0.0,
shorts,oqerq-rVfuE,49.8218,83.0363,0.56184092,972,0.0,
shorts,h05uWjrLSr8,49.8113,83.0189,0.56170202,973,0.0,
shorts,4M6U8lrivk0,49.8008,83.0014,0.56013931,974,0.0,
shorts,mybDX5jDoZQ,49.7903,82.9839,0.55867307,975,0.0,
shorts,yZ8kT9vZZSA,49.7867,46.6981,0.00151849,3052,54.4196,high
shorts,mbk9i99vhrQ,49.7799,82.9665,0.55667918,976,0.0,
shorts,O5awAZTpgAs,49.7694,82.949,0.55326116,977,0.0,
shorts,1WxiUT1Zox8,49.7589,82.9315,0.55283256,978,0.0,
shorts,wC3s3MNFDlw,49.7484,82.914,0.55203862,979,0.0,
shorts,vHbmVcAtcRI,49.738,82.8966,0.55111746,980,0.0,
shorts,HVXQO0-h1yQ,49.7282,34.993,0.00024143,3722,71.8311,high
shorts,xwUZz1z4460,49.7275,82.8791,0.55080558,981,0.0,
shorts,VvQqcaSpSWE,49.717,82.8616,0.54813985,982,0.0,
shorts,opmScea_drU,49.7065,82.8442,0.54716743,983,0.0,
shorts,VZ37ZgfyXb8,49.696,82.8267,0.54553444,984,0.0,
shorts,a_VqvPRkOMc,49.6855,82.8092,0.54467878,985,0.0,
shorts,YAJBYnrqcAA,49.6751,82.7918,0.54323033,986,0.0,
shorts,wR8P970sqH8,49.6685,42.942,0.00085148,3267,59.7582,high
shorts,jMC0a_3kZIU,49.6646,82.7743,0.53979548,987,0.0,
shorts,EC-TDjX3-qI,49.6622,44.5842,0.00106278,3173,57.2791,high
shorts,q0EyoTHH47Y,49.6541,82.7568,0.53926408,988,0.0,
shorts,8Gd4MRN1ZBI,49.6436,82.7393,0.53747339,989,0.0,
shorts,d0VoQtmw9Eg,49.6355,43.501,0.00092602,3235,58.8372,high
shorts,u0ZfCSxy9Ws,49.6331,82.7219,0.53728781,990,0.0,
shorts,Mp55xJkHHKg,49.6226,82.7044,0.53620692,991,0.0,
shorts,s97mv7dh-xg,49.6121,82.6869,0.53278872,992,0.0,
shorts,shd7g3TJh04,49.6098,42.7848,0.00082418,3276,59.8474,high
shorts,MANsPvLwJs0,49.603,35.0454,0.00024455,3719,71.4394,high
shorts,ilwQD9nfSNU,49.6017,82.6695,0.53183949,993,0.0,
shorts,yry7DLLwupc,49.5912,82.652,0.53175921,994,0.0,
shorts,kPOpd81QHYM,49.5807,82.6345,0.53135074,995,0.0,
shorts,W6qpKvWqOh8,49.5703,82.6171,0.53111184,996,0.0,
shorts,7w_UJew1aDs,49.5598,82.5996,0.53054782,997,0.0,
shorts,XV4eV0wnx-c,49.5493,43.5535,0.00093102,3232,58.5431,high
shorts,B8ogZrsg1CA,49.5493,82.5821,0.5299998,998,0.0,
shorts,VfCLkbFViRI,49.5388,82.5646,0.52838563,999,0.0,
shorts,jMsdKHRkRks,49.5283,82.5472,0.52832332,1000,0.0,
shorts,qyd0eQ2ems4,49.5073,82.5122,0.52804839,1002,0.0,
shorts,2MWhO-KeFxI,49.4864,82.4773,0.52477049,1004,0.0,
shorts,2pao0845DQQ,49.4759,82.4598,0.52444923,1005,0.0,
shorts,oUeWKdZBN4U,49.4654,82.4423,0.52240045,1006,0.0,
shorts,7nPtbtcB24I,49.4444,82.4074,0.52042497,1008,0.0,
shorts,E5XqKZq13zM,49.4339,82.3899,0.52026411,1009,0.0,
shorts,rHhC7kTPZG4,49.4235,82.3725,0.52002531,1010,0.0,
shorts,sRltmcB2Kbc,49.413,82.355,0.51998626,1011,0.0,
shorts,QtAtbT6hIRU,49.4025,82.3375,0.51811516,1012,0.0,
shorts,4GEsbFw-_gQ,49.3921,82.3201,0.51605765,1013,0.0,
shorts,YS3lKDJqbx8,49.3816,82.3026,0.51533634,1014,0.0,
shorts,NLZS61xqj1E,49.3711,82.2851,0.51460153,1015,0.0,
shorts,Bj6MqL4pkXo,49.3606,82.2676,0.51446952,1016,0.0,
shorts,mtFe_OTpIxo,49.3501,82.2502,0.51444899,1017,0.0,
shorts,VIYfVIqhZKE,49.3396,82.2327,0.51228583,1018,0.0,
shorts,aTaGe4ATLQ4,49.3267,41.8064,0.00070001,3332,60.6072,high
shorts,9ek1oAdyxIA,49.3187,82.1978,0.5110183,1020,0.0,
shorts,O12RoSwTum4,49.3082,82.1803,0.51063047,1021,0.0,
shorts,I3khGiwj27s,49.3033,37.7358,0.00039282,3565,66.6546,high
shorts,ozZ0OJA78p0,49.2977,82.1628,0.50998785,1022,0.0,
shorts,BsloGiaph3Q,49.2896,43.9553,0.0009826,3209,57.291,high
shorts,xrhB808C3SY,49.2872,82.1454,0.50953203,1023,0.0,
shorts,1hmXxJX9UM4,49.2772,38.3823,0.00042531,3528,65.6196,high
shorts,U5HMT8ufJ5A,49.2683,41.4046,0.00065566,3355,61.0638,high
shorts,jQryrEok6FM,49.2662,82.1104,0.50766656,1025,0.0,
shorts,2bKRWnoEzik,49.2557,82.0929,0.50664911,1026,0.0,
shorts,cx3jW5uMxBQ,49.2453,82.0755,0.50613326,1027,0.0,
shorts,l7K9OMO8XkA,49.2348,82.058,0.50371843,1028,0.0,
shorts,TAHyqNXkbtc,49.2243,82.0405,0.50317275,1029,0.0,
shorts,wJwQm_aqC8U,49.2222,41.5618,0.00067175,3346,60.7127,high
shorts,HBezrmK2eEY,49.218,33.8749,0.00019588,3786,72.2327,high
shorts,fnwJ8hskcAY,49.2139,82.0231,0.50297799,1030,0.0,
shorts,qLgH3ZPX61E,49.2098,40.601,0.00059108,3401,62.1231,high
shorts,mkXotnI_srw,49.2034,82.0056,0.50266409,1031,0.0,
shorts,d1s3127JNoA,49.1929,81.9881,0.50192992,1032,0.0,
shorts,4wBiKCjmUNM,49.1824,81.9706,0.50065485,1033,0.0,
shorts,FfMFahO2VE4,49.1744,40.7407,0.00060074,3393,61.825,high
shorts,AewlEoLxl0k,49.1719,81.9532,0.49886674,1034,0.0,
shorts,xLEEiMWgp-E,49.1699,38.5045,0.00043223,3521,65.168,high
shorts,zflU7Nu5aF8,49.1622,42.2257,0.00074453,3308,59.5669,high
shorts,uvvc3AlsV4Q,49.1614,81.9357,0.49860897,1035,0.0,
shorts,F5OGrryFbkU,49.1509,81.9182,0.49834758,1036,0.0,
shorts,GGXY_g2iZxE,49.1405,81.9008,0.49679369,1037,0.0,
shorts,87jnYKGVetM,49.1388,42.1558,0.00074129,3312,59.6133,high
shorts,U6pgOmgOPcU,49.13,81.8833,0.49451186,1038,0.0,
shorts,NGwptvfa5_g,49.1195,81.8658,0.4943275,1039,0.0,
shorts,GU-FXPAaVUw,49.1115,46.3836,0.00144525,3070,53.2034,high
shorts,s2aZXXfnO7k,49.109,81.8484,0.49412476,1040,0.0,
shorts,V051LnE-JWc,49.0985,81.8309,0.49402579,1041,0.0,
shorts,KIL81oKLZTc,49.088,81.8134,0.49319355,1042,0.0,
shorts,v3Dj9lvaDrg,49.0849,42.4703,0.00077627,3294,59.0067,high
shorts,jESfqSegNi8,49.0841,43.7456,0.00096093,3221,57.0918,high
shorts,0YCyZKuGPmA,49.0795,39.1859,0.00048684,3482,63.9199,high
shorts,mHvVH_x1q-A,49.0786,40.5136,0.00058788,3406,61.9261,high
shorts,0DB_Qj43O6Q,49.0775,81.7959,0.49238639,1043,0.0,
shorts,ODTY-1-DVyE,49.0671,81.7785,0.49156653,1044,0.0,
shorts,fIlpSMeHhpU,49.063,40.9853,0.00062175,3379,61.1795,high
shorts,HJZAOVyWfVk,49.0566,81.761,0.49142952,1045,0.0,
shorts,5dBGvx9d2M0,49.0461,81.7435,0.4908429,1046,0.0,
shorts,k8M2G2YF6gk,49.037,44.095,0.00099375,3201,56.4501,high
shorts,0Z1lChyi2W4,49.0357,81.7261,0.49069246,1047,0.0,
shorts,w3ZwcuKWjkI,49.0252,81.7086,0.4906039,1048,0.0,
shorts,_xhtwLsZesU,49.0147,81.6911,0.4900998,1049,0.0,
shorts,JDfnYBmRQP4,49.0042,81.6737,0.4891819,1050,0.0,
shorts,4q7fYC4Ajr0,48.9937,81.6562,0.48895367,1051,0.0,
shorts,cHIDzkx5zbE,48.9933,37.2117,0.00035485,3595,66.6657,high
shorts,x9AnCHkMbqM,48.9832,81.6387,0.48664249,1052,0.0,
shorts,g2q1PgXHeqk,48.9727,81.6212,0.48655775,1053,0.0,
shorts,ixewNxGsuTA,48.9705,42.4179,0.00077328,3297,58.7995,high
shorts,0t118SCf-2w,48.9623,81.6038,0.48580877,1054,0.0,
shorts,PnDTh-sbFVU,48.9518,81.5863,0.48544534,1055,0.0,
shorts,aPq7SBLcGoE,48.9446,36.5653,0.0003192,3632,67.5135,high
shorts,9dIy1d0jmXw,48.9433,45.2306,0.00118611,3136,54.5123,high
shorts,YYQBxSCsCWs,48.9413,81.5688,0.48529775,1056,0.0,
shorts,QdUbLetqdW0,48.9308,81.5514,0.48228662,1057,0.0,
shorts,uHXjo7DUAAM,48.9247,40.7233,0.00060037,3394,61.2268,high
shorts,_osBJULjQWs,48.9203,81.5339,0.48202882,1058,0.0,
shorts,Jv-f6_OkxoQ,48.9139,36.8973,0.00033788,3613,66.9387,high
shorts,9T52VDkW2yM,48.9098,81.5164,0.48183821,1059,0.0,
shorts,ETDTO6i_pJw,48.8994,81.499,0.48161704,1060,0.0,
shorts,2mOqRPcWgMM,48.8889,81.4815,0.4809344,1061,0.0,
shorts,AtLsDKA-DN4,48.8784,81.464,0.479443,1062,0.0,
shorts,-f4f9HVbOzw,48.8679,81.4465,0.47865666,1063,0.0,
shorts,Kxs259EwdiQ,48.8657,45.4927,0.00122651,3121,53.9251,high
shorts,hw5pmG8vZEo,48.8575,81.4291,0.4785212,1064,0.0,
shorts,51qrG7SI0GM,48.847,81.4116,0.47774527,1065,0.0,
shorts,q1-04As5Vn8,48.8365,81.3941,0.47773447,1066,0.0,
shorts,cpZcJQ8Hjlw,48.8289,39.7275,0.00052188,3451,62.4811,high
shorts,6S1pegqurXY,48.826,81.3767,0.47676902,1067,0.0,
shorts,RlSOK70dNHM,48.8155,81.3592,0.4759075,1068,0.0,
