execution_date,video_id,channel_id,channel_name,upload_date,video_age_days,views,views_delta,views_per_day_since_upload,lifecycle_stage
2026-05-05T22:35:51.664592+00:00,Ycdklm6W1_o,UC7DdEm33SyaTDtWYGO2CwdA,Physics Girl,2026-04-26T13:00:50+00:00,9.399325,359316,1661,38227.851468,active
2026-05-05T22:35:51.664592+00:00,QIKiQjEMUjY,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,2026-04-24T00:00:32+00:00,11.9412,238937,1655,20009.463036,active
2026-05-05T22:35:51.664592+00:00,Q5rmW96IGqA,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-05-01T11:00:00+00:00,4.483237,26439,1650,5897.301436,early
2026-05-05T22:35:51.664592+00:00,jCyhEO3h-Ik,UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,2026-05-03T10:01:11+00:00,2.524082,38518,1639,15260.201531,early
2026-05-05T22:35:51.664592+00:00,rVixyOY_Xr4,UCdNnEDbRWhanA1O8zhCn3ZA,Omar - Educación Financiera,2026-05-02T01:00:52+00:00,3.899302,24806,1621,6361.651393,early
2026-05-05T22:35:51.664592+00:00,v2SVwN2WLHA,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-04T12:41:26+00:00,1.412797,6709,1621,4748.736018,early
2026-05-05T22:35:51.664592+00:00,POn6IRgP5-A,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,2026-04-30T23:00:25+00:00,4.982948,88991,1616,17859.106697,early
2026-05-05T22:35:51.664592+00:00,eCw33snvoNI,UCbfYPyITQ-7l4upoX8nvctg,Two Minute Papers,2026-05-03T17:02:48+00:00,2.231292,41677,1589,18678.415913,early
2026-05-05T22:35:51.664592+00:00,DSRfs1qKWR0,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,2026-04-22T20:30:05+00:00,13.087346,456221,1587,34859.703411,active
2026-05-05T22:35:51.664592+00:00,aZVcAlzBIp4,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,2026-04-23T23:05:00+00:00,11.979765,780137,1561,65121.227336,active
2026-05-05T22:35:51.664592+00:00,iR6FvFoW0F4,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,2026-05-03T17:01:02+00:00,2.232519,12808,1546,5737.017244,early
2026-05-05T22:35:51.664592+00:00,Rvy2kXZpBtM,UCs0QXHkbkBDM_NwnRiGFoTA,Crea Y Transforma,2026-04-28T19:08:28+00:00,7.144024,36994,1536,5178.314071,active
2026-05-05T22:35:51.664592+00:00,UgfrzicHc80,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,2026-04-22T00:00:39+00:00,13.941119,204240,1521,14650.186976,active
2026-05-05T22:35:51.664592+00:00,YhNUPGphSM8,UCDV1MWcRLthxSrmb2Zv-jeg,Ricardo Alca2,2026-04-28T00:46:54+00:00,7.909001,116792,1513,14766.972466,active
2026-05-05T22:35:51.664592+00:00,FZbMPtLRr00,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,2026-04-23T14:00:23+00:00,12.357971,579952,1503,46929.386709,active
2026-05-05T22:35:51.664592+00:00,XXZ2wOom1l0,UCVt4ugq2txl_szlXAO7B3-g,Adrián Sáenz,2026-04-23T17:55:38+00:00,12.194603,101967,1489,8361.649822,active
2026-05-05T22:35:51.664592+00:00,lVBnEL1fWnw,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,2026-05-05T14:08:31+00:00,0.352323,2126,1488,6034.23563,first_24h
2026-05-05T22:35:51.664592+00:00,0DB_Qj43O6Q,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-29T15:00:00+00:00,6.31657,72516,1469,11480.281229,early
2026-05-05T22:35:51.664592+00:00,uSjcVPbJayU,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,2026-04-22T16:15:08+00:00,13.264394,331324,1458,24978.449826,active
2026-05-05T22:35:51.664592+00:00,m8nU1oWeHAI,UCWn_0MmgojB711LFX-jaCDQ,El Rincón Del Dev,2026-05-05T15:50:06+00:00,0.281779,1894,1458,6721.579678,first_24h
2026-05-05T22:35:51.664592+00:00,465Vc9I4fvc,UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,2026-05-04T15:00:08+00:00,1.316478,19962,1442,15163.185408,early
2026-05-05T22:35:51.664592+00:00,kTlm_3HwRFg,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,2026-04-22T22:01:02+00:00,13.024186,343419,1392,26367.789895,active
2026-05-05T22:35:51.664592+00:00,ZtF5VFbAs6M,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,2026-05-05T14:27:13+00:00,0.339336,1918,1384,5652.214914,first_24h
2026-05-05T22:35:51.664592+00:00,MpPS5I1pJD8,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-05-03T05:00:00+00:00,2.733237,49251,1367,18019.293607,early
2026-05-05T22:35:51.664592+00:00,6WqWhSmCbXk,UCvzk_MwdXD6jQa4Se-6B9ZQ,Adrià Solà Pastor,2026-04-23T17:00:38+00:00,12.232797,113585,1361,9285.284469,active
2026-05-05T22:35:51.664592+00:00,vMnp3ptycik,UCBBWpss2iXVXtTzl7-4eWbg,Jessica Fernández García,2026-05-02T17:56:12+00:00,3.194209,6541,1356,2047.768321,early
2026-05-05T22:35:51.664592+00:00,YPboGQjMxNY,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,2026-04-22T11:17:01+00:00,13.47142,312039,1345,23163.037007,active
2026-05-05T22:35:51.664592+00:00,iK6HT02LYX4,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-05-02T11:00:00+00:00,3.483237,55723,1326,15997.475911,early
2026-05-05T22:35:51.664592+00:00,SZ8r5VKtGes,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,2026-04-23T18:00:25+00:00,12.191281,382963,1318,31412.859731,active
2026-05-05T22:35:51.664592+00:00,fpmYvXCzO1c,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,2026-04-21T19:15:02+00:00,14.139464,1219224,1309,86228.445435,active
2026-05-05T22:35:51.664592+00:00,Scg5AwFfs-w,UC4FHiPgS1KXkUMx3dxBUtPg,HolaMundo,2026-05-05T14:00:55+00:00,0.3576,1851,1298,5176.174497,first_24h
2026-05-05T22:35:51.664592+00:00,1d3wR5LJ4-4,UC55-mxUj5Nj3niXFReG44OQ,Platzi,2026-05-02T00:20:55+00:00,3.927045,35781,1291,9111.431114,early
2026-05-05T22:35:51.664592+00:00,ABoKfabPQyY,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-23T15:00:00+00:00,12.31657,234176,1286,19013.085624,active
2026-05-05T22:35:51.664592+00:00,mDh52QTqR0o,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,2026-04-29T22:43:47+00:00,5.994498,275451,1268,45950.636734,early
2026-05-05T22:35:51.664592+00:00,g-7nUex4nVg,UC5PwIMtLiIBCBhsu8f_-6UQ,Santiago Bilinkis,2026-05-02T17:04:09+00:00,3.230355,25707,1261,7957.948894,early
2026-05-05T22:35:51.664592+00:00,Hpl10gpuOGw,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-03T15:18:15+00:00,2.303897,27153,1252,11785.683127,early
2026-05-05T22:35:51.664592+00:00,up__2flbXw4,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,2026-04-22T16:01:33+00:00,13.273827,939979,1250,70814.468201,active
2026-05-05T22:35:51.664592+00:00,J7ieKmP96Hc,UCMOqf8ab-42UUQIdVoKwjlQ,Practical Engineering,2026-04-21T13:00:28+00:00,14.399579,914015,1249,63475.119655,active
2026-05-05T22:35:51.664592+00:00,9rRvmcDpWwA,UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,2026-04-30T13:00:30+00:00,5.399556,40548,1247,7509.506337,early
2026-05-05T22:35:51.664592+00:00,5W2lIWDyXjI,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-05-02T09:00:00+00:00,3.56657,64613,1232,18116.285395,early
2026-05-05T22:35:51.664592+00:00,mMLOG0bsjRQ,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,2026-05-03T16:44:17+00:00,2.244151,35731,1232,15921.834137,early
2026-05-05T22:35:51.664592+00:00,CPJhzRv9y_8,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-05-01T15:00:00+00:00,4.31657,64823,1216,15017.24749,early
2026-05-05T22:35:51.664592+00:00,rbSEOholMxI,UC7MkZfrLCeE4Xwh9h2QnN0A,Arcade's Books,2026-05-04T20:00:30+00:00,1.10789,5861,1213,5290.236395,early
2026-05-05T22:35:51.664592+00:00,48hHo2WcAQI,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,2026-04-28T00:00:05+00:00,7.941512,471568,1202,59380.128117,active
2026-05-05T22:35:51.664592+00:00,Gmfpq60LbVQ,UCPgVPrgqpALC1s2e63fgKyg,elWacky,2026-05-02T20:00:20+00:00,3.108005,235260,1168,75694.858921,early
2026-05-05T22:35:51.664592+00:00,4iXwPD-VHyg,UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,2026-05-02T10:00:13+00:00,3.524753,72697,1154,20624.707604,early
2026-05-05T22:35:51.664592+00:00,9oVPXnEkegY,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,2026-04-30T00:00:06+00:00,5.941501,46360,1144,7802.742102,early
2026-05-05T22:35:51.664592+00:00,0Z1lChyi2W4,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,2026-04-27T22:00:03+00:00,8.024869,632167,1129,78775.989988,active
2026-05-05T22:35:51.664592+00:00,dZftIemBYVE,UCX9NJ471o7Wie1DQe94RVIg,Fazt,2026-05-03T19:10:57+00:00,2.142299,25610,1110,11954.447068,early
2026-05-05T22:35:51.664592+00:00,bfENsVP77VQ,UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,2026-04-23T13:01:06+00:00,12.39914,174787,1103,14096.703481,active
2026-05-05T22:35:51.664592+00:00,9rHaUzPlJws,UCPgVPrgqpALC1s2e63fgKyg,elWacky,2026-05-01T20:00:04+00:00,4.108191,185922,1103,45256.41578,early
2026-05-05T22:35:51.664592+00:00,2mOqRPcWgMM,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-30T15:00:00+00:00,5.31657,64009,1092,12039.529245,early
2026-05-05T22:35:51.664592+00:00,8fIRAhGGRgA,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,2026-04-28T17:15:01+00:00,7.222809,275374,1081,38125.610133,active
2026-05-05T22:35:51.664592+00:00,dqOmDZPkIF4,UCVt4ugq2txl_szlXAO7B3-g,Adrián Sáenz,2026-04-30T16:00:43+00:00,5.274406,28625,1073,5427.151418,early
2026-05-05T22:35:51.664592+00:00,iQxwDGnuByc,UCxcDzs-4quJV4QsairlFYNg,Alejavi Rivera,2026-04-30T17:01:03+00:00,5.232508,42020,1071,8030.56584,early
2026-05-05T22:35:51.664592+00:00,oNjLzGpMCuw,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,2026-05-01T18:00:48+00:00,4.191015,99625,1068,23771.091251,early
2026-05-05T22:35:51.664592+00:00,DYhg0nWZ1UQ,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,2026-05-03T16:00:06+00:00,2.274834,8010,1061,3521.136048,early
2026-05-05T22:35:51.664592+00:00,WPOhGVSPOyM,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-05-02T03:00:00+00:00,3.81657,84827,1049,22225.977776,early
2026-05-05T22:35:51.664592+00:00,Cql6TAdpPDU,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,2026-04-29T18:00:00+00:00,6.19157,93335,1041,15074.528754,early
2026-05-05T22:35:51.664592+00:00,yk8ziJow5dw,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2026-05-01T15:34:07+00:00,4.292878,75051,1027,17482.677122,early
2026-05-05T22:35:51.664592+00:00,-uSQcEfnKp0,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,2026-04-25T16:00:01+00:00,10.274892,650232,1024,63283.584879,active
2026-05-05T22:35:51.664592+00:00,wJOakc64crg,UCRDQzsHtx2cXvzEXnEhbxBg,Mister Krax,2026-04-29T00:00:06+00:00,6.941501,75082,1022,10816.392593,early
2026-05-05T22:35:51.664592+00:00,PDQ3laPc--4,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-04T13:30:26+00:00,1.378769,6288,1011,4560.589918,early
2026-05-05T22:35:51.664592+00:00,qey62i2fvg0,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-28T19:00:00+00:00,7.149904,68817,1002,9624.884474,active
2026-05-05T22:35:51.664592+00:00,fr78adfAnuA,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-21T23:10:34+00:00,13.975899,158159,1000,11316.552874,active
2026-05-05T22:35:51.664592+00:00,d7qfcHa4LTY,UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,2026-05-04T10:00:54+00:00,1.524279,15708,991,10305.200032,early
2026-05-05T22:35:51.664592+00:00,F1gM7N-WXdU,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,2026-04-21T20:45:00+00:00,14.076987,386705,989,27470.72225,active
2026-05-05T22:35:51.664592+00:00,EGTF9mGda4U,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,2026-04-27T19:15:00+00:00,8.139487,568809,963,69882.659681,active
2026-05-05T22:35:51.664592+00:00,zuzydZz-cmo,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,2026-05-02T18:01:02+00:00,3.190853,60578,958,18984.892128,early
2026-05-05T22:35:51.664592+00:00,KXpgCNB6Dcs,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,2026-04-21T20:45:40+00:00,14.076524,476641,956,33860.703111,active
2026-05-05T22:35:51.664592+00:00,Duk_kOhIimU,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,2026-05-04T17:45:00+00:00,1.201987,9370,947,7795.425408,early
2026-05-05T22:35:51.664592+00:00,TfojYStTlZE,UC0N6ZYT8Q9bdQkGrgl9g9Ug,Pinwin,2026-04-24T22:00:37+00:00,11.024475,113903,945,10331.82986,active
2026-05-05T22:35:51.664592+00:00,daa-UCIuoY8,UCOxW1h1VV379Q8GDdUJOhgw,Mariano Trejo,2026-05-03T16:30:14+00:00,2.253908,10069,943,4467.351817,early
2026-05-05T22:35:51.664592+00:00,crrTHKN_R58,UCTfQ65AxquXmih3r6rZmK-Q,jefillysh,2026-04-26T21:33:31+00:00,9.043295,119048,939,13164.228304,active
2026-05-05T22:35:51.664592+00:00,fKtG9uPeMCc,UCdfnfXWCGkBAx2cN2l-4u2w,Semo Historia,2026-04-28T18:25:20+00:00,7.173978,46309,938,6455.135491,active
2026-05-05T22:35:51.664592+00:00,98ShZgIhSbk,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-05-01T05:00:00+00:00,4.733237,93685,932,19793.008463,early
2026-05-05T22:35:51.664592+00:00,LMJb-_uL6lQ,UCqcbQf6yw5KzRoDDcZ_wBSw,Wes Roth,2026-05-02T04:50:02+00:00,3.740158,59715,930,15965.903045,early
2026-05-05T22:35:51.664592+00:00,o39vHtwxPRg,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,2026-05-03T02:00:53+00:00,2.857623,9418,903,3295.74615,early
2026-05-05T22:35:51.664592+00:00,T7_l896OH20,UCDfbsXLRCyk_LIkrtaTmliQ,PlanetaJuan,2026-04-26T14:00:41+00:00,9.357762,309732,896,33098.939682,active
2026-05-05T22:35:51.664592+00:00,THMW7bXTog4,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,2026-04-25T16:00:47+00:00,10.27436,189838,893,18476.868632,active
2026-05-05T22:35:51.664592+00:00,x2r3FTy9HHE,UCPdaxSov0mgwh77JvjQO2jQ,Man Carrying Thing,2026-04-25T18:57:26+00:00,10.151686,271533,888,26747.576708,active
2026-05-05T22:35:51.664592+00:00,VjqsnOrW3AM,UCFBpVaKCC0ajGps1vf0AgBg,Humphrey Yang,2026-04-27T20:15:00+00:00,8.09782,121462,879,14999.345503,active
2026-05-05T22:35:51.664592+00:00,nHH771Vtkxw,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,2026-04-21T18:00:46+00:00,14.191038,364040,875,25652.809893,active
2026-05-05T22:35:51.664592+00:00,1VSBgPn28zA,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-28T09:00:00+00:00,7.56657,127864,875,16898.541876,active
2026-05-05T22:35:51.664592+00:00,CbDN7o5Ed_M,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,2026-05-04T18:08:41+00:00,1.18554,8028,866,6771.597753,early
2026-05-05T22:35:51.664592+00:00,TRVnxUYQAmI,UCPgVPrgqpALC1s2e63fgKyg,elWacky,2026-04-29T20:00:13+00:00,6.108086,210792,865,34510.319599,early
2026-05-05T22:35:51.664592+00:00,k7aOM--Ycts,UCM55RjebjSevVWPnj2LEymw,viyaura,2026-04-30T14:45:07+00:00,5.326906,98747,854,18537.402387,early
2026-05-05T22:35:51.664592+00:00,UtXLbVdM7wk,UCdNnEDbRWhanA1O8zhCn3ZA,Omar - Educación Financiera,2026-05-02T22:04:21+00:00,3.021883,18637,845,6167.346651,early
2026-05-05T22:35:51.664592+00:00,gZ3EniqK8Qc,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-04T20:00:27+00:00,1.107924,4081,835,3683.465653,early
2026-05-05T22:35:51.664592+00:00,hXPy19kPego,UCaVPhFg-Ax873wvhbNitsrQ,El Robot de Platón,2026-04-26T18:00:04+00:00,9.191524,133622,823,14537.523919,active
2026-05-05T22:35:51.664592+00:00,nJ0oh5u6YbM,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-21T19:00:00+00:00,14.149904,120709,812,8530.729254,active
2026-05-05T22:35:51.664592+00:00,z_XHk-DZ1nY,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-05-04T09:00:00+00:00,1.56657,15588,812,9950.401195,early
2026-05-05T22:35:51.664592+00:00,EFhMcL3Kf1c,UC1VLQPn9cYSqx8plbk9RxxQ,The Action Lab,2026-04-25T15:02:00+00:00,10.315181,326749,799,31676.516389,active
2026-05-05T22:35:51.664592+00:00,vTXoE7BLv9s,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,2026-04-25T00:01:05+00:00,10.940818,274263,797,25067.869697,active
2026-05-05T22:35:51.664592+00:00,sXV44nHGfAA,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-05-03T09:00:00+00:00,2.56657,26374,793,10275.971433,early
2026-05-05T22:35:51.664592+00:00,PbH29W90aw4,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,2026-05-05T12:52:48+00:00,0.404904,2112,793,5216.051212,first_24h
2026-05-05T22:35:51.664592+00:00,dhbt8y_LXQY,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,2026-04-24T17:15:03+00:00,11.222785,516889,792,46057.106146,active
2026-05-05T22:35:51.664592+00:00,qxj4Sr5Cm24,UC1yNl2E66ZzKApQdRuTQ4tw,Sabine Hossenfelder,2026-05-02T15:01:20+00:00,3.315644,66358,777,20013.608216,early
2026-05-05T22:35:51.664592+00:00,yy_J5fdELm0,UCM55RjebjSevVWPnj2LEymw,viyaura,2026-04-28T14:48:52+00:00,7.324302,121995,774,16656.194679,active
2026-05-05T22:35:51.664592+00:00,wEb6ULf3TzU,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,2026-04-26T19:15:08+00:00,9.139394,579475,772,63404.094407,active
2026-05-05T22:35:51.664592+00:00,-uUlnDjQxhg,UC1yNl2E66ZzKApQdRuTQ4tw,Sabine Hossenfelder,2026-04-28T15:00:00+00:00,7.31657,381747,770,52175.677947,active
2026-05-05T22:35:51.664592+00:00,f9AFrDB-73g,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,2026-05-02T16:30:14+00:00,3.253908,42256,765,12986.230711,early
2026-05-05T22:35:51.664592+00:00,9VyCOVdFpL8,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-29T09:00:00+00:00,6.56657,138194,763,21045.081374,early
2026-05-05T22:35:51.664592+00:00,zj0BKLv9r8Y,UC4jlzJyMNQkkcEcCN3EFG7g,Brin,2026-04-23T22:33:25+00:00,12.001698,101754,753,8478.300321,active
2026-05-05T22:35:51.664592+00:00,toJGQUZbdqc,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-03T17:01:09+00:00,2.232438,11513,749,5157.142102,early
2026-05-05T22:35:51.664592+00:00,_9bYQ2tvc_s,UCV5cU7ORoUCCAT79kSrOJmg,Ricardo Alcaraz,2026-04-23T19:08:53+00:00,12.143735,239810,738,19747.631186,active
2026-05-05T22:35:51.664592+00:00,AHyZdLVYJfc,UCPdaxSov0mgwh77JvjQO2jQ,Man Carrying Thing,2026-04-22T21:12:51+00:00,13.057647,195392,735,14963.798608,active
2026-05-05T22:35:51.664592+00:00,MlcUa5-3G68,UCHMSzZaVrEjK35aYK3J7Htw,Pequeño Cerdo Capitalista,2026-04-30T23:00:22+00:00,4.982982,22353,714,4485.868101,early
2026-05-05T22:35:51.664592+00:00,3REHDZgXE1k,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-05-04T11:00:00+00:00,1.483237,19759,704,13321.539309,early
2026-05-05T22:35:51.664592+00:00,AzNb2nQrM7U,UC-bFpJCtP1lXn5vBxJ0b9dw,Diego Revuelta,2026-04-26T14:00:27+00:00,9.357924,64339,703,6875.349704,active
2026-05-05T22:35:51.664592+00:00,2gFNJ6_ogzg,UCbUYAYd1WUznxEEl498z7vA,Woshingo Streams,2026-04-28T23:00:04+00:00,6.983191,78773,703,11280.373113,early
2026-05-05T22:35:51.664592+00:00,rn0fCmYeDaI,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-04T21:00:54+00:00,1.065945,3486,703,3270.337588,early
2026-05-05T22:35:51.664592+00:00,_jxLMMcKmRQ,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,2026-04-28T22:34:45+00:00,7.000772,378331,699,54041.325728,active
2026-05-05T22:35:51.664592+00:00,mbGPgjXCx24,UCJQQVLyM6wtPleV4wFBK06g,VisualPolitik,2026-04-28T16:27:07+00:00,7.256073,291080,677,40115.362676,active
2026-05-05T22:35:51.664592+00:00,Gl_2LVRaM8U,UCX9NJ471o7Wie1DQe94RVIg,Fazt,2026-05-04T01:54:40+00:00,1.861941,11988,673,6438.442464,early
2026-05-05T22:35:51.664592+00:00,MWrMtRjLhjk,UCPgVPrgqpALC1s2e63fgKyg,elWacky,2026-04-28T20:00:24+00:00,7.107959,203173,660,28583.873373,active
2026-05-05T22:35:51.664592+00:00,WwEyLRmGU9g,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,2026-04-29T16:30:13+00:00,6.25392,63826,660,10205.758948,early
2026-05-05T22:35:51.664592+00:00,q1l42BPzbIk,UC4mg-nKTVI9CWodPPqB5d3A,Luna Martínez ,2026-04-25T19:02:51+00:00,10.147924,115599,655,11391.393944,active
2026-05-05T22:35:51.664592+00:00,sbzsqNJuZvg,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-30T11:00:00+00:00,5.483237,62660,637,11427.556387,early
2026-05-05T22:35:51.664592+00:00,tUmd3tWCDKs,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2026-04-26T13:45:15+00:00,9.36848,157332,636,16793.7595,active
2026-05-05T22:35:51.664592+00:00,q8AEtTOo2ZU,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-04T18:31:08+00:00,1.16995,4081,634,3488.183256,early
2026-05-05T22:35:51.664592+00:00,KKwxanUOAd4,UCwd_qoS94df5orGoPLPnsxQ,Franco Pisso,2026-04-29T13:20:45+00:00,6.385494,65340,627,10232.567754,early
2026-05-05T22:35:51.664592+00:00,0VjrLsr61pk,UC55-mxUj5Nj3niXFReG44OQ,Platzi,2026-04-25T15:00:02+00:00,10.316547,152906,623,14821.432016,active
2026-05-05T22:35:51.664592+00:00,LkaaMQx9uZ0,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,2026-04-30T17:00:27+00:00,5.232924,73176,623,13983.768922,early
2026-05-05T22:35:51.664592+00:00,CE6tiT3Q6c4,UCOvzFyIAr32yspwxx77BHcQ,Rob Paper Clips,2026-04-29T23:00:12+00:00,5.983098,54423,617,9096.123781,early
2026-05-05T22:35:51.664592+00:00,oqoBSeL5GIU,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2026-04-27T15:38:49+00:00,8.289614,301535,615,36375.035074,active
2026-05-05T22:35:51.664592+00:00,wdCDxH9KBss,UCaVPhFg-Ax873wvhbNitsrQ,El Robot de Platón,2026-05-01T22:49:28+00:00,3.990552,60204,614,15086.634631,early
2026-05-05T22:35:51.664592+00:00,YR-4vFbwe18,UCX9NJ471o7Wie1DQe94RVIg,Fazt,2026-04-30T03:07:19+00:00,5.811489,37271,611,6413.33056,early
2026-05-05T22:35:51.664592+00:00,rfnB9MhBI44,UCbdSYaPD-lr1kW27UJuk8Pw,QuantumFracture,2026-04-24T13:10:46+00:00,11.392427,173157,605,15199.3074,active
2026-05-05T22:35:51.664592+00:00,Jnc7hVslXdk,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,2026-05-05T01:16:58+00:00,0.888121,3045,604,3428.58687,first_24h
2026-05-05T22:35:51.664592+00:00,q_ynGwBIxLk,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,2026-05-04T13:31:30+00:00,1.378029,4430,601,3214.73641,early
2026-05-05T22:35:51.664592+00:00,r2choiRm7k8,UCbUYAYd1WUznxEEl498z7vA,Woshingo Streams,2026-05-05T06:49:36+00:00,0.657126,3870,600,5889.281508,first_24h
2026-05-05T22:35:51.664592+00:00,nVHr2D6tnA4,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,2026-04-29T21:54:05+00:00,6.029012,175408,596,29093.987539,early
2026-05-05T22:35:51.664592+00:00,3OUrr_2UCYs,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2026-04-23T09:33:43+00:00,12.543156,961970,592,76692.819574,active
2026-05-05T22:35:51.664592+00:00,JRHTVNoJjb0,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,2026-05-03T20:00:10+00:00,2.108121,15566,587,7383.82664,early
2026-05-05T22:35:51.664592+00:00,wd_xh6gSSOs,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-27T07:00:00+00:00,8.649904,63908,577,7388.29009,active
2026-05-05T22:35:51.664592+00:00,IwjPma4PPTM,UCVt4ugq2txl_szlXAO7B3-g,Adrián Sáenz,2026-04-25T15:59:58+00:00,10.274927,78423,570,7632.462985,active
2026-05-05T22:35:51.664592+00:00,nnUFM61waQU,UCxFACDJ98idvo9Gq9M9AQgg,Moris Dieck | Finanzas e Inversiones ,2026-05-04T22:00:53+00:00,1.02429,2966,565,2895.664314,early
2026-05-05T22:35:51.664592+00:00,ckyeC880OPA,UC55-mxUj5Nj3niXFReG44OQ,Platzi,2026-04-22T01:37:58+00:00,13.873538,54014,563,3893.311137,active
