execution_date,channel_id,channel_name,videos_tracked,new_videos,total_views_delta,median_views_delta,avg_engagement_rate,channel_growth_7d,channel_growth_30d,channel_momentum_7d_vs_30d,channel_momentum_score,publish_frequency_7d,publish_frequency_30d,channel_consistency_score,channel_volatility_robust,top_video_id,top_video_title,top_video_views_delta,shorts_ratio,mid_ratio,long_ratio,metric_confidence_score
2026-05-18T02:10:49.522964+00:00,UCbUYAYd1WUznxEEl498z7vA,Woshingo Streams,26,1,24861,76,0.054791,306068,571101,2.296827,90.330789,7,21,8.527132,8.191571,p-C13Dm51mc,ESTE PODCAST ES TERRIBLE,11268,0,0,1,100
2026-05-18T02:10:49.522964+00:00,UCM55RjebjSevVWPnj2LEymw,viyaura,19,1,66036,2297.5,0.064677,977513,1981883,2.113819,86.768448,8,18,56.589147,2.390222,2r0m4TsyIxs,"These Emojis Should NOT Exist...(yes, again)",11067,0.578947,0.210526,0.210526,98.25
2026-05-18T02:10:49.522964+00:00,UCdNnEDbRWhanA1O8zhCn3ZA,Omar - Educación Financiera,17,1,22688,228,0.049834,162242,257513,2.700147,96.692112,7,14,31.007752,4.152299,-K1kl2SsKA8,¿Nu puede cerrarte cuentas? #shorts #nu #dinero #ahorros,10813,0.294118,0.470588,0.235294,94.75
2026-05-18T02:10:49.522964+00:00,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,72,1,39794,36,0.05003,473663,949715,2.137467,87.022901,18,64,15.503876,6,wIfSyH9wFjs,Elon Musk fabricará sus propios chips de IA,10402,0.055556,0.666667,0.277778,100
2026-05-18T02:10:49.522964+00:00,UC-bFpJCtP1lXn5vBxJ0b9dw,Diego Revuelta,3,1,11858,5929,0.046524,156887,193702,3.471171,98.727735,2,3,32.55814,3.653311,5LBnQ2OhJCQ,“Vivo en una TIENDA DE CAMPAÑA porque no puedo pagar un alquiler”,10324,0,0,1,70.25
2026-05-18T02:10:49.522964+00:00,UCb8GKeOvI7WsFUkB4UVAeXA,Cordura Artificial,5,0,13214,714,0.07968,166953,354006,2.021189,84.223919,1,5,61.24031,2.285714,Xknz4LiogTQ,"""NO es INFELICIDAD, es POBREZA""",9802,0.2,0,0.8,73.75
2026-05-18T02:10:49.522964+00:00,UC9RM-iSvTu1uPJb8X5yp3EQ,Wendover Productions,1,0,8848,8848,0.032275,144692,529246,1.171683,73.282443,0,0,96.124031,0.859327,GREaEG_0Xcw,How Car Dealerships Scam America,8848,0,0,1,56.75
2026-05-18T02:10:49.522964+00:00,UCBBWpss2iXVXtTzl7-4eWbg,Jessica Fernández García,24,1,15265,16,0.033385,139311,450162,1.326294,75.826972,7,20,1.550388,11.762712,XCs9UO44RmA,Escúchalo completo en Más Allá del Rosa en YouTube,8191,0.041667,0.833333,0.125,100
2026-05-18T02:10:49.522964+00:00,UCSPLhwvj0gBufjDRzSQb3GQ,BobbyBroccoli,1,0,7963,7963,0.046344,253529,253529,4.285714,99.618321,1,1,99.224806,0.451499,ZVzRMrLmQCc,Welcome to Ford Nation,7963,0,0,1,50.5
2026-05-18T02:10:49.522964+00:00,UCV5cU7ORoUCCAT79kSrOJmg,Ricardo Alcaraz,3,0,9735,1530,0.084789,143089,224974,2.72582,96.946565,1,3,67.44186,2.072672,iW-xD8UiTZQ,Estas cuentas te dan lástima para estafarte,7494,0,0,1,70.25
