execution_date,video_id,channel_id,video_age_days,content_format,short_term_eligible,mid_term_eligible,long_term_eligible,evergreen_eligible,trend_burst_eligible,metadata_lift_eligible,channel_baseline_eligible,confidence_reason
2026-05-20T12:05:48.986097+00:00,NbcOjP9Cm0I,UCLe_q9axMaeTbjN0hy1Z9xA,3.587129,shorts,False,False,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,Gab74WWEIZQ,UC415bOPUcGSamy543abLmRA,7.884907,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,C-nqRY6WLZQ,UCvCfpQXRXdJdL07pzTIA6Cw,2.932396,shorts,True,False,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,w-rkrhwKSsM,UCrPseYLGpNygVi34QpGNqpA,5.143298,shorts,False,True,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,4axpJyXIHIA,UCWJ2lWNubArHWmf3FIHbfcQ,1.307546,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,5gEVH7gXaZw,UCJ5v_MCY6GNUBTO8-D3XoAg,1.423542,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,IYE8unDF71c,UCBi2mrWuNuyYy4gbM6fU18Q,1.098495,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,WYrOPs0ICcQ,UCJ5v_MCY6GNUBTO8-D3XoAg,1.411018,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,83VQw4ZttZg,UCJ5v_MCY6GNUBTO8-D3XoAg,1.676493,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,3UW3HIfih5Y,UCK1i2UviaXLUNrZlAFpw_jA,3.878993,shorts,False,False,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,6o3b6eguC-8,UCJ5v_MCY6GNUBTO8-D3XoAg,1.402708,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,ZNCfnCkgJwM,UCJ5v_MCY6GNUBTO8-D3XoAg,1.490069,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,SAW6MZMvkgs,UCJ5v_MCY6GNUBTO8-D3XoAg,1.637268,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,d5e6YIVxGfU,UCQHX6ViZmPsWiYSFAyS0a3Q,7.012373,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,akd0E2mjJYk,UCJ5v_MCY6GNUBTO8-D3XoAg,1.418727,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,nZ0flY52BCM,UCUyDOdBWhC1MCxEjC46d-zw,3.544826,shorts,False,False,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,ZLO6MsRp67c,UCWJ2lWNubArHWmf3FIHbfcQ,1.357754,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,qgzwtKsXCMo,UCQHX6ViZmPsWiYSFAyS0a3Q,19.483866,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,xO9ikc0YJo0,UCvCfpQXRXdJdL07pzTIA6Cw,5.89169,shorts,False,True,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,zDpDYPUKnAk,UCUsm-fannqOY02PNN67C0KA,6.357778,shorts,False,True,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,B-ItijCEM4I,UCWJ2lWNubArHWmf3FIHbfcQ,1.395544,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,qdw0A4kS0FI,UCupvZG-5ko_eiXAupbDfxWw,1.85316,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,dDjCzAQeppo,UCWJ2lWNubArHWmf3FIHbfcQ,1.368449,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,mS13Z_za4t0,UCLe_q9axMaeTbjN0hy1Z9xA,3.836585,shorts,False,False,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,ZTBuEaMeGAc,UCjiXtODGCCulmhwypZAWSag,3.79537,shorts,False,False,False,False,True,False,False,insufficient_channel_baseline
2026-05-20T12:05:48.986097+00:00,JlwgEBp3UHo,UCWJ2lWNubArHWmf3FIHbfcQ,1.324629,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,HatYL1BTa0w,UCi7TVXyvrIwqeS9tfYD8UDA,1.733484,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,p5JPGLcgdNg,UCvCfpQXRXdJdL07pzTIA6Cw,4.792326,shorts,False,True,False,False,True,False,True,ok
