execution_date,channel_id,channel_name,videos_tracked,new_videos,total_views_delta,median_views_delta,avg_engagement_rate,channel_growth_7d,channel_growth_30d,channel_momentum_7d_vs_30d,channel_momentum_score,publish_frequency_7d,publish_frequency_30d,channel_consistency_score,channel_volatility_robust,top_video_id,top_video_title,top_video_views_delta,shorts_ratio,mid_ratio,long_ratio,metric_confidence_score
2026-05-18T02:10:49.522964+00:00,UCoLrcjPV5PbUrUyXq5mjc_A,MLB,76,76,0,,0.021638,0,0,0,36.124402,76,76,100,,,,,1,0,0,95
2026-05-18T02:10:49.522964+00:00,UCpcTrCXblq78GZrTUTLWeBw,FIFA,27,27,0,,0.031504,0,0,0,36.124402,27,27,100,,,,,0.962963,0.037037,0,95
2026-05-18T02:10:49.522964+00:00,UCTl3QQTvqHFjurroKxexy2Q,Olympics,20,20,0,,0.018449,0,0,0,36.124402,20,20,100,,,,,1,0,0,95
2026-05-18T02:10:49.522964+00:00,UCTv-XvfzLX3i4IGWAm4sbmA,LALIGA EA SPORTS,67,67,0,,0.034363,0,0,0,36.124402,67,67,100,,,,,1,0,0,95
2026-05-18T02:10:49.522964+00:00,UCiWLfSweyRNmLpgEHekhoAg,ESPN,164,164,0,,0.015486,0,0,0,36.124402,164,164,100,,,,,1,0,0,95
2026-05-18T02:10:49.522964+00:00,UC08mnbiC4FykqpHqbEWgFcg,ESPN Deportes,48,48,0,,0.024977,0,0,0,36.124402,48,48,100,,,,,0.875,0.125,0,95
2026-05-18T02:10:49.522964+00:00,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,3,3,0,,0.030981,0,0,0,36.124402,3,3,100,,,,,1,0,0,44
2026-05-18T02:10:49.522964+00:00,UCRijo3ddMTht_IHyNSNXpNQ,Dude Perfect,2,2,0,,0.015807,0,0,0,36.124402,2,2,100,,,,,1,0,0,41
2026-05-18T02:10:49.522964+00:00,UCY30JRSgfhYXA6i6xX1erWg,Smosh,2,2,0,,0.055174,0,0,0,36.124402,2,2,100,,,,,1,0,0,41
2026-05-18T02:10:49.522964+00:00,UC4PooiX37Pld1T8J5SYT-SQ,Good Mythical Morning,3,3,0,,0.025259,0,0,0,36.124402,3,3,100,,,,,1,0,0,44
2026-05-18T02:10:49.522964+00:00,UCcgVECVN4OKV6DH1jLkqmcA,Jake Paul,6,6,0,,0.022237,0,0,0,36.124402,6,6,100,,,,,1,0,0,53
2026-05-18T02:10:49.522964+00:00,UCGmnsW623G1r-Chmo5RB4Yw,KSI,3,3,0,,0.022949,0,0,0,36.124402,3,3,100,,,,,1,0,0,44
2026-05-18T02:10:49.522964+00:00,UCDogdKl7t7NHzQ95aEwkdMw,Sidemen,1,1,0,,0.059463,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCYiGq8XF7YQD00x7wAd62Zg,JuegaGerman,1,1,0,,0.036442,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCCEmjNPpJYhGDgaEqeeA4HA,TheGrefg,3,3,0,,0.026961,0,0,0,36.124402,3,3,100,,,,,1,0,0,44
2026-05-18T02:10:49.522964+00:00,UCTHaNTsP7hsVgBxARZTuajw,LUZU TV,41,41,0,,0.024588,0,0,0,36.124402,41,41,100,,,,,1,0,0,95
2026-05-18T02:10:49.522964+00:00,UCoGDh1Xa3kUCpok24JN5DKA,enchufetv,5,5,0,,0.044373,0,0,0,36.124402,5,5,100,,,,,1,0,0,50
2026-05-18T02:10:49.522964+00:00,UCBYyJBCtCvgqA4NwtoPMwpQ,The Wild Project,4,4,0,,0.031001,0,0,0,36.124402,4,4,100,,,,,1,0,0,47
2026-05-18T02:10:49.522964+00:00,UC5rJaxmE3UyVz59OGxbPdAg,Noticias Robotitus ,1,1,0,,0.040605,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCUXLlsi8mQeP0TvGbmSn8iw,Sopitas,1,1,0,,0.026719,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCq2otJm7A6jGGcGFEks0HVw,Se Regalan Dudas Podcast,3,3,0,,0.030875,0,0,0,36.124402,3,3,100,,,,,1,0,0,44
2026-05-18T02:10:49.522964+00:00,UC2iUwfYi_1FCGGqhOUNx-iA,ScreenRant,5,5,0,,0.016836,0,0,0,36.124402,5,5,100,,,,,1,0,0,50
2026-05-18T02:10:49.522964+00:00,UCYUQQgogVeQY8cMQamhHJcg,CinemaSins,9,9,0,,0.011286,0,0,0,36.124402,9,9,100,,,,,1,0,0,62
2026-05-18T02:10:49.522964+00:00,UCcAd5Np7fO8SeejB1FVKcYw,Best Ever Food Review Show,1,1,0,,0.018484,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCJHA_jMfCvEnv-3kRjTCQXw,Binging with Babish,2,2,0,,0.018093,0,0,0,36.124402,2,2,100,,,,,1,0,0,41
2026-05-18T02:10:49.522964+00:00,UCfyehHM_eo4g5JUyWmms2LA,Sorted Food,2,2,0,,0.020766,0,0,0,36.124402,2,2,100,,,,,1,0,0,41
2026-05-18T02:10:49.522964+00:00,UCRzPUBhXUZHclB7B5bURFXw,Eater,1,1,0,,0.023782,0,0,0,36.124402,1,1,100,,,,,0,1,0,38
2026-05-18T02:10:49.522964+00:00,UCmObdAaNbtVVR1OkKUsdgqg,Las Recetas de MJ,2,2,0,,0.050317,0,0,0,36.124402,2,2,100,,,,,0,1,0,41
2026-05-18T02:10:49.522964+00:00,UCucNB6GOncGkTMB55ZrjYvg,Recetas de Esbieta,1,1,0,,0.025013,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UC0QHWhjbe5fGJEPz3sVb6nw,Doctor Mike,1,1,0,,0.046266,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCddn8dUxYdgJz3Qr5mjADtA,NutritionFacts.org,2,2,0,,0.0944,0,0,0,36.124402,2,2,100,,,,,1,0,0,41
2026-05-18T02:10:49.522964+00:00,UClHVl2N3jPEbkNJVx-ItQIQ,HealthyGamerGG,11,11,0,,0.055082,0,0,0,36.124402,11,11,100,,,,,0.363636,0.636364,0,68
2026-05-18T02:10:49.522964+00:00,UCE_M8A5yxnLfW0KghEeajjw,Apple,5,5,0,,0.007543,0,0,0,36.124402,5,5,100,,,,,1,0,0,50
2026-05-18T02:10:49.522964+00:00,UCK8sQmJBp8GCxrOtXWBpyEA,Google,2,2,0,,0.031765,0,0,0,36.124402,2,2,100,,,,,1,0,0,41
2026-05-18T02:10:49.522964+00:00,UC04FyDIvYXNecpbG8gyOw4A,Meta,2,2,0,,0.02234,0,0,0,36.124402,2,2,100,,,,,1,0,0,41
2026-05-18T02:10:49.522964+00:00,UCuFFtHWoLl5fauMMD5Ww2jA,CBC News,4,4,0,,0.014073,0,0,0,36.124402,4,4,100,,,,,1,0,0,47
2026-05-18T02:10:49.522964+00:00,UCoMdktPbSTixAyNGwb-UYkQ,Sky News,16,16,0,,0.011894,0,0,0,36.124402,16,16,100,,,,,1,0,0,83
2026-05-18T02:10:49.522964+00:00,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,4,4,0,,0.012203,0,0,0,36.124402,4,4,100,,,,,1,0,0,47
2026-05-18T02:10:49.522964+00:00,UChqUTb7kYRX8-EiaN3XFrSQ,Reuters,125,125,0,,0.01867,0,0,0,36.124402,125,125,100,,,,,1,0,0,95
2026-05-18T02:10:49.522964+00:00,UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,102,102,0,,0.023131,0,0,0,36.124402,102,102,100,,,,,0.990196,0.009804,0,95
2026-05-18T02:10:49.522964+00:00,UCNye-wNBqNL5ZzHSJj3l8Bg,Al Jazeera English,72,72,0,,0.048053,0,0,0,36.124402,72,72,100,,,,,0.527778,0.472222,0,95
2026-05-18T02:10:49.522964+00:00,UCknLrEdhRCp1aegoMqRaCZg,DW News,17,17,0,,0.025848,0,0,0,36.124402,17,17,100,,,,,1,0,0,86
2026-05-18T02:10:49.522964+00:00,UCz8QaiQxApLq8sLNcszYyJw,Firstpost,34,34,0,,0.009693,0,0,0,36.124402,34,34,100,,,,,1,0,0,95
2026-05-18T02:10:49.522964+00:00,UCTrQ7HXWRRxr7OsOtodr2_w,Channel 4 News,39,39,0,,0.013137,0,0,0,36.124402,39,39,100,,,,,1,0,0,95
2026-05-18T02:10:49.522964+00:00,UCsN32BtMd0IoByjJRNF12cw,60 Minutes,28,28,0,,0.020425,0,0,0,36.124402,28,28,100,,,,,0.428571,0.571429,0,95
2026-05-18T02:10:49.522964+00:00,UC6ZFN9Tx6xh-skXCuRHCDpQ,PBS NewsHour,13,13,0,,0.016964,0,0,0,36.124402,13,13,100,,,,,0.923077,0.076923,0,74
2026-05-18T02:10:49.522964+00:00,UCFxHplbcoJK9m70c4VyTIxg,MILENIO,30,30,0,,0.0166,0,0,0,36.124402,30,30,100,,,,,1,0,0,95
2026-05-18T02:10:49.522964+00:00,UCt7k7y_xTkkc1Jeh7cdAjDQ,SinEmbargo Al Aire,1,1,0,,0.073014,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCqaOSuXiGdnuoqXBda-XD2A,Canal Once,3,3,0,,0.024804,0,0,0,36.124402,3,3,100,,,,,1,0,0,44
2026-05-18T02:10:49.522964+00:00,UC9MAhZQQd9egwWCxrwSIsJQ,HISTORY,7,7,0,,0.023983,0,0,0,36.124402,7,7,100,,,,,0.142857,0.857143,0,56
2026-05-18T02:10:49.522964+00:00,UCW39zufHfsuGgpLviKh297Q,DW Documentary,1,1,0,,0.020542,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCH4BNI0-FOK2dMXoFtViWHw,Be Smart,1,1,0,,0.068633,0,0,0,36.124402,1,1,100,,,,,0,1,0,38
2026-05-18T02:10:49.522964+00:00,UCeiYXex_fwgYDonaTcSIk6w,MinuteEarth,1,1,0,,0.05907,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCrPseYLGpNygVi34QpGNqpA,Ludwig,6,6,0,,0.028647,0,0,0,36.124402,6,6,100,,,,,1,0,0,53
2026-05-18T02:10:49.522964+00:00,UChXKjLEzAB1K7EZQey7Fm1Q,Pokimane,1,1,0,,0.06231,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCvCfpQXRXdJdL07pzTIA6Cw,Kai Cenat Live,14,14,0,,0.023892,0,0,0,36.124402,14,14,100,,,,,1,0,0,77
2026-05-18T02:10:49.522964+00:00,UCWsDFcIhY2DBi3GB5uykGXA,IShowSpeed,2,2,0,,0.037718,0,0,0,36.124402,2,2,100,,,,,1,0,0,41
2026-05-18T02:10:49.522964+00:00,UCey-eDTR5J6xU6pZ2f4guoA,Adin Live,7,7,0,,0.029175,0,0,0,36.124402,7,7,100,,,,,1,0,0,56
2026-05-18T02:10:49.522964+00:00,UCWxlUwW9BgGISaakjGM37aw,Valkyrae,3,3,0,,0.032799,0,0,0,36.124402,3,3,100,,,,,1,0,0,44
2026-05-18T02:10:49.522964+00:00,UCujyjxsq5FZNVnQro51zKSQ,fuslie,7,7,0,,0.026685,0,0,0,36.124402,7,7,100,,,,,1,0,0,56
2026-05-18T02:10:49.522964+00:00,UCtoaZpBnrd0lhycxYJ4MNOQ,HasanAbi,1,1,0,,0.03859,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCDK9qD5DAQML-pzrtA7A4oA,OfflineTV,2,2,0,,0.029701,0,0,0,36.124402,2,2,100,,,,,1,0,0,41
2026-05-18T02:10:49.522964+00:00,UC3tNpTOHsTnkmbwztCs30sA,Northernlion,1,1,0,,0.03207,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCtu2BCnJoFGRBOuIh570QWw,Sodapoppin,1,1,0,,0.014407,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCjiXtODGCCulmhwypZAWSag,Jynxzi,1,1,0,,0.020542,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCi7TVXyvrIwqeS9tfYD8UDA,DjMaRiiO,12,12,0,,0.030832,0,0,0,36.124402,12,12,100,,,,,1,0,0,71
2026-05-18T02:10:49.522964+00:00,UCaY_-ksFSQtTGk0y1HA_3YQ,Ibai,2,2,0,,0.071801,0,0,0,36.124402,2,2,100,,,,,1,0,0,41
2026-05-18T02:10:49.522964+00:00,UCYVinkwSX7szARULgYpvhLw,Ali-A,7,7,0,,0.02012,0,0,0,36.124402,7,7,100,,,,,1,0,0,56
2026-05-18T02:10:49.522964+00:00,UCTkXRDQl0luXxVQrRQvWS6w,Dream,1,1,0,,0.056818,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCA2tt9GSU2sl8rAqjlLR3mQ,GeorgeNotFound,1,1,0,,0.042563,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCqynl7rdtktKMQESdSBmE-g,Sapnap,2,2,0,,0.04393,0,0,0,36.124402,2,2,100,,,,,1,0,0,41
2026-05-18T02:10:49.522964+00:00,UCzYfz8uibvnB7Yc1LjePi4g,Aphmau,5,5,0,,0.029455,0,0,0,36.124402,5,5,100,,,,,1,0,0,50
2026-05-18T02:10:49.522964+00:00,UC-cnbLlplnXA4oc7rR21qzg,Lyna,2,2,0,,0.01395,0,0,0,36.124402,2,2,100,,,,,1,0,0,41
2026-05-18T02:10:49.522964+00:00,UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,4,4,0,,0.034363,0,0,0,36.124402,4,4,100,,,,,1,0,0,47
2026-05-18T02:10:49.522964+00:00,UCt-k6JwNWHMXDBGm9IYHdsg,J Balvin,1,1,0,,0.02537,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCeLHszkByNZtPKcaVXOCOQQ,Post Malone,1,1,0,,0.053765,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,11,11,0,,0.099922,0,0,0,36.124402,11,11,100,,,,,1,0,0,68
2026-05-18T02:10:49.522964+00:00,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,1,1,0,,0.166114,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,4,4,0,,0.113836,0,0,0,36.124402,4,4,100,,,,,1,0,0,47
2026-05-18T02:10:49.522964+00:00,UCBVjMGOIkavEAhyqpxJ73Dw,Maroon 5,1,1,0,,0.033418,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCiMhD4jzUqG-IgPzUmmytRQ,Queen Official,3,3,0,,0.060263,0,0,0,36.124402,3,3,100,,,,,1,0,0,44
2026-05-18T02:10:49.522964+00:00,UChGJGhZ9SOOHvBB0Y4DOO_w,Ryan's World,7,7,0,,0.008117,0,0,0,36.124402,7,7,100,,,,,1,0,0,56
2026-05-18T02:10:49.522964+00:00,UCgFXm4TI8htWmCyJ6cVPG_A,Toys and Colors,1,1,0,,0.009831,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCVzLLZkDuFGAE2BGdBuBNBg,Bluey - Official Channel,1,1,0,,0.016883,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCAOtE1V7Ots4DjM8JLlrYgg,Peppa Pig - Official Channel,3,3,0,,0.011893,0,0,0,36.124402,3,3,100,,,,,1,0,0,44
2026-05-18T02:10:49.522964+00:00,UC5PYHgAzJ1wLEidB58SK6Xw,Blippi - Educational Videos for Kids,5,5,0,,0.009937,0,0,0,36.124402,5,5,100,,,,,1,0,0,50
2026-05-18T02:10:49.522964+00:00,UCoookXUzPciGrEZEXmh4Jjg,Sesame Street,1,1,0,,0.012323,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCUe6ZpY6TJ0no8jI4l2iLxw,Nick Jr.,1,1,0,,0.009407,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCMsgXPD3wzzt8RxHJmXH7hQ,Cartoon Network,1,1,0,,0.031881,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCu59yAFE8fM0sVNTipR4edw,Masha and The Bear,3,3,0,,0.010315,0,0,0,36.124402,3,3,100,,,,,1,0,0,44
2026-05-18T02:10:49.522964+00:00,UC4NALVCmcmL5ntpV0thoH6w,LooLoo Kids - Nursery Rhymes and Children's Songs,1,1,0,,0.007634,0,0,0,36.124402,1,1,100,,,,,1,0,0,38
2026-05-18T02:10:49.522964+00:00,UCvksjnr7kInzcIjMpJpqF2A,Little Angel: Nursery Rhymes & Kids Songs,2,2,0,,0.006447,0,0,0,36.124402,2,2,100,,,,,1,0,0,41
2026-05-18T02:10:49.522964+00:00,UC2xjgvWb9cx5F637XjsUNxw,toycantando,3,3,0,,0.010362,0,0,0,36.124402,3,3,100,,,,,1,0,0,44
2026-05-18T02:10:49.522964+00:00,UCYQo8CdhXD22qfwUBUw591Q,El Payaso Plim Plim,4,4,0,,0,0,0,0,36.124402,4,4,100,,,,,1,0,0,47
2026-05-18T02:10:49.522964+00:00,UCFJJziTVsiIVSyRKvXHX37g,Canticos - Bilingual Nursery Rhymes & Kids Songs,5,5,0,,0.0093,0,0,0,36.124402,5,5,100,,,,,1,0,0,50
2026-05-18T02:10:49.522964+00:00,UC4YImPQT-_0kCh5joATwyhw,Blippi en Español,2,2,0,,0.010368,0,0,0,36.124402,2,2,100,,,,,1,0,0,41
2026-05-18T02:10:49.522964+00:00,UCtwslQPB_xJfaFuZv0OETNw,Kings League Spain,53,53,0,,0.026014,0,0,0,36.124402,53,53,100,,,,,1,0,0,95
2026-05-18T02:10:49.522964+00:00,UC-2hhqBG5Su7s91_HmhaODQ,Fox Deportes,60,60,0,,0.017479,0,0,0,36.124402,60,60,100,,,,,1,0,0,95
2026-05-18T02:10:49.522964+00:00,UCurvRE5fGcdUgCYWgh-BDsg,DAZN Boxing,50,50,0,,0.014326,0,0,0,36.124402,50,50,100,,,,,1,0,0,95
