video_id,lsa_1,lsa_2,lsa_3,lsa_4,lsa_5,lsa_6,lsa_7,lsa_8,lsa_9,lsa_10,lsa_11,lsa_12,lsa_13,lsa_14,lsa_15,lsa_16,lsa_17,lsa_18,lsa_19,lsa_20
Xcmg2noBQOw,0.14736594,-0.02982042,0.11880955,0.09389383,-0.19103799,-0.10089083,-0.12279137,0.13237079,-0.07171264,0.03021901,0.04227651,-0.07066218,0.02957853,0.06312621,0.03937836,0.02382921,-0.02280603,0.00993393,-0.00561888,-0.04016038
JxM9FGa1xjw,0.05741191,0.02785414,0.14160933,0.08410144,-0.0581999,0.10256021,0.57222694,0.32906492,0.01044984,-0.00416387,0.03675949,0.04191308,0.06107981,-0.02447219,-0.00877795,-0.07306725,-0.08395445,-0.14086664,0.00187644,-0.1448315
DfeXyiagVDE,0.05720504,0.06135238,0.05790007,0.0399387,-0.06732237,0.01015783,0.04811386,-0.09078124,0.01189218,0.00291283,-0.08650508,-0.04847391,0.03745329,0.03069586,0.01039891,0.09683282,-0.00058053,0.03744696,0.07892193,0.01657353
PZ2yduZysf0,0.71333117,1.16307623,-0.31050084,-0.07590645,0.11471866,-0.00427505,-0.0212,0.05264858,-0.00885412,-0.00028612,0.02172968,0.0174409,0.01320609,0.0025665,-0.01315689,-0.00290572,0.00276843,-0.01500828,0.01863816,-0.02268342
uAOfsghz2NY,0.4628178,0.68212737,-0.03996742,-0.06960539,0.06519653,-0.01336968,0.01353987,-0.01349394,-0.02149513,-0.00856864,0.01828346,0.01234177,-0.21363479,-0.12859107,0.0716678,-0.06316123,-0.02923542,0.08057681,-0.12049078,0.12064938
aNfOwttNQcg,0.71333117,1.16307623,-0.31050084,-0.07590645,0.11471866,-0.00427505,-0.0212,0.05264858,-0.00885412,-0.00028612,0.02172968,0.0174409,0.01320609,0.0025665,-0.01315689,-0.00290572,0.00276843,-0.01500828,0.01863816,-0.02268342
Xq-4lUaLIp8,0.12358007,0.1107372,0.09666046,0.08864732,-0.10389621,-0.00663471,0.02271167,-0.09575907,0.02148959,-0.0347538,0.00271498,-0.05117231,0.05296033,0.00553243,-0.00110543,0.09519368,0.14475217,-0.07234403,0.00417935,-0.18468112
mTqDtRTKvqE,0.71333117,1.16307623,-0.31050084,-0.07590645,0.11471866,-0.00427505,-0.0212,0.05264858,-0.00885412,-0.00028612,0.02172968,0.0174409,0.01320609,0.0025665,-0.01315689,-0.00290572,0.00276843,-0.01500828,0.01863816,-0.02268342
lrl7lslhv2s,0.71333117,1.16307623,-0.31050084,-0.07590645,0.11471866,-0.00427505,-0.0212,0.05264858,-0.00885412,-0.00028612,0.02172968,0.0174409,0.01320609,0.0025665,-0.01315689,-0.00290572,0.00276843,-0.01500828,0.01863816,-0.02268342
BPt0fwBCDbQ,0.07526241,0.07127085,0.0765345,0.07694444,-0.08088428,0.00317588,0.02649003,-0.07730381,0.01209096,-0.02613344,0.00246164,-0.01377566,0.11813708,0.04963038,0.01083684,-0.00788014,0.13726097,-0.09796681,-0.04494594,-0.15089405
Enic64S66_s,0.71333117,1.16307623,-0.31050084,-0.07590645,0.11471866,-0.00427505,-0.0212,0.05264858,-0.00885412,-0.00028612,0.02172968,0.0174409,0.01320609,0.0025665,-0.01315689,-0.00290572,0.00276843,-0.01500828,0.01863816,-0.02268342
YldxYShWvGE,0.11097532,0.08531298,0.07256924,0.06774774,-0.08029517,0.01741467,0.03474309,-0.07959782,0.00825221,-0.00698148,-0.09816971,-0.03117413,0.01574815,0.01902174,0.05474915,0.01704859,0.21399868,-0.06800851,-0.10288349,-0.19537402
QeK4l-iH51Y,0.13846266,0.12084312,0.07157563,0.03942916,-0.05160903,0.01759626,0.03605416,-0.11448203,0.0952445,-0.00401268,-0.11651528,-0.05951512,0.05525185,0.08445764,-0.0267437,0.00666459,0.08632428,-0.06713041,0.032134,-0.11296403
tqD_yn5Y_zQ,0.12470475,0.10378649,0.08872308,0.09480171,-0.10568736,-0.00568579,0.01111168,-0.11045884,-0.00479496,-0.0837846,0.20825001,0.05243048,0.01892182,-0.02109602,-0.0087943,-0.02476446,0.09710137,-0.07047124,-0.05932664,-0.08072522
q__FKs64J28,0.07836855,0.04856083,0.09503266,0.06235028,-0.10320146,0.03343953,0.06632696,-0.17620363,-0.00520878,0.01463223,-0.05043234,0.21023519,0.08735477,-0.00901103,-0.05830669,-0.10587908,-0.01394875,-0.01516601,0.06667996,0.04664155
0O8CF6F7CVs,0.05301287,0.04942731,0.07084321,0.00326186,-0.03049283,0.02180971,0.02847634,-0.05870338,0.01431112,0.01830487,-0.06200032,-0.03409973,-0.01117721,0.01713466,-0.00763315,0.00487958,-0.00644047,-0.0297287,-0.01973633,-0.0247945
kp1dLUox9_Y,0.0636021,0.00440089,0.08705151,0.05585118,-0.09401076,0.00180969,0.05045869,-0.06420055,-0.02978881,-0.02495355,-0.01000152,0.17496405,0.05975001,-0.00360309,0.00093722,-0.01621184,-0.06642014,0.05012916,0.11112826,0.09662446
FR04V2DkErI,0.09311368,-0.00936508,0.08392948,0.06582846,-0.08468681,-0.01189668,-0.02069669,-0.06311037,0.01404471,-0.06485754,0.27217104,-0.0571226,0.01282991,-0.05929568,-0.0342835,0.00279029,0.03989832,-0.0594355,0.02129937,0.01499112
raie7EtagZk,0.0946502,0.02505045,0.05541941,0.03729872,-0.06071913,-0.00168621,0.0133664,-0.05873897,0.00725645,-0.03263038,0.10163771,0.01938986,-0.0679649,0.03603262,-0.00449015,-0.04899544,0.01271534,-0.00126974,0.02063222,-0.00839551
6cUe6qrXxJU,0.01705747,0.00405155,0.03916901,0.02870401,-0.03082259,0.02123062,-0.01333292,0.00072228,-0.01593098,0.0130156,-0.03858466,0.02031845,-0.00081895,0.02455973,0.03882571,-0.02436955,0.0111296,-0.03705568,0.02140058,-0.01748739
au_CNv7ZBS4,0.04157808,0.01048685,0.08712305,0.03950622,-0.07144748,0.01090584,0.00651767,-0.0103713,-0.02425705,-0.00785042,-0.03073046,0.0382765,0.02741892,-0.03046621,-0.05936276,0.0425143,0.06448012,-0.02472379,-0.01719675,-0.0080506
9361MUAmA24,0.10759139,-0.01557391,0.08847695,0.04702461,-0.10458176,0.00140552,-0.00100993,0.01594831,0.00576987,0.0070609,-0.08662528,0.0388677,-0.17599869,-0.07313311,0.13077538,-0.11347338,0.10747511,0.04271182,-0.07506947,0.04199814
9T90MfOpaZY,0.06345955,0.0042038,0.05770488,0.0250332,-0.02863631,0.02247457,0.02908004,-0.02788967,0.00517787,-0.00685875,-0.00095965,-0.01175618,-0.05493946,-0.08127276,0.0188722,0.03911695,-0.07253209,-0.03101103,-0.03061904,0.00504818
5qoKwHygsy8,0.07381557,0.03588587,0.11724186,0.1727893,0.00322525,-0.0145665,-0.00968149,-0.06519664,0.00363371,-0.02213818,0.10341982,-0.04878152,-0.02922654,0.00149033,-0.00373134,-0.02553561,-0.04217959,-0.05285535,0.0264921,0.05239894
87jnYKGVetM,0.01432782,0.00250285,0.04040318,0.03100354,-0.01670908,0.20446472,-0.07757572,0.01758673,-0.00287034,0.00785633,0.03014677,0.01835163,-0.01551258,0.00447615,-0.13242854,0.0030257,-0.05976907,0.03485069,0.03002652,-0.02775095
zyJ1yZwX_tE,0.01877467,0.01225839,0.05237146,0.01280732,-0.00525476,0.12217375,-0.03199997,0.02041043,-0.01151006,-0.06589341,-0.03289726,0.01237095,-0.02007572,-0.06494705,-0.03117567,0.01376654,0.00327776,0.09309557,-0.06669804,-0.02635694
rhVEOqNhjKo,0.01190651,0.00122213,0.03356325,0.0085385,-0.01132559,0.14039314,-0.0511023,0.01425855,-0.01100463,-0.07948655,-0.02196671,-0.00936445,-0.01610589,-0.02604146,-0.04305423,0.05790159,0.01757474,0.04071753,-0.01575918,-0.00157245
IQZiAOokKXo,0.0152698,0.00339799,0.05421925,0.01048345,-0.01736857,0.28835417,-0.10430585,0.05911666,-0.02335649,-0.14848436,-0.01490424,-0.02377289,0.00690269,0.04342081,-0.09738307,0.0472101,-0.00242494,-0.07001953,0.02268445,0.03698017
7vdW8a6jEfw,0.02170853,0.01680831,0.01549872,0.01283575,-0.02324332,0.11204134,-0.05693668,0.05418402,-0.02390016,-0.04375451,-0.03227331,-0.00806516,0.04024391,0.00430581,-0.03150587,-0.03474049,0.00323458,0.01803873,-0.03381979,0.02984498
HEW0VJx9iw0,0.00883288,0.00444462,0.04082142,0.00540424,-0.01742914,0.16969278,-0.04882412,0.04450028,-0.01279545,-0.13500409,-0.03581338,-0.00496785,-0.03942165,-0.02397309,-0.10539179,0.02375098,-0.01355092,-0.0381352,0.00231371,0.10210466
tveRHTJJyy8,0.01794042,0.00971463,0.05608785,0.01595043,-0.01391182,0.33786625,-0.13473231,0.08927139,-0.03711303,-0.16082677,-0.05582062,-0.0398531,-0.00849616,0.03654712,-0.35416132,0.00422577,-0.06298201,-0.08847364,0.04982747,-0.00101616
DB1fSfulSJQ,0.01980192,0.01766302,0.04395501,0.03531403,-0.01842523,0.25493982,-0.10548848,0.05610473,-0.03261767,-0.08173439,-0.04718184,-0.03066217,-0.00092909,0.01937645,-0.37322155,-0.01387684,-0.10254951,-0.03077667,0.04770851,-0.08059368
FpwEaued1Hc,0.01692574,0.01287392,0.05490781,0.01452828,-0.02392279,0.23032559,-0.07674177,0.06148166,-0.03282227,-0.1207426,-0.05252144,-0.04605213,0.00671657,0.02242884,-0.24273276,0.020732,-0.03761678,-0.02246341,0.00580341,-0.02594228
f7fbvRa4eJE,0.0210995,0.01327659,0.07655261,0.00220016,-0.00324549,0.27494677,-0.08597905,0.07491213,-0.0284311,-0.19160157,-0.04675258,-0.01244226,-0.0558697,0.01019459,-0.174275,0.08365995,0.04407815,-0.05222253,-0.02698387,0.15035777
01NMf5-J_P4,0.0133643,0.00227609,0.05099423,-0.00230159,-0.00680542,0.27028898,-0.09316954,0.07421344,-0.01445909,-0.14774629,-0.00477157,-0.00021616,-0.02648827,0.03926288,-0.04402865,0.06947296,0.06214869,-0.1346983,0.00043695,0.19571491
s47EWzAbZL4,0.0070114,0.00406504,0.03987604,-0.00235497,-0.00574553,0.19660431,-0.07136521,0.05390299,-0.01410711,-0.13123534,-0.01373843,-0.00571949,-0.03278524,0.02660685,-0.07743693,0.04904375,0.06399733,-0.0818245,-0.00934747,0.18189539
Wj8owIKaQKQ,0.01110018,0.00033946,0.03391049,-0.00017386,-0.0093451,0.16714678,-0.06724495,0.05968303,-0.01800556,-0.12753936,-0.02818305,-0.01893029,-0.01479711,0.03519408,-0.03256373,0.03610174,0.04189399,-0.09983899,0.00746484,0.18690665
Z0uWs_W9S1A,0.01559263,0.01000697,0.04621092,0.03339246,-0.03042638,0.2459668,-0.079433,0.02715867,0.00092839,0.06995701,0.04413803,0.02167008,0.07338437,0.01758993,0.23573143,-0.0262053,-0.04990868,-0.09716156,0.0263542,-0.09021003
uWOLkr7S47A,0.01263689,0.00550185,0.03959131,0.03336703,-0.02538349,0.17822556,-0.05981011,0.02328641,-0.01952173,-0.06662226,-0.02632934,0.00382573,-0.02607583,-0.00152536,-0.20811996,-0.02449911,-0.08070936,0.00017496,0.04215163,-0.09608297
E7PxcFm-Xs8,0.00732518,0.0037549,0.02582048,0.02016269,-0.01821488,0.15629772,-0.05603443,0.0280898,-0.01225369,-0.0341412,-0.00782748,-0.04313086,0.12497639,-0.01788206,0.07857496,-0.13687984,0.00209124,0.28085906,-0.14736014,-0.2144672
FfMFahO2VE4,0.00696984,0.00694624,0.01355602,0.00998298,-0.00887945,0.12886535,-0.05453039,0.0406785,-0.01926519,-0.06077769,-0.01681713,-0.01841625,0.0369819,0.0042709,-0.14468058,-0.01170259,-0.04161505,-0.01568434,0.03809444,-0.00917961
jq7ocNZXg_s,0.01903208,0.02214419,0.04654433,0.01575722,-0.00336361,0.28000077,-0.10484165,0.06500421,-0.03029187,-0.15851448,-0.03058278,-0.01777722,-0.03130361,0.00730124,-0.31529644,-0.01761459,-0.04691352,0.04888038,0.02176144,-0.06152868
fHes8kAGJHs,0.00565062,0.00413156,0.0166988,0.00594955,-0.0079764,0.08437065,-0.03218924,0.02103423,-0.00859591,-0.02780579,-0.00044512,-0.00853119,0.0307769,0.00757962,-0.02041322,-0.01829395,0.00108639,0.01901247,-0.00602149,-0.0217668
CZtseHx5dAM,0.01328877,0.0030318,0.04938402,0.0108206,-0.00913407,0.27114689,-0.10061378,0.05669937,-0.01100265,-0.13809785,-0.02381973,0.00095774,-0.08583623,0.01143411,0.06003195,0.10736043,0.11903274,-0.11059478,0.00488829,0.16959055
DykSRxbFZZo,0.01814549,0.01845849,0.06366231,-0.00196849,0.00601603,0.13423524,-0.03135859,0.04921739,-0.02236047,-0.11551769,-0.04303249,-0.00496112,-0.04032516,-0.03190213,-0.11152801,0.04994316,0.00764545,0.06857075,-0.05146008,0.03118192
-tzJJPnAenI,0.09879585,0.06283945,0.28302242,0.00535019,-0.01776913,0.11997469,0.59559377,0.35890302,0.02278971,0.01559012,0.00850411,-0.16510973,-0.04206855,0.00716348,0.0058508,-0.01256322,0.03516673,0.07890652,0.06092282,0.09306266
vaEGXlhFrJQ,0.10209444,0.07544794,0.14589783,0.02387942,-0.06813745,0.07908999,0.07755841,-0.11492576,0.03802219,0.04310463,-0.06507927,-0.1280974,0.01991975,0.0817396,-0.09870971,0.04313958,0.04572135,-0.03733543,-0.03176931,0.11388816
BYv6i1MhiRA,0.06225363,0.03526663,0.1318177,0.06777044,-0.05018532,0.06675678,0.47929252,0.34153793,-0.01243693,-0.00708794,0.08542344,-0.01221491,-0.01433024,-0.01567708,-0.00034768,0.1257557,0.00433985,0.04886699,0.02275951,-0.04531922
lYpHv3Tg0Vg,0.07587547,0.04836542,0.27258137,-0.02137925,0.00721767,0.12430698,0.60337249,0.41177039,0.0233892,-0.01597804,0.08422756,-0.08022859,-0.02439682,0.04652794,-0.01096077,-0.02048367,0.0327848,0.01109172,-0.03126006,0.02522592
kFVzax1iFW8,0.13567029,0.11848776,0.2307053,-0.02748912,-0.0570108,0.05744591,0.13139279,-0.02704641,0.02621958,-0.01699709,-0.08049125,-0.09549682,0.04610598,0.07958028,-0.03681011,0.01387948,0.05602094,-0.11399939,-0.00764551,0.10803919
u03PlL13QDw,0.15078022,0.1191819,0.29898673,-0.03893783,0.01426934,0.13637136,0.62369088,0.39706921,0.05289766,-0.00716294,-0.00273734,-0.16323167,0.03375817,0.14779208,-0.02239404,0.05444483,0.08927899,0.04804535,0.01021691,0.08484431
bjFyP8D_XvM,0.10534398,0.07904905,0.32734434,-0.03313648,0.00179435,0.09805123,0.54971331,0.37184617,-0.01477241,-0.00161624,0.07909953,-0.12865572,-0.0374723,0.0225757,0.00452308,0.00586068,-0.01613926,0.1592601,0.04423155,0.06198798
dUo1R8tp6zQ,0.10965028,0.073813,0.22553502,-0.05308752,-0.01781202,0.05735549,0.11303108,-0.08588504,0.05456558,0.00189693,-0.09150277,-0.15753193,0.05211718,0.12778668,-0.07888978,-0.02221494,0.11788956,-0.08838729,-0.09153654,0.05823767
YPM2Fep2P3A,0.07767215,0.0245915,0.18506601,0.09334655,-0.0751825,0.10204957,0.56719508,0.29926469,0.01569775,-0.00969087,0.04047766,-0.06594782,0.00480815,-0.02491241,0.08370631,0.0814275,0.02223947,0.21177948,-0.05368104,0.03231764
uJzhn5czGL4,0.09899702,0.03532285,0.24969571,0.04462996,-0.05279932,0.10189983,0.57553797,0.30583427,0.02038968,-0.01986089,0.05094597,-0.08164278,0.05921321,0.0619581,0.04405414,0.03600999,0.07849096,0.16194527,-0.10587096,0.0668929
V4tlvp9IP_8,0.06079224,0.04092102,0.23205413,-0.0703169,-0.00228555,0.05138562,0.10710886,0.00863928,0.01872114,-0.02706749,-0.04368798,0.04310995,-0.01127312,0.03253262,-0.05169368,-0.03805682,0.04140813,-0.09382916,-0.0522432,0.13349234
dCJJcNtrNjo,0.04740553,0.01545891,0.12691124,0.06572786,-0.02870042,0.10081967,0.48694979,0.29055858,0.02143955,0.07689938,0.0635764,-0.02909313,-0.00121691,0.0481872,-0.0284147,0.03959923,0.00671695,0.06027344,0.02368202,-0.00844873
WVEngsk1RuQ,0.06740604,0.01823414,0.15949704,0.09095406,-0.08084728,0.07533266,0.49148177,0.34966155,-0.03030434,-0.00474363,0.06397116,0.0220706,0.03801074,0.03198787,-0.01893427,0.06384603,0.04720968,0.03192324,0.00616209,-0.04031739
IkNEALHWXUo,0.09430625,0.08560552,0.19429482,-0.03947916,-0.03533268,0.06539643,0.18777062,0.05166495,0.01766966,-0.04055974,-0.00710383,-0.14978802,-0.1794536,0.04302533,0.03699166,-0.05871157,0.21302924,0.15113407,-0.16440466,0.2507504
8XfsycyMf48,0.10362276,0.06279336,0.3547403,-0.0477095,0.00189189,0.13779911,0.67419674,0.42849793,0.03332224,-0.03017037,0.03269014,-0.1620411,-0.05151615,0.09999005,0.01431321,0.08193661,0.15469417,0.16423962,-0.06987592,0.2098128
4NHnN9EmDk0,0.10789066,0.08383321,0.21902781,-0.0200256,-0.07296106,0.07428827,0.15518703,-0.03801348,0.07053963,-0.02496662,-0.09131441,-0.23514396,0.06596859,0.17329258,-0.0910923,0.10538686,0.08041946,-0.03847215,-0.13384235,0.18827421
vd8fb3noIgY,0.6990301,-0.44640371,-0.07317024,-0.03499694,0.03193626,-0.00298145,-0.02111502,0.07370011,0.0297747,-0.00600163,-0.02592344,0.11999812,-0.08778893,-0.05412478,-0.0055865,0.2040811,0.01124554,-0.02141429,-0.01582665,-0.01601372
03uRM4Uz5t8,0.24153242,-0.05721945,0.18342623,0.08617474,-0.21219305,-0.10807241,-0.11638428,0.15494229,-0.13416912,0.026392,-0.12359819,0.25001951,-0.05475461,-0.04367176,0.01535618,0.1027102,0.0542307,-0.03181443,0.03199284,-0.03218402
rzqgWnJPamU,0.210152,0.01346563,0.11680267,0.10402425,-0.17002012,-0.08698244,-0.09250068,0.10266877,0.07207532,0.05604377,-0.11563291,-0.03606717,-0.04755563,-0.04390071,0.03968609,-0.12593791,-0.03899417,-0.04714782,-0.01209196,-0.04580637
nLlqkXdlNsM,0.29213922,-0.14415241,0.0937218,0.08767614,-0.14318828,-0.08608971,-0.08959379,0.15295326,-0.03058435,-0.00387534,0.10138937,-0.07631705,0.01542294,0.02900274,-0.0505702,-0.01753681,-0.03911909,0.02196065,0.00325069,0.04708037
fIZkXHaOuvY,0.23913487,-0.01825858,0.09012574,0.08053401,-0.1717517,-0.09230578,-0.09887714,0.09802231,-0.05183159,0.0289932,-0.05633392,-0.03706895,0.04137153,0.09542172,0.00850481,0.0362445,-0.16930581,-0.05757761,-0.19464467,0.04809023
t3oZncJYgwE,0.16585603,-0.04480269,0.09942946,0.08437626,-0.1608815,-0.06134247,-0.12026122,0.12791413,-0.06839501,0.03477754,-0.0866252,-0.05102937,0.01949811,0.05398798,-0.1169343,0.03791222,0.04552115,-0.07639633,-0.03432912,-0.06726688
Z-xAO96GQtU,0.24663554,-0.06625724,0.17649272,0.12289049,-0.27168359,-0.13619856,-0.15550427,0.17608329,-0.10783018,-0.02781752,0.21781084,-0.02955183,0.06261137,0.00614058,-0.02867279,-0.10221342,0.17186553,-0.01961588,-0.00919161,0.14184514
kLZUfQUWNNw,0.23016798,0.01288073,0.10966129,0.08154798,-0.17607628,-0.08074547,-0.06698676,0.08288628,0.16148427,0.03257346,-0.17310557,-0.07469138,0.0169965,0.10817455,-0.04106419,-0.02923095,0.04668566,-0.02585573,0.01218617,0.01793964
uOGqRV25LOc,0.26047584,-0.00037181,0.14827213,0.11339234,-0.24230886,-0.10633309,-0.07993157,0.01520962,-0.02846181,0.03836834,-0.18223431,-0.10453326,0.20476956,0.20013899,-0.06673674,-0.08353947,0.06600184,-0.07054949,0.0499307,-0.03596112
FOyH5MIRyD4,1.08517313,-0.70990876,-0.21255855,-0.12935188,0.20449245,0.08362156,0.11141538,-0.13808219,-0.35430618,0.03541523,0.03244348,-0.0864202,0.01240777,0.01032527,0.00631446,-0.0673848,0.01798014,-0.0191777,-0.01787442,-0.01751008
X5MyBjZ8Jgw,0.86071979,-0.56880913,-0.13098096,-0.07255306,0.10408894,0.02387537,-0.0053148,0.02302712,0.11421952,-0.03594871,0.09414766,0.12594126,-0.08110216,-0.05796233,-0.01433031,0.22030564,-0.13227455,0.08972795,0.00539388,0.10213246
Ux-bi7bqrUU,0.15533826,-0.03641569,0.13639057,0.10158026,-0.20590255,-0.09549496,-0.11679409,0.08638316,-0.05666759,0.02727733,0.07400163,-0.06551292,0.00047472,-0.01059733,-0.08932452,-0.15404028,-0.09240548,-0.12938041,-0.00758759,-0.01280336
0xTKuxdSrRI,0.2246635,-0.00162612,0.20899619,0.08864155,-0.23209659,-0.10349567,-0.09859095,0.05462328,-0.03295979,0.04493231,-0.15095708,-0.07426223,0.14355333,0.04182112,-0.00551178,-0.19234832,-0.1084948,-0.02105765,0.12872729,-0.04924122
uHx1N_qFfTw,0.27905803,-0.07917686,0.18962841,0.13333142,-0.3122468,-0.17683078,-0.19430079,0.21581758,-0.13265513,-0.03954246,0.27118568,-0.01590785,0.09124427,0.04549138,-0.03968285,-0.12855899,0.26993545,-0.02870687,-0.02851798,0.20554273
SrN39dykl7A,0.27905803,-0.07917686,0.18962841,0.13333142,-0.3122468,-0.17683078,-0.19430079,0.21581758,-0.13265513,-0.03954246,0.27118568,-0.01590785,0.09124427,0.04549138,-0.03968285,-0.12855899,0.26993545,-0.02870687,-0.02851798,0.20554273
YY3pLnSX1W4,0.18265397,0.0239284,0.17428843,0.09551078,-0.21335621,-0.10773048,-0.10984206,0.10620436,-0.05453598,0.00277375,0.04921214,0.00236011,-0.12929776,-0.08648307,0.04315297,0.01715976,0.09590631,-0.07795777,-0.04683114,-0.15527436
qO9602XOIfY,0.29982059,-0.13314532,0.10541363,0.08401713,-0.19680579,-0.12252759,-0.16128758,0.26804647,-0.12430648,0.04699623,-0.08934556,0.08847254,-0.09527892,-0.00620741,-0.01299469,0.09795882,0.15631036,-0.07868029,-0.0418494,-0.11612601
WBBOTxvDook,0.13610718,-0.01799271,0.1060857,0.03481836,-0.12156518,-0.08549339,-0.11163683,0.14627421,-0.05241622,0.06107892,-0.0939847,-0.00527905,-0.08587345,-0.04044612,0.00794922,-0.00062093,0.00584439,-0.02031,-0.02122617,-0.05662584
weyrpnOTB-A,0.15108702,-0.0564892,0.08874491,0.0686628,-0.15589959,-0.10075685,-0.15790146,0.21468135,-0.07898388,0.0955155,-0.12222459,-0.06028987,0.01912869,0.07121433,-0.07333378,-0.11709137,-0.00400295,0.06610502,-0.02331091,0.02169145
Jlw306k4Sv0,0.33780351,-0.10628075,0.0752362,0.06578689,-0.16686091,-0.12454878,-0.16916587,0.24983607,-0.08212929,0.04374811,-0.03036273,0.04362348,-0.0499188,0.02175941,0.01554597,-0.01507229,0.03220181,-0.02721911,-0.0015043,-0.00703916
PfdNPN9Jv6s,1.08517313,-0.70990876,-0.21255855,-0.12935188,0.20449245,0.08362156,0.11141538,-0.13808219,-0.35430618,0.03541523,0.03244348,-0.0864202,0.01240777,0.01032527,0.00631446,-0.0673848,0.01798014,-0.0191777,-0.01787442,-0.01751008
jKwIvjb9kgM,0.16485371,-0.04225894,0.10483061,0.07937982,-0.17713547,-0.10018246,-0.13030469,0.14419205,-0.07765782,0.05601322,-0.02799274,0.00806341,-0.02280384,0.01807855,-0.04970791,-0.15320305,-0.05923777,-0.11610117,0.00788175,-0.02630469
kyojR7HQsVs,0.27238804,-0.04072249,0.13104631,0.09513496,-0.22224071,-0.10176926,-0.10616045,0.11590511,-0.07398582,0.03914617,-0.14194099,-0.0207236,0.13425721,0.12238688,-0.02888118,-0.07213765,0.09881238,-0.02953227,0.03720353,0.01772545
8ImVuaOhTf4,1.08517313,-0.70990876,-0.21255855,-0.12935188,0.20449245,0.08362156,0.11141538,-0.13808219,-0.35430618,0.03541523,0.03244348,-0.0864202,0.01240777,0.01032527,0.00631446,-0.0673848,0.01798014,-0.0191777,-0.01787442,-0.01751008
dINRvKoLQ-c,1.08517313,-0.70990876,-0.21255855,-0.12935188,0.20449245,0.08362156,0.11141538,-0.13808219,-0.35430618,0.03541523,0.03244348,-0.0864202,0.01240777,0.01032527,0.00631446,-0.0673848,0.01798014,-0.0191777,-0.01787442,-0.01751008
SxYWhC51qFo,1.08517313,-0.70990876,-0.21255855,-0.12935188,0.20449245,0.08362156,0.11141538,-0.13808219,-0.35430618,0.03541523,0.03244348,-0.0864202,0.01240777,0.01032527,0.00631446,-0.0673848,0.01798014,-0.0191777,-0.01787442,-0.01751008
ymxpml7CipE,0.16066237,-0.06613935,0.0956036,0.06909933,-0.15952565,-0.09927331,-0.14822506,0.1938769,-0.06607764,0.10026529,-0.14504706,-0.09101936,0.0280607,0.01201874,-0.04387623,-0.14921939,-0.01396498,0.09837639,0.02641793,0.03387719
LikC_lxkVEg,0.20306471,0.01888981,0.19506339,0.08145158,-0.2287855,-0.13703539,-0.13628945,0.11606754,-0.11048986,0.00591647,0.05505701,-0.01397662,0.14380775,0.03575367,0.03168124,0.11632841,-0.1556501,0.11073206,0.08755184,0.08396316
TCGbMJYgaYA,0.18926878,-0.04069031,0.10129572,0.07668155,-0.15199015,-0.06810247,-0.030059,0.16689574,0.00946879,0.0585613,-0.06803662,-0.01589694,-0.10933784,-0.00192279,0.07177055,-0.08959867,0.0215591,-0.00723829,-0.00647682,-0.00304696
xSS2WTAglww,0.30612372,0.04945459,0.26739979,0.1556617,-0.35735486,-0.21111635,-0.16980529,0.08260163,0.13724103,-0.13471475,0.58374247,-0.10448222,0.28865356,0.08485063,0.02519848,0.22854244,-0.11233244,0.14500943,-0.2171737,-0.05080773
tysrC1PivVE,0.18509729,-0.02302333,0.16424553,0.05384257,-0.17868659,-0.1188814,-0.10808709,0.12662137,-0.08678412,0.04860245,-0.11378306,-0.00165393,0.10862835,0.06563326,0.02147246,0.08982194,0.00860126,0.07214377,0.09686517,0.08119798
2Ylfj8r_-V8,0.15433088,-8.488e-05,0.08240306,0.06744573,-0.14482055,-0.07613896,-0.12091309,0.15818812,-0.07225342,0.05221961,-0.04619041,-0.00190374,0.00800065,0.04094923,-0.00285321,-0.04613205,-0.02724335,-0.0105271,-0.02167491,-0.01191669
3wJvtiigDcg,0.23943052,0.03459482,0.24047209,0.16531819,-0.35316861,-0.20224396,-0.1640581,0.08749736,-0.03632332,-0.12135763,0.62821671,-0.09725151,0.27602506,0.0661697,0.03519173,0.2892776,-0.11801922,0.17875383,-0.21561596,-0.02853658
AWWSm291p7c,0.23456684,0.03527119,0.23755166,0.16345992,-0.34358505,-0.19060999,-0.15061764,0.08572823,-0.04546848,-0.11421176,0.59344688,-0.09554987,0.25018482,0.0482007,0.03639342,0.27480588,-0.1092755,0.17192975,-0.20302268,-0.01834094
GQtuLY1Qs1Q,0.17891068,0.04008958,0.14114697,0.10552967,-0.17529346,-0.05344297,-0.04646985,0.11576432,-0.05312361,0.0438094,-0.12476883,-0.0798774,0.00992672,0.05302713,-0.04813918,-0.04739164,0.00554885,-0.01943222,-0.04243168,0.09167258
izQP0WI1i9A,0.19154105,-0.03494967,0.12295599,0.08170502,-0.17575968,-0.08083627,-0.0800956,0.09268403,-0.08247848,0.03527422,-0.14928531,0.13423688,0.05405484,0.0522955,-0.00144788,-0.0368003,0.02646485,-0.0149615,0.02851828,0.0113266
hx45I5QyAFw,0.34719771,0.04994788,0.29847819,0.17244872,-0.38222733,-0.17874218,-0.11705805,0.03015213,0.11889404,-0.10988604,0.42630816,-0.00514557,0.23713325,0.06812248,0.01144624,0.11684326,-0.12935944,0.03811554,-0.1816864,-0.0822132
